NO_OF_FRAMES	1899
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 16:45:45.108	686479.93376530
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängd i en dimension 75.7 g vs 31.4 g
MARKER_NAMES	v75_7g	h31_4g
COLLISION_TIME	0.39
TRAJECTORY_TYPES	Mixed	Measured
Frame	Time	v75_7g X	v75_7g Y	v75_7g Z	h31_4g X	h31_4g Y	h31_4g Z	
529	1.05600	340.278	612.343	196.204	344.447	704.489	197.251
530	1.05800	340.262	612.088	196.217	344.311	703.551	197.226
531	1.06000	340.246	611.843	196.218	344.271	702.598	197.260
532	1.06200	340.267	611.612	196.248	344.216	701.617	197.236
533	1.06400	340.216	611.376	196.235	344.169	700.657	197.258
534	1.06600	340.215	611.113	196.235	344.100	699.692	197.239
535	1.06800	340.199	610.876	196.225	344.060	698.733	197.237
536	1.07000	340.191	610.623	196.213	343.933	697.776	197.231
537	1.07200	340.198	610.408	196.244	343.864	696.808	197.240
538	1.07400	340.167	610.155	196.231	343.707	695.832	197.165
539	1.07600	340.159	609.894	196.206	343.842	694.890	197.220
540	1.07800	340.150	609.641	196.194	343.722	693.934	197.192
541	1.08000	340.107	609.411	196.222	343.683	692.995	197.238
542	1.08200	340.098	609.164	196.249	343.635	692.035	197.242
543	1.08400	340.083	608.910	196.263	343.457	691.079	197.239
544	1.08600	340.088	608.641	196.225	343.403	690.113	197.205
545	1.08800	340.066	608.411	196.254	343.450	689.165	197.245
546	1.09000	340.036	608.194	196.359	343.396	688.199	197.213
547	1.09200	340.022	607.965	196.363	343.167	687.234	197.112
548	1.09400	340.027	607.695	196.326	343.128	686.289	197.125
549	1.09600	340.019	607.465	196.356	343.081	685.337	197.125
550	1.09800	339.989	607.219	196.382	343.122	684.399	197.133
551	1.10000	339.980	606.980	196.398	342.987	683.432	197.125
552	1.10200	339.986	606.720	196.349	342.947	682.456	197.111
553	1.10400	339.977	606.473	196.377	342.915	681.494	197.126
554	1.10600	339.948	606.235	196.393	342.853	680.520	197.087
555	1.10800	339.939	605.996	196.433	342.806	679.582	197.120
556	1.11000	339.945	605.744	196.373	342.649	678.602	197.062
557	1.11200	339.930	605.506	196.389	342.610	677.649	197.069
558	1.11400	339.921	605.258	196.442	342.570	676.699	197.026
559	1.11600	339.912	605.013	196.420	342.524	675.739	196.995
560	1.11800	339.897	604.767	196.422	342.477	674.802	197.007
561	1.12000	339.902	604.506	196.399	342.438	673.880	197.023
562	1.12200	339.900	604.242	196.427	342.399	672.958	197.039
563	1.12400	339.892	604.021	196.419	342.353	672.020	197.054
564	1.12600	339.877	603.783	196.436	342.306	671.052	197.039
565	1.12800	339.842	603.565	196.378	342.266	670.106	197.041
566	1.13000	339.861	603.302	196.381	342.234	669.175	197.073
567	1.13200	339.861	603.097	196.375	342.187	668.220	197.089
568	1.13400	339.831	602.828	196.363	342.148	667.283	197.083
569	1.13600	339.810	602.607	196.356	342.090	666.349	197.028
570	1.13800	339.809	602.369	196.348	342.049	665.386	197.032
571	1.14000	339.814	602.131	196.366	342.010	664.449	197.029
572	1.14200	339.792	601.877	196.356	341.972	663.526	197.055
573	1.14400	339.776	601.623	196.372	341.919	662.596	197.067
574	1.14600	339.760	601.361	196.374	341.873	661.649	197.078
575	1.14800	339.766	601.139	196.367	341.820	660.711	197.078
576	1.15000	339.736	600.870	196.356	341.761	659.762	197.001
577	1.15200	339.714	600.625	196.334	341.701	658.837	197.056
578	1.15400	339.706	600.388	196.327	341.635	657.945	197.116
579	1.15600	339.692	600.158	196.333	341.574	657.171	197.259
580	1.15800	339.669	599.705	196.165	341.466	656.743	197.379
581	1.16000	339.589	599.178	196.299	341.442	656.302	197.532
582	1.16200	339.481	598.681	196.265	341.404	655.846	197.682
583	1.16400	339.474	598.268	196.359	341.403	655.431	197.802
584	1.16600	339.424	597.826	196.345	341.366	654.969	197.889
585	1.16800	339.395	597.414	196.413	341.344	654.552	197.918
586	1.17000	339.410	597.005	196.381	341.315	654.134	197.948
587	1.17200	339.366	596.539	196.353	341.294	653.712	197.913
588	1.17400	339.315	596.053	196.455	341.281	653.322	197.884
589	1.17600	339.294	595.615	196.342	341.264	652.967	197.809
590	1.17800	339.287	595.191	196.257	341.231	652.614	197.707
591	1.18000	339.316	594.839	196.217	341.227	652.245	197.579
592	1.18200	339.267	594.424	196.143	341.200	651.852	197.460
593	1.18400	339.254	594.016	196.085	341.188	651.462	197.265
594	1.18600	339.281	593.594	196.169	341.163	651.132	197.179
595	1.18800	339.197	593.186	196.158	341.140	650.709	197.145
596	1.19000	339.190	592.750	196.190	340.996	650.260	197.049
597	1.19200	339.081	592.250	196.262	340.991	649.931	197.080
598	1.19400	339.025	591.824	196.278	340.979	649.565	197.068
599	1.19600	338.996	591.396	196.347	340.952	649.189	197.068
600	1.19800	338.953	590.954	196.338	340.948	648.845	197.098
601	1.20000	338.910	590.519	196.368	340.876	648.500	197.014
602	1.20200	338.876	590.141	196.415	340.846	648.207	196.999
603	1.20400	338.826	589.683	196.405	340.951	647.942	197.021
604	1.20600	338.813	589.313	196.415	340.860	647.643	196.986
605	1.20800	338.783	588.847	196.392	340.815	647.327	196.956
606	1.21000	338.744	588.489	196.315	340.850	647.007	196.949
607	1.21200	338.710	588.080	196.310	340.847	646.722	196.923
608	1.21400	338.694	587.630	196.290	340.837	646.438	196.897
609	1.21600	338.674	587.244	196.299	340.761	646.155	196.874
610	1.21800	338.637	586.792	196.329	340.744	645.868	196.899
611	1.22000	338.637	586.384	196.275	340.734	645.597	196.927
612	1.22200	338.601	585.939	196.344	340.717	645.288	196.911
613	1.22400	338.600	585.506	196.275	340.693	644.971	196.882
614	1.22600	338.579	585.087	196.309	340.676	644.685	196.882
615	1.22800	338.476	584.513	196.072	340.673	644.406	196.897
616	1.23000	338.535	584.212	196.233	340.649	644.112	196.908
617	1.23200	338.454	583.667	196.128	340.632	643.811	196.881
618	1.23400	338.433	583.250	196.060	340.615	643.540	196.909
619	1.23600	338.424	582.813	196.146	340.598	643.254	196.909
620	1.23800	338.353	582.334	195.995	340.581	642.976	196.924
621	1.24000	338.351	581.890	196.042	340.564	642.684	196.885
622	1.24200	338.309	581.472	196.026	340.547	642.405	196.900
623	1.24400	338.286	581.021	196.033	340.524	642.126	196.940
624	1.24600	338.331	580.741	196.285	340.514	641.841	196.915
625	1.24800	338.244	580.192	196.041	340.504	641.540	196.889
626	1.25000	338.301	579.863	196.291	340.487	641.253	196.916
627	1.25200	338.273	579.454	196.264	340.470	640.974	196.930
628	1.25400	338.229	578.986	196.295	340.460	640.681	196.918
629	1.25600	338.265	578.608	196.299	340.443	640.371	196.904
630	1.25800	338.235	578.148	196.319	340.433	640.101	196.908
631	1.26000	338.200	577.730	196.305	340.416	639.814	196.936
632	1.26200	338.206	577.295	196.291	340.399	639.521	196.923
633	1.26400	338.083	576.745	196.098	340.389	639.226	196.937
634	1.26600	338.163	576.443	196.262	340.380	638.947	196.953
635	1.26800	338.125	575.983	196.283	340.370	638.668	196.969
636	1.27000	338.119	575.581	196.272	340.346	638.367	196.943
637	1.27200	338.125	575.153	196.298	340.337	638.099	196.922
638	1.27400	338.009	574.594	196.093	340.335	637.836	196.941
639	1.27600	338.015	574.175	196.107	340.318	637.566	196.945
640	1.27800	337.979	573.732	196.105	340.308	637.274	196.908
641	1.28000	337.951	573.330	196.119	340.298	636.980	196.897
642	1.28200	338.044	573.002	196.347	340.289	636.725	196.929
643	1.28400	337.915	572.484	196.133	340.286	636.446	196.946
644	1.28600	337.886	572.056	196.184	340.262	636.161	196.922
645	1.28800	337.923	571.731	196.359	340.260	635.876	196.900
646	1.29000	337.923	571.335	196.413	340.257	635.605	196.931
647	1.29200	337.893	570.883	196.425	340.247	635.318	196.934
648	1.29400	337.807	570.365	196.214	340.231	635.041	196.925
649	1.29600	337.864	570.037	196.467	340.235	634.747	196.916
650	1.29800	337.785	569.519	196.232	340.225	634.476	196.947
651	1.30000	337.835	569.192	196.459	340.217	634.214	196.940
652	1.30200	337.734	568.641	196.221	340.207	633.928	196.944
653	1.30400	337.806	568.339	196.413	340.197	633.643	196.923
654	1.30600	337.704	567.779	196.239	340.188	633.373	196.928
655	1.30800	337.677	567.378	196.204	340.172	633.103	196.934
656	1.31000	337.668	566.933	196.257	340.162	632.833	196.940
657	1.31200	337.647	566.516	196.197	340.160	632.546	196.944
658	1.31400	337.618	566.079	196.263	340.136	632.260	196.948
659	1.31600	337.604	565.661	196.255	340.119	631.989	196.979
660	1.31800	337.568	565.242	196.271	340.110	631.704	196.958
661	1.32000	337.554	564.807	196.288	340.092	631.409	196.973
662	1.32200	337.527	564.414	196.243	340.069	631.139	196.979
663	1.32400	337.477	564.002	196.324	340.059	630.860	196.997
664	1.32600	337.464	563.595	196.202	340.035	630.582	196.989
665	1.32800	337.441	563.133	196.281	340.019	630.305	196.982
666	1.33000	337.401	562.749	196.224	340.010	630.042	197.002
667	1.33200	337.359	562.332	196.192	339.986	629.772	197.008
668	1.33400	337.322	561.862	196.310	339.963	629.496	196.975
669	1.33600	337.288	561.462	196.227	339.954	629.226	196.982
670	1.33800	337.278	560.984	196.307	339.924	628.956	196.989
671	1.34000	337.189	560.585	196.225	339.921	628.677	197.007
672	1.34200	337.186	560.115	196.293	339.883	628.401	196.974
673	1.34400	337.145	559.723	196.250	339.874	628.116	196.954
674	1.34600	337.109	559.263	196.254	339.864	627.853	196.975
675	1.34800	337.101	558.820	196.261	339.863	627.591	196.971
676	1.35000	337.059	558.418	196.229	339.846	627.306	196.950
677	1.35200	337.015	557.950	196.273	339.816	627.037	196.932
678	1.35400	337.010	557.582	196.219	339.820	626.767	196.939
679	1.35600	336.945	557.090	196.223	339.825	626.511	196.975
680	1.35800	336.938	556.688	196.195	339.809	626.235	196.943
681	1.36000	336.881	556.238	196.161	339.793	625.966	196.925
682	1.36200	336.894	555.801	196.209	339.783	625.695	196.933
683	1.36400	336.867	555.416	196.180	339.782	625.441	196.943
684	1.36600	336.815	554.923	196.209	339.779	625.171	196.951
685	1.36800	336.810	554.554	196.209	339.749	624.894	196.919
686	1.37000	336.744	554.070	196.225	339.732	624.624	196.927
687	1.37200	336.758	553.674	196.237	339.724	624.370	196.936
688	1.37400	336.702	553.241	196.206	339.729	624.131	196.974
689	1.37600	336.679	552.780	196.264	339.705	623.853	196.968
690	1.37800	336.628	552.311	196.337	339.682	623.568	196.949
691	1.38000	336.556	551.866	196.444	339.659	623.322	196.972
692	1.38200	336.543	551.473	196.405	339.643	623.060	196.968
693	1.38400	336.499	551.020	196.477	339.526	622.754	196.903
694	1.38600	336.478	550.602	196.448	339.503	622.485	196.885
695	1.38800	336.421	550.144	196.405	339.487	622.223	196.908
696	1.39000	336.405	549.707	196.505	339.470	621.952	196.916
697	1.39200	336.378	549.290	196.401	339.468	621.682	196.925
698	1.39400	336.340	548.821	196.473	339.438	621.412	196.934
699	1.39600	336.356	548.467	196.476	339.415	621.143	196.917
700	1.39800	336.319	548.000	196.446	339.413	620.888	196.928
701	1.40000	336.283	547.548	196.444	339.397	620.627	196.925
702	1.40200	336.284	547.154	196.431	339.374	620.357	196.934
703	1.40400	336.246	546.685	196.479	339.358	620.095	196.931
704	1.40600	336.226	546.292	196.416	339.342	619.825	196.941
705	1.40800	336.224	545.846	196.504	339.333	619.563	196.938
706	1.41000	336.189	545.412	196.452	339.302	619.302	196.935
707	1.41200	336.196	545.009	196.478	339.280	619.041	196.908
708	1.41400	336.145	544.549	196.515	339.264	618.763	196.903
709	1.41600	336.139	544.155	196.452	339.241	618.509	196.915
710	1.41800	336.129	543.677	196.540	339.232	618.248	196.913
711	1.42000	336.102	543.276	196.465	339.203	617.996	196.873
712	1.42200	336.093	542.839	196.516	339.194	617.734	196.871
713	1.42400	336.058	542.405	196.491	339.185	617.489	196.871
714	1.42600	336.043	541.986	196.467	339.176	617.227	196.869
715	1.42800	336.013	541.510	196.479	339.160	616.957	196.853
716	1.43000	335.979	541.117	196.418	339.151	616.694	196.877
717	1.43200	335.977	540.655	196.507	339.142	616.433	196.850
