NO_OF_FRAMES	3042
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:55:02.006	683436.86251110
DATA_INCLUDED	3D
MARKER_NAMES	h23_3g
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
2638	5.27400	346.479	733.800	195.422
2639	5.27600	346.456	733.534	195.400
2640	5.27800	346.434	733.276	195.393
2641	5.28000	346.426	733.006	195.424
2642	5.28200	346.409	732.734	195.388
2643	5.28400	346.387	732.489	195.410
2644	5.28600	346.379	732.237	195.419
2645	5.28800	346.337	731.979	195.413
2646	5.29000	346.363	731.726	195.421
2647	5.29200	346.306	731.489	195.458
2648	5.29400	346.275	731.236	195.490
2649	5.29600	346.288	730.990	195.514
2650	5.29800	346.272	730.723	195.519
2651	5.30000	346.256	730.464	195.513
2652	5.30200	346.240	730.189	195.503
2653	5.30400	346.222	729.938	195.510
2654	5.30600	346.227	729.657	195.461
2655	5.30800	346.205	729.376	195.438
2656	5.31000	346.210	729.109	195.417
2657	5.31200	346.192	728.858	195.425
2658	5.31400	346.133	728.593	195.403
2659	5.31600	346.146	728.324	195.409
2660	5.31800	346.157	728.051	195.375
2661	5.32000	346.133	727.799	195.383
2662	5.32200	346.097	727.546	195.417
2663	5.32400	346.085	727.294	195.425
2664	5.32600	346.099	727.041	195.435
2665	5.32800	346.085	726.775	195.417
2666	5.33000	346.055	726.514	195.437
2667	5.33200	346.023	726.254	195.456
2668	5.33400	346.001	726.011	195.454
2669	5.33600	346.008	725.726	195.459
2670	5.33800	345.999	725.453	195.425
2671	5.34000	345.969	725.194	195.420
2672	5.34200	345.938	724.943	195.428
2673	5.34400	345.943	724.667	195.421
2674	5.34600	345.956	724.386	195.374
2675	5.34800	345.912	724.128	195.369
2676	5.35000	345.875	723.861	195.375
2677	5.35200	345.878	723.608	195.384
2678	5.35400	345.877	723.332	195.378
2679	5.35600	345.877	723.066	195.361
2680	5.35800	345.839	722.796	195.392
2681	5.36000	345.814	722.553	195.389
2682	5.36200	345.785	722.316	195.428
2683	5.36400	345.778	722.052	195.477
2684	5.36600	345.769	721.793	195.473
2685	5.36800	345.759	721.547	195.498
2686	5.37000	345.702	721.294	195.533
2687	5.37200	345.685	721.031	195.580
2688	5.37400	345.697	720.780	195.566
2689	5.37600	345.669	720.505	195.559
2690	5.37800	345.673	720.237	195.567
2691	5.38000	345.627	719.964	195.533
2692	5.38200	345.612	719.705	195.530
2693	5.38400	345.640	719.432	195.475
2694	5.38600	345.624	719.150	195.453
2695	5.38800	345.570	718.884	195.433
2696	5.39000	345.569	718.616	195.442
2697	5.39200	345.574	718.333	195.422
2698	5.39400	345.573	718.080	195.435
2699	5.39600	345.543	717.821	195.431
2700	5.39800	345.534	717.559	195.454
2701	5.40000	345.539	717.307	195.466
2702	5.40200	345.538	717.047	195.464
2703	5.40400	345.529	716.794	195.476
2704	5.40600	345.505	716.533	195.498
2705	5.40800	345.482	716.281	195.509
2706	5.41000	345.482	716.030	195.497
2707	5.41200	345.486	715.770	195.495
2708	5.41400	345.448	715.495	195.488
2709	5.41600	345.425	715.228	195.471
2710	5.41800	345.409	714.992	195.486
2711	5.42000	345.400	714.709	195.466
2712	5.42200	345.396	714.419	195.432
2713	5.42400	345.359	714.169	195.418
2714	5.42600	345.336	713.917	195.430
2715	5.42800	345.326	713.641	195.424
2716	5.43000	345.317	713.358	195.405
2717	5.43200	345.315	713.100	195.378
2718	5.43400	345.291	712.839	195.401
2719	5.43600	345.282	712.586	195.414
2720	5.43800	345.281	712.335	195.402
2721	5.44000	345.264	712.061	195.372
2722	5.44200	345.255	711.808	195.385
2723	5.44400	345.247	711.577	195.441
2724	5.44600	345.217	711.326	195.428
2725	5.44800	345.200	711.065	195.451
2726	5.45000	345.206	710.788	195.449
2727	5.45200	345.190	710.536	195.462
2728	5.45400	345.166	710.283	195.474
2729	5.45600	345.149	710.007	195.470
2730	5.45800	345.134	709.741	195.455
2731	5.46000	345.102	709.467	195.424
2732	5.46200	345.093	709.207	195.423
2733	5.46400	345.083	708.931	195.419
2734	5.46600	345.046	708.674	195.392
2735	5.46800	345.052	708.408	195.353
2736	5.47000	345.042	708.139	195.363
2737	5.47200	345.027	707.886	195.378
2738	5.47400	344.996	707.643	195.379
2739	5.47600	344.972	707.374	195.389
2740	5.47800	344.977	707.106	195.375
2741	5.48000	344.962	706.861	195.404
2742	5.48200	344.968	706.609	195.394
2743	5.48400	344.944	706.348	195.419
2744	5.48600	344.907	706.088	195.418
2745	5.48800	344.920	705.829	195.394
2746	5.49000	344.918	705.576	195.409
2747	5.49200	344.909	705.298	195.432
2748	5.49400	344.872	705.040	195.406
2749	5.49600	344.842	704.783	195.380
2750	5.49800	344.854	704.497	195.390
2751	5.50000	344.845	704.238	195.366
2752	5.50200	344.822	703.971	195.352
2753	5.50400	344.791	703.712	195.352
2754	5.50600	344.775	703.452	195.352
2755	5.50800	344.781	703.184	195.340
2756	5.51000	344.765	702.933	195.330
2757	5.51200	344.734	702.655	195.352
2758	5.51400	344.697	702.403	195.366
2759	5.51600	344.696	702.165	195.385
2760	5.51800	344.687	701.912	195.402
2761	5.52000	344.659	701.658	195.443
2762	5.52200	344.636	701.412	195.473
2763	5.52400	344.612	701.168	195.476
2764	5.52600	344.591	700.915	195.493
2765	5.52800	344.590	700.647	195.481
2766	5.53000	344.581	700.396	195.472
2767	5.53200	344.564	700.136	195.472
2768	5.53400	344.526	699.855	195.430
2769	5.53600	344.538	699.586	195.419
2770	5.53800	344.537	699.320	195.381
2771	5.54000	344.520	699.037	195.366
2772	5.54200	344.496	698.770	195.353
2773	5.54400	344.501	698.495	195.327
2774	5.54600	344.513	698.226	195.316
2775	5.54800	344.496	697.957	195.329
2776	5.55000	344.480	697.697	195.331
2777	5.55200	344.471	697.459	195.350
2778	5.55400	344.469	697.199	195.353
2779	5.55600	344.468	696.936	195.382
2780	5.55800	344.452	696.685	195.373
2781	5.56000	344.414	696.448	195.391
2782	5.56200	344.399	696.188	195.395
2783	5.56400	344.411	695.918	195.410
2784	5.56600	344.390	695.675	195.391
2785	5.56800	344.374	695.415	195.393
2786	5.57000	344.350	695.146	195.407
2787	5.57200	344.342	694.887	195.386
2788	5.57400	344.328	694.628	195.364
2789	5.57600	344.290	694.352	195.364
2790	5.57800	344.288	694.091	195.367
2791	5.58000	344.272	693.839	195.359
2792	5.58200	344.265	693.580	195.338
2793	5.58400	344.261	693.295	195.350
2794	5.58600	344.237	693.027	195.338
2795	5.58800	344.236	692.782	195.345
2796	5.59000	344.220	692.522	195.349
2797	5.59200	344.232	692.259	195.379
2798	5.59400	344.202	692.009	195.345
2799	5.59600	344.180	691.765	195.352
2800	5.59800	344.178	691.511	195.370
2801	5.60000	344.156	691.265	195.403
2802	5.60200	344.134	691.029	195.399
2803	5.60400	344.124	690.753	195.400
2804	5.60600	344.108	690.505	195.458
2805	5.60800	344.087	690.262	195.440
2806	5.61000	344.071	690.001	195.445
2807	5.61200	344.068	689.717	195.432
2808	5.61400	344.039	689.442	195.408
2809	5.61600	344.017	689.183	195.388
2810	5.61800	344.001	688.924	195.367
2811	5.62000	343.985	688.642	195.330
2812	5.62200	343.968	688.367	195.305
2813	5.62400	343.919	688.109	195.285
2814	5.62600	343.884	687.856	195.305
2815	5.62800	343.868	687.579	195.307
2816	5.63000	343.846	687.311	195.299
2817	5.63200	343.823	687.066	195.306
2818	5.63400	343.808	686.813	195.326
2819	5.63600	343.785	686.543	195.343
2820	5.63800	343.771	686.299	195.352
2821	5.64000	343.740	686.024	195.329
2822	5.64200	343.718	685.754	195.346
2823	5.64400	343.695	685.502	195.340
2824	5.64600	343.665	685.251	195.333
2825	5.64800	343.649	684.966	195.323
2826	5.65000	343.627	684.690	195.327
2827	5.65200	343.618	684.437	195.321
2828	5.65400	343.573	684.177	195.326
2829	5.65600	343.535	683.886	195.300
2830	5.65800	343.511	683.611	195.277
2831	5.66000	343.503	683.366	195.286
2832	5.66200	343.481	683.121	195.294
2833	5.66400	343.456	682.837	195.283
2834	5.66600	343.433	682.585	195.277
2835	5.66800	343.431	682.324	195.284
2836	5.67000	343.416	682.078	195.319
2837	5.67200	343.400	681.829	195.379
2838	5.67400	343.399	681.577	195.375
2839	5.67600	343.354	681.317	195.380
2840	5.67800	343.366	681.068	195.442
2841	5.68000	343.364	680.823	195.451
2842	5.68200	343.348	680.576	195.486
2843	5.68400	343.318	680.310	195.452
2844	5.68600	343.301	680.025	195.442
2845	5.68800	343.300	679.773	195.439
2846	5.69000	343.299	679.513	195.421
2847	5.69200	343.275	679.230	195.385
2848	5.69400	343.243	678.948	195.349
2849	5.69600	343.263	678.689	195.306
2850	5.69800	343.261	678.427	195.314
2851	5.70000	343.245	678.152	195.293
2852	5.70200	343.206	677.869	195.257
2853	5.70400	343.190	677.615	195.278
2854	5.70600	343.210	677.353	195.288
2855	5.70800	343.201	677.108	195.298
2856	5.71000	343.178	676.856	195.293
2857	5.71200	343.140	676.588	195.286
2858	5.71400	343.131	676.325	195.320
2859	5.71600	343.144	676.086	195.346
2860	5.71800	343.129	675.827	195.329
2861	5.72000	343.091	675.559	195.321
2862	5.72200	343.066	675.282	195.326
2863	5.72400	343.065	675.036	195.337
2864	5.72600	343.071	674.785	195.309
2865	5.72800	343.048	674.500	195.302
2866	5.73000	343.010	674.232	195.294
2867	5.73200	343.001	673.980	195.292
2868	5.73400	343.014	673.719	195.276
2869	5.73600	342.990	673.434	195.268
2870	5.73800	342.966	673.166	195.262
2871	5.74000	342.950	672.914	195.259
2872	5.74200	342.942	672.652	195.268
2873	5.74400	342.940	672.383	195.264
2874	5.74600	342.916	672.123	195.247
2875	5.74800	342.887	671.871	195.244
2876	5.75000	342.877	671.633	195.269
2877	5.75200	342.884	671.386	195.308
2878	5.75400	342.897	671.133	195.307
2879	5.75600	342.845	670.881	195.303
2880	5.75800	342.836	670.618	195.338
2881	5.76000	342.814	670.387	195.378
2882	5.76200	342.819	670.118	195.375
2883	5.76400	342.810	669.849	195.371
2884	5.76600	342.772	669.574	195.351
2885	5.76800	342.763	669.319	195.375
2886	5.77000	342.769	669.044	195.333
2887	5.77200	342.767	668.768	195.315
2888	5.77400	342.743	668.493	195.271
2889	5.77600	342.713	668.241	195.269
2890	5.77800	342.719	667.973	195.241
2891	5.78000	342.717	667.702	195.263
2892	5.78200	342.701	667.442	195.248
2893	5.78400	342.685	667.197	195.261
2894	5.78600	342.662	666.950	195.298
2895	5.78800	342.653	666.688	195.309
2896	5.79000	342.651	666.419	195.306
2897	5.79200	342.613	666.160	195.289
2898	5.79400	342.597	665.905	195.314
2899	5.79600	342.603	665.674	195.356
2900	5.79800	342.594	665.414	195.341
2901	5.80000	342.564	665.138	195.324
2902	5.80200	342.562	664.868	195.321
2903	5.80400	342.545	664.599	195.318
2904	5.80600	342.537	664.346	195.318
2905	5.80800	342.520	664.072	195.275
2906	5.81000	342.518	663.795	195.259
2907	5.81200	342.502	663.533	195.270
2908	5.81400	342.486	663.280	195.270
2909	5.81600	342.477	663.011	195.267
2910	5.81800	342.468	662.743	195.240
2911	5.82000	342.459	662.490	195.240
2912	5.82200	342.443	662.236	195.265
2913	5.82400	342.427	661.974	195.277
2914	5.82600	342.411	661.712	195.289
2915	5.82800	342.409	661.458	195.314
2916	5.83000	342.393	661.211	195.354
2917	5.83200	342.384	660.964	195.394
2918	5.83400	342.361	660.726	195.422
2919	5.83600	342.339	660.465	195.409
2920	5.83800	342.337	660.196	195.407
2921	5.84000	342.322	659.950	195.422
2922	5.84200	342.305	659.689	195.434
2923	5.84400	342.289	659.413	195.393
2924	5.84600	342.286	659.123	195.324
2925	5.84800	342.278	658.870	195.326
2926	5.85000	342.254	658.601	195.324
2927	5.85200	342.238	658.333	195.297
2928	5.85400	342.243	658.049	195.269
2929	5.85600	342.227	657.788	195.256
2930	5.85800	342.203	657.526	195.268
2931	5.86000	342.194	657.264	195.281
2932	5.86200	342.193	657.004	195.270
2933	5.86400	342.198	656.757	195.286
2934	5.86600	342.175	656.512	195.301
2935	5.86800	342.153	656.258	195.328
2936	5.87000	342.151	656.004	195.330
2937	5.87200	342.149	655.734	195.330
2938	5.87400	342.133	655.474	195.318
2939	5.87600	342.104	655.227	195.359
2940	5.87800	342.066	654.966	195.372
2941	5.88000	342.036	654.691	195.331
2942	5.88200	342.048	654.413	195.318
2943	5.88400	341.990	654.161	195.319
2944	5.88600	341.945	653.894	195.292
2945	5.88800	341.921	653.602	195.249
2946	5.89000	341.898	653.326	195.236
2947	5.89200	341.868	653.064	195.250
2948	5.89400	341.859	652.803	195.238
2949	5.89600	341.829	652.543	195.226
2950	5.89800	341.806	652.275	195.202
2951	5.90000	341.805	652.013	195.217
2952	5.90200	341.797	651.783	195.236
2953	5.90400	341.768	651.530	195.239
2954	5.90600	341.745	651.284	195.255
2955	5.90800	341.729	651.016	195.230
2956	5.91000	341.736	650.793	195.265
2957	5.91200	341.720	650.546	195.308
2958	5.91400	341.697	650.284	195.322
2959	5.91600	341.679	650.007	195.308
2960	5.91800	341.678	649.739	195.284
2961	5.92000	341.689	649.483	195.313
2962	5.92200	341.680	649.215	195.289
2963	5.92400	341.656	648.932	195.236
2964	5.92600	341.653	648.647	195.210
2965	5.92800	341.652	648.393	195.215
2966	5.93000	341.642	648.116	195.202
2967	5.93200	341.604	647.833	195.149
2968	5.93400	341.582	647.580	195.153
2969	5.93600	341.580	647.325	195.184
2970	5.93800	341.585	647.071	195.187
2971	5.94000	341.555	646.803	195.164
2972	5.94200	341.505	646.542	195.180
2973	5.94400	341.497	646.303	195.212
2974	5.94600	341.489	646.066	195.219
2975	5.94800	341.474	645.804	195.236
2976	5.95000	341.443	645.519	195.209
2977	5.95200	341.414	645.275	195.202
2978	5.95400	341.406	645.021	195.208
2979	5.95600	341.391	644.743	195.224
2980	5.95800	341.354	644.475	195.200
2981	5.96000	341.331	644.207	195.177
2982	5.96200	341.316	643.961	195.196
2983	5.96400	341.294	643.684	195.187
2984	5.96600	341.298	643.415	195.164
2985	5.96800	341.275	643.154	195.154
2986	5.97000	341.259	642.892	195.171
2987	5.97200	341.250	642.638	195.177
2988	5.97400	341.247	642.368	195.180
2989	5.97600	341.218	642.107	195.171
2990	5.97800	341.195	641.860	195.216
2991	5.98000	341.181	641.630	195.237
2992	5.98200	341.157	641.359	195.266
2993	5.98400	341.134	641.105	195.297
2994	5.98600	341.112	640.842	195.314
2995	5.98800	341.083	640.613	195.336
2996	5.99000	341.074	640.358	195.367
2997	5.99200	341.065	640.104	195.373
2998	5.99400	341.029	639.830	195.312
2999	5.99600	341.020	639.560	195.316
3000	5.99800	341.017	639.298	195.309
3001	6.00000	340.988	639.030	195.287
3002	6.00200	340.972	638.739	195.225
3003	6.00400	340.963	638.486	195.206
3004	6.00600	340.954	638.209	195.197
3005	6.00800	340.931	637.947	195.189
3006	6.01000	340.915	637.670	195.180
3007	6.01200	340.920	637.408	195.173
3008	6.01400	340.911	637.153	195.206
3009	6.01600	340.895	636.892	195.199
3010	6.01800	340.858	636.639	195.205
3011	6.02000	340.870	636.384	195.212
3012	6.02200	340.855	636.122	195.231
3013	6.02400	340.840	635.884	195.240
3014	6.02600	340.823	635.622	195.258
3015	6.02800	340.814	635.368	195.265
3016	6.03000	340.805	635.099	195.246
3017	6.03200	340.783	634.844	195.278
3018	6.03400	340.766	634.583	195.271
3019	6.03600	340.750	634.306	195.236
3020	6.03800	340.741	634.037	195.217
3021	6.04000	340.725	633.776	195.211
3022	6.04200	340.702	633.515	195.204
3023	6.04400	340.685	633.254	195.197
3024	6.04600	340.669	632.983	195.203
3025	6.04800	340.674	632.713	195.210
3026	6.05000	340.665	632.451	195.204
3027	6.05200	340.642	632.198	195.211
3028	6.05400	340.619	631.929	195.192
3029	6.05600	340.625	631.683	195.189
3030	6.05800	340.624	631.429	195.198
3031	6.06000	340.595	631.191	195.233
3032	6.06200	340.564	630.929	195.227
3033	6.06400	340.570	630.690	195.262
3034	6.06600	340.568	630.436	195.272
3035	6.06800	340.546	630.181	195.306
3036	6.07000	340.536	629.918	195.325
3037	6.07200	340.520	629.649	195.306
3038	6.07400	340.511	629.387	195.302
3039	6.07600	340.509	629.118	195.284
3040	6.07800	340.492	628.849	195.264
3041	6.08000	340.476	628.580	195.245
3042	6.08200	340.467	628.303	195.214
3043	6.08400	340.458	628.041	195.209
3044	6.08600	340.435	627.772	195.190
3045	6.08800	340.432	627.503	195.171
3046	6.09000	340.417	627.249	195.181
3047	6.09200	340.415	626.986	195.202
3048	6.09400	340.405	626.732	195.211
3049	6.09600	340.389	626.470	195.206
3050	6.09800	340.374	626.209	195.202
3051	6.10000	340.386	625.954	195.213
3052	6.10200	340.370	625.707	195.236
3053	6.10400	340.354	625.438	195.218
3054	6.10600	340.324	625.177	195.214
3055	6.10800	340.322	624.915	195.210
3056	6.11000	340.313	624.653	195.207
3057	6.11200	340.254	624.376	195.199
3058	6.11400	340.231	624.107	195.181
3059	6.11600	340.193	623.831	195.148
3060	6.11800	340.170	623.569	195.145
3061	6.12000	340.140	623.300	195.126
3062	6.12200	340.095	623.031	195.134
3063	6.12400	340.079	622.755	195.077
3064	6.12600	340.077	622.508	195.102
3065	6.12800	340.062	622.262	195.126
3066	6.13000	340.039	621.991	195.134
3067	6.13200	340.008	621.730	195.129
3068	6.13400	339.993	621.491	195.168
3069	6.13600	339.991	621.243	195.218
3070	6.13800	339.989	620.995	195.268
3071	6.14000	339.966	620.733	195.265
3072	6.14200	339.929	620.472	195.261
3073	6.14400	339.921	620.218	195.273
3074	6.14600	339.926	619.963	195.285
3075	6.14800	339.917	619.694	195.268
3076	6.15000	339.880	619.410	195.225
3077	6.15200	339.870	619.140	195.209
3078	6.15400	339.869	618.878	195.207
3079	6.15600	339.859	618.617	195.179
3080	6.15800	339.829	618.331	195.161
3081	6.16000	339.813	618.061	195.171
3082	6.16200	339.811	617.807	195.158
3083	6.16400	339.795	617.546	195.156
3084	6.16600	339.772	617.275	195.165
3085	6.16800	339.756	617.021	195.177
3086	6.17000	339.754	616.783	195.190
3087	6.17200	339.760	616.520	195.190
3088	6.17400	339.722	616.258	195.212
3089	6.17600	339.713	615.996	195.211
3090	6.17800	339.705	615.750	195.211
3091	6.18000	339.703	615.495	195.224
3092	6.18200	339.673	615.218	195.221
3093	6.18400	339.656	614.940	195.192
3094	6.18600	339.648	614.687	195.179
3095	6.18800	339.639	614.425	195.179
3096	6.19000	339.616	614.139	195.162
3097	6.19200	339.606	613.869	195.147
3098	6.19400	339.605	613.623	195.149
3099	6.19600	339.595	613.345	195.146
3100	6.19800	339.565	613.067	195.143
3101	6.20000	339.563	612.821	195.144
3102	6.20200	339.554	612.551	195.130
3103	6.20400	339.545	612.280	195.142
3104	6.20600	339.529	612.026	195.155
3105	6.20800	339.520	611.781	195.130
3106	6.21000	339.511	611.519	195.130
3107	6.21200	339.503	611.272	195.158
3108	6.21400	339.501	611.026	195.159
3109	6.21600	339.479	610.780	195.160
3110	6.21800	339.470	610.526	195.174
3111	6.22000	339.454	610.270	195.213
3112	6.22200	339.445	610.008	195.213
3113	6.22400	339.429	609.746	195.213
3114	6.22600	339.407	609.492	195.227
3115	6.22800	339.404	609.213	195.226
3116	6.23000	339.389	608.960	195.215
3117	6.23200	339.373	608.691	195.176
3118	6.23400	339.356	608.412	195.174
3119	6.23600	339.340	608.135	195.148
3120	6.23800	339.339	607.881	195.138
3121	6.24000	339.316	607.619	195.138
3122	6.24200	339.292	607.340	195.162
3123	6.24400	339.290	607.086	195.152
3124	6.24600	339.282	606.833	195.141
3125	6.24800	339.259	606.571	195.142
3126	6.25000	339.222	606.299	195.180
3127	6.25200	339.248	606.052	195.183
3128	6.25400	339.225	605.799	195.172
3129	6.25600	339.203	605.529	195.187
3130	6.25800	339.166	605.266	195.212
3131	6.26000	339.143	605.013	195.202
3132	6.26200	339.142	604.750	195.204
3133	6.26400	339.118	604.464	195.191
3134	6.26600	339.095	604.202	195.192
3135	6.26800	339.072	603.940	195.193
3136	6.27000	339.063	603.670	195.183
3137	6.27200	339.040	603.400	195.171
3138	6.27400	339.031	603.138	195.172
3139	6.27600	338.994	602.868	195.160
3140	6.27800	338.993	602.622	195.164
3141	6.28000	338.982	602.327	195.164
3142	6.28200	338.974	602.081	195.167
3143	6.28400	338.951	601.835	195.170
3144	6.28600	338.942	601.571	195.224
3145	6.28800	338.947	601.299	195.240
3146	6.29000	338.931	601.053	195.269
3147	6.29200	338.902	600.815	195.285
3148	6.29400	338.886	600.551	195.313
3149	6.29600	338.884	600.288	195.342
3150	6.29800	338.889	600.026	195.320
3151	6.30000	338.866	599.764	195.323
3152	6.30200	338.843	599.494	195.312
3153	6.30400	338.841	599.232	195.290
3154	6.30600	338.839	598.947	195.253
3155	6.30800	338.809	598.685	195.231
3156	6.31000	338.779	598.416	195.220
3157	6.31200	338.770	598.154	195.198
3158	6.31400	338.768	597.884	195.189
3159	6.31600	338.746	597.630	195.180
3160	6.31800	338.715	597.359	195.220
3161	6.32000	338.714	597.129	195.227
3162	6.32200	338.712	596.866	195.231
3163	6.32400	338.703	596.611	195.248
3164	6.32600	338.680	596.348	195.276
3165	6.32800	338.651	596.119	195.283
3166	6.33000	338.650	595.865	195.275
3167	6.33200	338.655	595.601	195.305
3168	6.33400	338.631	595.331	195.296
3169	6.33600	338.609	595.077	195.287
3170	6.33800	338.594	594.823	195.281
3171	6.34000	338.605	594.536	195.270
3172	6.34200	338.595	594.266	195.261
3173	6.34400	338.546	594.014	195.228
3174	6.34600	338.551	593.751	195.233
3175	6.34800	338.527	593.464	195.222
3176	6.35000	338.482	593.196	195.186
3177	6.35200	338.432	592.943	195.177
3178	6.35400	338.401	592.665	195.154
3179	6.35600	338.397	592.377	195.168
3180	6.35800	338.388	592.123	195.160
3181	6.36000	338.339	591.886	195.154
3182	6.36200	338.315	591.624	195.157
3183	6.36400	338.299	591.361	195.161
3184	6.36600	338.284	591.115	195.169
3185	6.36800	338.269	590.870	195.150
3186	6.37000	338.225	590.616	195.167
3187	6.37200	338.222	590.344	195.184
3188	6.37400	338.207	590.097	195.218
3189	6.37600	338.185	589.845	195.186
3190	6.37800	338.161	589.558	195.176
3191	6.38000	338.159	589.286	195.194
3192	6.38200	338.143	589.033	195.162
3193	6.38400	338.141	588.756	195.116
3194	6.38600	338.117	588.469	195.107
3195	6.38800	338.115	588.198	195.099
3196	6.39000	338.107	587.944	195.095
3197	6.39200	338.091	587.683	195.075
3198	6.39400	338.060	587.404	195.079
3199	6.39600	338.066	587.149	195.100
3200	6.39800	338.050	586.902	195.107
3201	6.40000	338.035	586.648	195.101
3202	6.40200	338.012	586.386	195.108
3203	6.40400	337.996	586.131	195.127
3204	6.40600	338.001	585.892	195.148
3205	6.40800	337.965	585.639	195.143
3206	6.41000	337.941	585.352	195.134
3207	6.41200	337.932	585.106	195.142
3208	6.41400	337.903	584.860	195.150
3209	6.41600	337.880	584.597	195.157
3210	6.41800	337.857	584.327	195.150
3211	6.42000	337.848	584.056	195.144
3212	6.42200	337.840	583.802	195.140
3213	6.42400	337.810	583.540	195.147
3214	6.42600	337.787	583.262	195.127
3215	6.42800	337.778	583.007	195.122
3216	6.43000	337.777	582.761	195.132
3217	6.43200	337.753	582.482	195.138
3218	6.43400	337.737	582.204	195.119
3219	6.43600	337.736	581.965	195.141
3220	6.43800	337.727	581.702	195.149
3221	6.44000	337.704	581.447	195.196
3222	6.44200	337.709	581.199	195.230
3223	6.44400	337.693	580.945	195.225
3224	6.44600	337.670	580.690	195.246
3225	6.44800	337.661	580.435	195.268
3226	6.45000	337.666	580.172	195.276
3227	6.45200	337.651	579.918	195.246
3228	6.45400	337.621	579.648	195.241
3229	6.45600	337.626	579.386	195.225
3230	6.45800	337.616	579.115	195.219
3231	6.46000	337.586	578.830	195.136
3232	6.46200	337.577	578.559	195.157
3233	6.46400	337.568	578.289	195.127
3234	6.46600	337.558	578.010	195.109
3235	6.46800	337.535	577.748	195.091
3236	6.47000	337.519	577.485	195.126
3237	6.47200	337.517	577.222	195.135
3238	6.47400	337.508	576.967	195.132
3239	6.47600	337.486	576.713	195.128
3240	6.47800	337.477	576.458	195.150
3241	6.48000	337.461	576.203	195.172
3242	6.48200	337.480	575.964	195.171
3243	6.48400	337.457	575.686	195.154
3244	6.48600	337.434	575.431	195.176
3245	6.48800	337.425	575.168	195.186
3246	6.49000	337.416	574.906	195.170
3247	6.49200	337.401	574.644	195.154
3248	6.49400	337.377	574.366	195.137
3249	6.49600	337.375	574.110	195.160
3250	6.49800	337.359	573.840	195.131
3251	6.50000	337.350	573.562	195.115
3252	6.50200	337.327	573.299	195.124
3253	6.50400	337.318	573.044	195.148
3254	6.50600	337.309	572.781	195.132
3255	6.50800	337.293	572.511	195.130
3256	6.51000	337.263	572.232	195.138
3257	6.51200	337.261	571.993	195.162
3258	6.51400	337.239	571.747	195.148
3259	6.51600	337.237	571.484	195.160
3260	6.51800	337.221	571.230	195.158
3261	6.52000	337.213	570.991	195.182
3262	6.52200	337.191	570.753	195.207
3263	6.52400	337.181	570.481	195.230
3264	6.52600	337.179	570.210	195.228
3265	6.52800	337.163	569.963	195.239
3266	6.53000	337.148	569.709	195.238
3267	6.53200	337.139	569.437	195.262
3268	6.53400	337.129	569.151	195.233
3269	6.53600	337.106	568.889	195.193
3270	6.53800	337.084	568.627	195.179
3271	6.54000	337.074	568.340	195.177
3272	6.54200	337.058	568.062	195.136
3273	6.54400	337.049	567.808	195.110
3274	6.54600	337.047	567.553	195.135
3275	6.54800	337.038	567.281	195.158
3276	6.55000	337.015	567.011	195.131
3277	6.55200	336.999	566.765	195.118
3278	6.55400	336.984	566.518	195.130
3279	6.55600	336.975	566.255	195.167
3280	6.55800	336.944	565.984	195.166
3281	6.56000	336.922	565.731	195.139
3282	6.56200	336.864	565.468	195.148
3283	6.56400	336.876	565.213	195.174
3284	6.56600	336.839	564.943	195.147
3285	6.56800	336.809	564.673	195.120
3286	6.57000	336.786	564.410	195.132
3287	6.57200	336.742	564.132	195.117
3288	6.57400	336.747	563.869	195.104
3289	6.57600	336.744	563.591	195.066
3290	6.57800	336.715	563.336	195.092
3291	6.58000	336.685	563.065	195.091
3292	6.58200	336.683	562.803	195.079
3293	6.58400	336.653	562.541	195.067
3294	6.58600	336.644	562.277	195.106
3295	6.58800	336.614	562.007	195.105
3296	6.59000	336.613	561.776	195.119
3297	6.59200	336.583	561.513	195.132
3298	6.59400	336.588	561.257	195.185
3299	6.59600	336.565	561.009	195.249
3300	6.59800	336.550	560.763	195.263
3301	6.60000	336.527	560.516	195.277
3302	6.60200	336.525	560.245	195.277
3303	6.60400	336.509	559.990	195.303
3304	6.60600	336.480	559.736	195.305
3305	6.60800	336.464	559.474	195.293
3306	6.61000	336.454	559.179	195.254
3307	6.61200	336.445	558.907	195.255
3308	6.61400	336.429	558.646	195.217
3309	6.61600	336.413	558.375	195.218
3310	6.61800	336.396	558.080	195.180
3311	6.62000	336.380	557.808	195.206
3312	6.62200	336.371	557.562	195.196
3313	6.62400	336.356	557.308	195.198
3314	6.62600	336.332	557.020	195.198
3315	6.62800	336.323	556.765	195.200
3316	6.63000	336.329	556.527	195.203
3317	6.63200	336.306	556.272	195.230
3318	6.63400	336.289	555.984	195.230
3319	6.63600	336.267	555.746	195.233
3320	6.63800	336.265	555.499	195.248
3321	6.64000	336.256	555.237	195.238
3322	6.64200	336.226	554.966	195.238
3323	6.64400	336.210	554.695	195.215
3324	6.64600	336.208	554.440	195.218
3325	6.64800	336.199	554.177	195.233
3326	6.65000	336.168	553.883	195.194
