NO_OF_FRAMES	1558
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:52:39.154	683294.01175850
DATA_INCLUDED	3D
MARKER_NAMES	h23_3g
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
2289	4.57600	312.983	147.314	194.690
2290	4.57800	312.946	146.793	194.718
2291	4.58000	312.914	146.262	194.736
2292	4.58200	312.871	145.729	194.728
2293	4.58400	312.854	145.185	194.780
2294	4.58600	312.815	144.652	194.772
2295	4.58800	312.779	144.094	194.761
2296	4.59000	312.767	143.551	194.745
2297	4.59200	312.714	142.994	194.735
2298	4.59400	312.704	142.425	194.714
2299	4.59600	312.684	141.874	194.689
2300	4.59800	312.662	141.321	194.663
2301	4.60000	312.636	140.760	194.627
2302	4.60200	312.582	140.219	194.613
2303	4.60400	312.552	139.662	194.674
2304	4.60600	312.519	139.111	194.650
2305	4.60800	312.490	138.584	194.699
2306	4.61000	312.435	138.032	194.789
2307	4.61200	312.392	137.527	194.746
2308	4.61400	312.356	136.982	194.844
2309	4.61600	312.278	136.453	194.795
2310	4.61800	312.221	135.912	194.851
2311	4.62000	312.196	135.383	194.875
2312	4.62200	312.118	134.845	194.819
2313	4.62400	312.129	134.290	194.840
2314	4.62600	312.075	133.749	194.829
2315	4.62800	312.068	133.194	194.779
2316	4.63000	312.041	132.628	194.765
2317	4.63200	311.995	132.093	194.738
2318	4.63400	311.985	131.520	194.740
2319	4.63600	311.938	130.967	194.693
2320	4.63800	311.935	130.419	194.699
2321	4.64000	311.904	129.863	194.696
2322	4.64200	311.872	129.328	194.671
2323	4.64400	311.884	128.783	194.705
2324	4.64600	311.853	128.258	194.690
2325	4.64800	311.829	127.720	194.708
2326	4.65000	311.793	127.207	194.729
2327	4.65200	311.768	126.673	194.705
2328	4.65400	311.740	126.154	194.743
2329	4.65600	311.715	125.632	194.757
2330	4.65800	311.679	125.092	194.749
2331	4.66000	311.669	124.552	194.812
2332	4.66200	311.617	124.015	194.763
2333	4.66400	311.607	123.446	194.795
2334	4.66600	311.582	122.918	194.756
2335	4.66800	311.558	122.365	194.714
2336	4.67000	311.540	121.800	194.705
2337	4.67200	311.509	121.253	194.646
2338	4.67400	311.483	120.694	194.621
2339	4.67600	311.446	120.145	194.607
2340	4.67800	311.421	119.596	194.593
2341	4.68000	311.425	119.049	194.605
2342	4.68200	311.408	118.503	194.618
2343	4.68400	311.362	117.980	194.608
2344	4.68600	311.361	117.446	194.658
2345	4.68800	311.330	116.910	194.682
2346	4.69000	311.308	116.378	194.733
2347	4.69200	311.265	115.854	194.724
2348	4.69400	311.246	115.309	194.739
2349	4.69600	311.251	114.778	194.746
2350	4.69800	311.212	114.236	194.719
2351	4.70000	311.188	113.681	194.723
2352	4.70200	311.117	113.139	194.693
2353	4.70400	311.049	112.582	194.672
2354	4.70600	311.027	112.020	194.623
2355	4.70800	310.996	111.469	194.586
2356	4.71000	310.915	110.928	194.559
2357	4.71200	310.913	110.364	194.556
2358	4.71400	310.898	109.821	194.530
2359	4.71600	310.855	109.277	194.547
2360	4.71800	310.833	108.726	194.512
2361	4.72000	310.785	108.194	194.497
2362	4.72200	310.772	107.678	194.546
2363	4.72400	310.743	107.140	194.548
2364	4.72600	310.700	106.630	194.580
2365	4.72800	310.704	106.091	194.582
2366	4.73000	310.659	105.560	194.569
2367	4.73200	310.642	105.029	194.625
2368	4.73400	310.631	104.492	194.585
2369	4.73600	310.580	103.938	194.640
2370	4.73800	310.575	103.394	194.660
2371	4.74000	310.543	102.840	194.601
2372	4.74200	310.487	102.273	194.620
2373	4.74400	310.498	101.743	194.565
2374	4.74600	310.497	101.185	194.549
2375	4.74800	310.427	100.612	194.515
2376	4.75000	310.441	100.090	194.469
2377	4.75200	310.370	99.534	194.500
2378	4.75400	310.349	98.993	194.479
2379	4.75600	310.315	98.450	194.502
2380	4.75800	310.268	97.912	194.554
2381	4.76000	310.241	97.387	194.527
2382	4.76200	310.213	96.861	194.615
2383	4.76400	310.196	96.339	194.615
2384	4.76600	310.176	95.814	194.589
2385	4.76800	310.130	95.280	194.669
2386	4.77000	310.091	94.746	194.634
2387	4.77200	310.069	94.195	194.650
2388	4.77400	310.026	93.650	194.650
2389	4.77600	310.005	93.095	194.639
2390	4.77800	309.932	92.512	194.597
2391	4.78000	309.905	91.961	194.568
2392	4.78200	309.854	91.402	194.575
2393	4.78400	309.778	90.860	194.532
2394	4.78600	309.727	90.306	194.523
2395	4.78800	309.681	89.750	194.558
2396	4.79000	309.674	89.204	194.559
2397	4.79200	309.621	88.660	194.561
2398	4.79400	309.575	88.140	194.566
2399	4.79600	309.560	87.583	194.601
2400	4.79800	309.473	87.049	194.659
2401	4.80000	309.479	86.550	194.596
2402	4.80200	309.444	86.006	194.599
2403	4.80400	309.404	85.469	194.657
2404	4.80600	309.337	84.919	194.722
2405	4.80800	309.325	84.365	194.716
2406	4.81000	309.299	83.838	194.670
2407	4.81200	309.276	83.273	194.699
2408	4.81400	309.255	82.704	194.701
2409	4.81600	309.250	82.150	194.695
2410	4.81800	309.211	81.619	194.623
2411	4.82000	309.169	81.057	194.610
2412	4.82200	309.176	80.508	194.589
2413	4.82400	309.133	79.965	194.596
2414	4.82600	309.088	79.424	194.558
2415	4.82800	309.086	78.879	194.564
2416	4.83000	309.029	78.347	194.583
2417	4.83200	309.029	77.821	194.608
2418	4.83400	308.979	77.294	194.610
2419	4.83600	308.938	76.780	194.647
2420	4.83800	308.927	76.251	194.648
2421	4.84000	308.887	75.707	194.701
2422	4.84200	308.857	75.195	194.696
2423	4.84400	308.849	74.656	194.687
2424	4.84600	308.796	74.109	194.715
2425	4.84800	308.790	73.582	194.672
2426	4.85000	308.731	73.012	194.652
2427	4.85200	308.691	72.445	194.658
2428	4.85400	308.663	71.909	194.606
2429	4.85600	308.616	71.348	194.597
2430	4.85800	308.575	70.793	194.572
2431	4.86000	308.563	70.252	194.539
2432	4.86200	308.539	69.703	194.567
2433	4.86400	308.492	69.158	194.552
2434	4.86600	308.479	68.627	194.530
2435	4.86800	308.467	68.077	194.603
2436	4.87000	308.429	67.558	194.548
2437	4.87200	308.390	67.002	194.568
2438	4.87400	308.368	66.494	194.594
2439	4.87600	308.338	65.965	194.529
2440	4.87800	308.320	65.427	194.570
2441	4.88000	308.307	64.896	194.550
2442	4.88200	308.272	64.356	194.564
2443	4.88400	308.227	63.795	194.604
2444	4.88600	308.222	63.275	194.550
2445	4.88800	308.182	62.710	194.563
2446	4.89000	308.185	62.154	194.541
2447	4.89200	308.144	61.606	194.504
2448	4.89400	308.142	61.056	194.465
2449	4.89600	308.082	60.512	194.454
2450	4.89800	308.058	59.969	194.400
2451	4.90000	308.014	59.409	194.443
2452	4.90200	307.961	58.885	194.407
2453	4.90400	307.948	58.335	194.415
2454	4.90600	307.937	57.803	194.442
2455	4.90800	307.860	57.275	194.471
2456	4.91000	307.865	56.732	194.533
2457	4.91200	307.854	56.217	194.509
2458	4.91400	307.786	55.684	194.557
2459	4.91600	307.762	55.154	194.541
2460	4.91800	307.727	54.630	194.554
2461	4.92000	307.680	54.077	194.581
2462	4.92200	307.651	53.527	194.591
2463	4.92400	307.588	53.001	194.532
2464	4.92600	307.524	52.453	194.542
2465	4.92800	307.518	51.900	194.480
2466	4.93000	307.449	51.349	194.420
2467	4.93200	307.414	50.790	194.467
2468	4.93400	307.403	50.258	194.382
2469	4.93600	307.354	49.690	194.419
2470	4.93800	307.330	49.156	194.469
2471	4.94000	307.340	48.632	194.392
2472	4.94200	307.273	48.061	194.450
2473	4.94400	307.251	47.542	194.448
2474	4.94600	307.197	47.015	194.437
2475	4.94800	307.169	46.476	194.505
2476	4.95000	307.157	45.968	194.470
2477	4.95200	307.166	45.449	194.423
2478	4.95400	307.077	44.868	194.562
2479	4.95600	307.075	44.380	194.456
2480	4.95800	307.027	43.809	194.515
2481	4.96000	307.002	43.262	194.531
2482	4.96200	306.960	42.721	194.486
2483	4.96400	306.916	42.135	194.553
2484	4.96600	306.927	41.619	194.420
2485	4.96800	306.859	41.045	194.454
2486	4.97000	306.819	40.474	194.515
2487	4.97200	306.764	39.918	194.523
2488	4.97400	306.783	39.391	194.425
2489	4.97600	306.694	38.822	194.533
2490	4.97800	306.732	38.303	194.489
2491	4.98000	306.648	37.758	194.553
2492	4.98200	306.630	37.231	194.546
2493	4.98400	306.585	36.724	194.558
2494	4.98600	306.580	36.178	194.578
2495	4.98800	306.537	35.662	194.581
2496	4.99000	306.507	35.115	194.647
