NO_OF_FRAMES	2112
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:59:21.324	683696.17620570
DATA_INCLUDED	3D
TITLE	Luftmostståndspåverkan av rörelsemängd 23.3g #3
MARKER_NAMES	h23_3g
COLLISION_TIME	0
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
1716	3.43000	338.948	601.513	195.233
1717	3.43200	338.940	601.086	195.247
1718	3.43400	338.904	600.660	195.260
1719	3.43600	338.897	600.248	195.302
1720	3.43800	338.889	599.830	195.303
1721	3.44000	338.846	599.404	195.317
1722	3.44200	338.846	598.977	195.307
1723	3.44400	338.804	598.560	195.308
1724	3.44600	338.796	598.133	195.298
1725	3.44800	338.775	597.709	195.264
1726	3.45000	338.745	597.258	195.262
1727	3.45200	338.739	596.841	195.216
1728	3.45400	338.688	596.399	195.203
1729	3.45600	338.654	595.990	195.194
1730	3.45800	338.610	595.533	195.156
1731	3.46000	338.526	595.108	195.144
1732	3.46200	338.512	594.691	195.123
1733	3.46400	338.483	594.264	195.140
1734	3.46600	338.435	593.855	195.132
1735	3.46800	338.413	593.428	195.149
1736	3.47000	338.385	593.019	195.141
1737	3.47200	338.329	592.593	195.133
1738	3.47400	338.328	592.166	195.150
1739	3.47600	338.273	591.766	195.131
1740	3.47800	338.251	591.339	195.149
1741	3.48000	338.237	590.929	195.143
1742	3.48200	338.202	590.511	195.149
1743	3.48400	338.181	590.092	195.155
1744	3.48600	338.146	589.675	195.136
1745	3.48800	338.124	589.239	195.167
1746	3.49000	338.096	588.830	195.161
1747	3.49200	338.054	588.412	195.168
1748	3.49400	338.046	587.985	195.162
1749	3.49600	338.003	587.543	195.154
1750	3.49800	338.003	587.124	195.162
1751	3.50000	337.961	586.699	195.131
1752	3.50200	337.931	586.256	195.123
1753	3.50400	337.924	585.846	195.120
1754	3.50600	337.881	585.396	195.100
1755	3.50800	337.895	584.993	195.110
1756	3.51000	337.846	584.559	195.092
1757	3.51200	337.838	584.132	195.113
1758	3.51400	337.817	583.722	195.109
1759	3.51600	337.788	583.279	195.104
1760	3.51800	337.781	582.868	195.101
1761	3.52000	337.745	582.442	195.123
1762	3.52200	337.737	582.015	195.093
1763	3.52400	337.709	581.605	195.116
1764	3.52600	337.694	581.177	195.138
1765	3.52800	337.673	580.767	195.136
1766	3.53000	337.659	580.347	195.198
1767	3.53200	337.651	579.928	195.182
1768	3.53400	337.616	579.501	195.205
1769	3.53600	337.615	579.091	195.204
1770	3.53800	337.580	578.656	195.188
1771	3.54000	337.565	578.230	195.187
1772	3.54200	337.543	577.796	195.146
1773	3.54400	337.508	577.377	195.157
1774	3.54600	337.514	576.942	195.144
1775	3.54800	337.479	576.508	195.129
1776	3.55000	337.471	576.081	195.128
1777	3.55200	337.443	575.655	195.102
1778	3.55400	337.421	575.228	195.126
1779	3.55600	337.421	574.809	195.114
1780	3.55800	337.378	574.375	195.100
1781	3.56000	337.371	573.971	195.140
1782	3.56200	337.335	573.537	195.126
1783	3.56400	337.321	573.118	195.140
1784	3.56600	337.307	572.707	195.142
1785	3.56800	337.271	572.272	195.154
1786	3.57000	337.250	571.862	195.156
1787	3.57200	337.242	571.418	195.157
1788	3.57400	337.214	571.017	195.146
1789	3.57600	337.186	570.606	195.148
1790	3.57800	337.164	570.171	195.162
1791	3.58000	337.143	569.760	195.165
1792	3.58200	337.122	569.341	195.180
1793	3.58400	337.093	568.907	195.168
1794	3.58600	337.065	568.496	195.197
1795	3.58800	337.051	568.061	195.187
1796	3.59000	337.008	567.643	195.177
1797	3.59200	337.014	567.199	195.180
1798	3.59400	336.979	566.781	195.170
1799	3.59600	336.909	566.347	195.159
1800	3.59800	336.866	565.905	195.109
1801	3.60000	336.830	565.479	195.112
1802	3.60200	336.788	565.052	195.115
1803	3.60400	336.759	564.617	195.106
1804	3.60600	336.703	564.199	195.122
1805	3.60800	336.710	563.780	195.115
1806	3.61000	336.674	563.353	195.119
1807	3.61200	336.639	562.942	195.150
1808	3.61400	336.625	562.515	195.129
1809	3.61600	336.596	562.088	195.133
1810	3.61800	336.575	561.669	195.151
1811	3.62000	336.546	561.242	195.157
1812	3.62200	336.532	560.831	195.189
1813	3.62400	336.510	560.404	195.194
1814	3.62600	336.481	559.976	195.225
1815	3.62800	336.461	559.573	195.246
1816	3.63000	336.438	559.138	195.238
1817	3.63200	336.404	558.728	195.246
1818	3.63400	336.382	558.301	195.227
1819	3.63600	336.346	557.858	195.232
1820	3.63800	336.346	557.447	195.216
1821	3.64000	336.310	556.980	195.182
1822	3.64200	336.310	556.577	195.179
1823	3.64400	336.274	556.134	195.159
1824	3.64600	336.252	555.699	195.154
1825	3.64800	336.252	555.296	195.152
1826	3.65000	336.216	554.861	195.146
1827	3.65200	336.202	554.450	195.155
1828	3.65400	336.181	554.015	195.150
1829	3.65600	336.152	553.596	195.171
1830	3.65800	336.145	553.185	195.182
1831	3.66000	336.116	552.749	195.177
1832	3.66200	336.102	552.347	195.175
1833	3.66400	336.088	551.919	195.184
1834	3.66600	336.066	551.500	195.181
1835	3.66800	336.052	551.089	195.192
1836	3.67000	336.023	550.662	195.201
1837	3.67200	336.017	550.259	195.200
1838	3.67400	335.995	549.840	195.223
1839	3.67600	335.981	549.420	195.221
1840	3.67800	335.953	549.018	195.245
1841	3.68000	335.938	548.582	195.243
1842	3.68200	335.910	548.164	195.216
1843	3.68400	335.895	547.727	195.266
1844	3.68600	335.873	547.301	195.226
1845	3.68800	335.859	546.873	195.238
1846	3.69000	335.830	546.438	195.211
1847	3.69200	335.809	546.020	195.186
1848	3.69400	335.781	545.601	195.186
1849	3.69600	335.753	545.183	195.160
1850	3.69800	335.718	544.764	195.162
1851	3.70000	335.683	544.346	195.137
1852	3.70200	335.670	543.943	195.138
1853	3.70400	335.641	543.516	195.125
1854	3.70600	335.593	543.115	195.127
1855	3.70800	335.592	542.678	195.154
1856	3.71000	335.550	542.260	195.129
1857	3.71200	335.542	541.824	195.130
1858	3.71400	335.514	541.413	195.145
1859	3.71600	335.499	541.002	195.158
1860	3.71800	335.478	540.574	195.198
1861	3.72000	335.436	540.163	195.187
1862	3.72200	335.428	539.735	195.226
1863	3.72400	335.407	539.332	195.230
1864	3.72600	335.379	538.905	195.219
1865	3.72800	335.364	538.470	195.222
1866	3.73000	335.337	538.076	195.187
1867	3.73200	335.301	537.632	195.175
1868	3.73400	335.287	537.222	195.167
1869	3.73600	335.195	536.780	195.129
1870	3.73800	335.194	536.344	195.133
1871	3.74000	335.146	535.942	195.111
1872	3.74200	335.138	535.506	195.115
1873	3.74400	335.110	535.087	195.119
1874	3.74600	335.081	534.660	195.111
1875	3.74800	335.060	534.240	195.115
1876	3.75000	335.025	533.813	195.106
1877	3.75200	335.010	533.394	195.111
1878	3.75400	334.989	532.983	195.130
1879	3.75600	334.954	532.564	195.135
1880	3.75800	334.932	532.128	195.140
1881	3.76000	334.911	531.717	195.133
1882	3.76200	334.869	531.290	195.151
1883	3.76400	334.862	530.887	195.132
1884	3.76600	334.827	530.468	195.112
1885	3.76800	334.806	530.049	195.119
1886	3.77000	334.792	529.654	195.139
1887	3.77200	334.749	529.210	195.157
1888	3.77400	334.756	528.799	195.152
1889	3.77600	334.707	528.380	195.158
1890	3.77800	334.699	527.944	195.166
1891	3.78000	334.678	527.525	195.148
1892	3.78200	334.635	527.090	195.155
1893	3.78400	334.621	526.671	195.137
1894	3.78600	334.599	526.235	195.120
1895	3.78800	334.578	525.808	195.090
1896	3.79000	334.564	525.397	195.085
1897	3.79200	334.528	524.953	195.107
1898	3.79400	334.514	524.542	195.077
1899	3.79600	334.478	524.115	195.098
1900	3.79800	334.484	523.678	195.108
1901	3.80000	334.463	523.275	195.117
1902	3.80200	334.442	522.847	195.114
1903	3.80400	334.421	522.444	195.123
1904	3.80600	334.385	522.009	195.133
1905	3.80800	334.399	521.589	195.118
1906	3.81000	334.350	521.178	195.140
1907	3.81200	334.335	520.750	195.189
1908	3.81400	334.315	520.355	195.186
1909	3.81600	334.279	519.928	195.210
1910	3.81800	334.265	519.508	195.221
1911	3.82000	334.237	519.106	195.233
1912	3.82200	334.208	518.662	195.230
1913	3.82400	334.187	518.243	195.217
1914	3.82600	334.151	517.807	195.203
1915	3.82800	334.137	517.388	195.189
1916	3.83000	334.094	516.953	195.176
1917	3.83200	334.079	516.517	195.162
1918	3.83400	334.036	516.065	195.150
1919	3.83600	334.015	515.646	195.163
1920	3.83800	333.993	515.218	195.163
1921	3.84000	333.952	514.800	195.150
1922	3.84200	333.944	514.372	195.176
1923	3.84400	333.916	513.952	195.164
1924	3.84600	333.894	513.533	195.177
1925	3.84800	333.887	513.121	195.179
1926	3.85000	333.845	512.702	195.192
1927	3.85200	333.837	512.274	195.193
1928	3.85400	333.816	511.863	195.194
1929	3.85600	333.795	511.452	195.196
1930	3.85800	333.795	511.032	195.211
1931	3.86000	333.767	510.629	195.200
1932	3.86200	333.753	510.209	195.215
1933	3.86400	333.731	509.790	195.205
1934	3.86600	333.696	509.363	195.231
1935	3.86800	333.689	508.959	195.247
1936	3.87000	333.654	508.548	195.249
1937	3.87200	333.626	508.121	195.252
1938	3.87400	333.583	507.685	195.241
1939	3.87600	333.548	507.266	195.230
1940	3.87800	333.492	506.823	195.233
1941	3.88000	333.457	506.403	195.197
1942	3.88200	333.429	505.976	195.175
1943	3.88400	333.407	505.549	195.155
1944	3.88600	333.365	505.121	195.157
1945	3.88800	333.364	504.685	195.125
1946	3.89000	333.329	504.258	195.129
1947	3.89200	333.308	503.846	195.133
1948	3.89400	333.300	503.426	195.126
1949	3.89600	333.272	503.007	195.143
1950	3.89800	333.257	502.563	195.124
1951	3.90000	333.236	502.151	195.129
1952	3.90200	333.201	501.724	195.133
1953	3.90400	333.194	501.312	195.115
1954	3.90600	333.166	500.893	195.132
1955	3.90800	333.144	500.473	195.152
1956	3.91000	333.131	500.070	195.170
1957	3.91200	333.109	499.642	195.202
1958	3.91400	333.088	499.231	195.209
1959	3.91600	333.060	498.820	195.215
1960	3.91800	333.039	498.400	195.210
1961	3.92000	333.025	497.980	195.204
1962	3.92200	333.003	497.553	195.212
1963	3.92400	332.974	497.117	195.181
1964	3.92600	332.960	496.697	195.177
1965	3.92800	332.938	496.261	195.173
1966	3.93000	332.910	495.842	195.168
1967	3.93200	332.896	495.414	195.151
1968	3.93400	332.868	494.995	195.147
1969	3.93600	332.853	494.567	195.156
1970	3.93800	332.838	494.139	195.165
1971	3.94000	332.817	493.728	195.174
1972	3.94200	332.810	493.316	195.158
1973	3.94400	332.768	492.897	195.155
1974	3.94600	332.754	492.477	195.177
1975	3.94800	332.746	492.049	195.162
1976	3.95000	332.725	491.629	195.159
1977	3.95200	332.704	491.218	195.169
1978	3.95400	332.683	490.790	195.154
1979	3.95600	332.655	490.388	195.152
1980	3.95800	332.641	489.968	195.150
1981	3.96000	332.613	489.557	195.160
1982	3.96200	332.585	489.146	195.172
1983	3.96400	332.556	488.718	195.183
1984	3.96600	332.529	488.315	195.207
1985	3.96800	332.507	487.896	195.181
1986	3.97000	332.493	487.476	195.179
1987	3.97200	332.458	487.049	195.167
1988	3.97400	332.409	486.630	195.141
1989	3.97600	332.401	486.202	195.128
1990	3.97800	332.367	485.782	195.077
1991	3.98000	332.338	485.355	195.090
1992	3.98200	332.323	484.919	195.091
1993	3.98400	332.281	484.508	195.078
1994	3.98600	332.274	484.088	195.080
1995	3.98800	332.267	483.676	195.067
1996	3.99000	332.232	483.257	195.068
1997	3.99200	332.223	482.821	195.096
1998	3.99400	332.183	482.426	195.083
1999	3.99600	332.168	481.998	195.098
2000	3.99800	332.147	481.587	195.086
2001	4.00000	332.126	481.176	195.101
2002	4.00200	332.104	480.740	195.129
2003	4.00400	332.076	480.337	195.155
2004	4.00600	332.048	479.926	195.171
2005	4.00800	332.012	479.499	195.186
2006	4.01000	331.998	479.095	195.214
2007	4.01200	331.956	478.660	195.217
2008	4.01400	331.908	478.249	195.181
2009	4.01600	331.831	477.814	195.157
2010	4.01800	331.796	477.370	195.122
2011	4.02000	331.768	476.958	195.112
2012	4.02200	331.718	476.515	195.104
2013	4.02400	331.697	476.103	195.095
2014	4.02600	331.640	475.660	195.087
2015	4.02800	331.627	475.240	195.091
2016	4.03000	331.577	474.813	195.083
2017	4.03200	331.541	474.361	195.089
2018	4.03400	331.535	473.974	195.091
2019	4.03600	331.457	473.540	195.123
2020	4.03800	331.457	473.119	195.127
2021	4.04000	331.436	472.700	195.134
2022	4.04200	331.393	472.273	195.152
2023	4.04400	331.393	471.861	195.171
2024	4.04600	331.365	471.433	195.139
2025	4.04800	331.358	471.021	195.157
2026	4.05000	331.329	470.602	195.138
2027	4.05200	331.309	470.199	195.143
2028	4.05400	331.301	469.779	195.175
2029	4.05600	331.266	469.368	195.144
2030	4.05800	331.252	468.948	195.176
2031	4.06000	331.238	468.529	195.184
2032	4.06200	331.203	468.109	195.190
2033	4.06400	331.202	467.689	195.198
2034	4.06600	331.153	467.245	195.168
2035	4.06800	331.146	466.834	195.189
2036	4.07000	331.131	466.397	195.146
2037	4.07200	331.089	465.978	195.129
2038	4.07400	331.082	465.541	195.112
2039	4.07600	331.046	465.105	195.096
2040	4.07800	331.025	464.694	195.092
2041	4.08000	331.011	464.257	195.076
2042	4.08200	330.983	463.855	195.084
2043	4.08400	330.975	463.418	195.094
2044	4.08600	330.947	462.999	195.078
2045	4.08800	330.933	462.587	195.101
2046	4.09000	330.919	462.159	195.072
2047	4.09200	330.904	461.748	195.095
2048	4.09400	330.883	461.320	195.067
2049	4.09600	330.848	460.909	195.090
2050	4.09800	330.848	460.497	195.139
2051	4.10000	330.834	460.078	195.149
2052	4.10200	330.806	459.684	195.198
2053	4.10400	330.798	459.264	195.209
2054	4.10600	330.778	458.852	195.232
2055	4.10800	330.756	458.441	195.231
2056	4.11000	330.735	458.004	195.191
2057	4.11200	330.721	457.593	195.191
2058	4.11400	330.700	457.157	195.152
2059	4.11600	330.672	456.737	195.164
2060	4.11800	330.643	456.309	195.139
2061	4.12000	330.622	455.865	195.114
2062	4.12200	330.600	455.445	195.127
2063	4.12400	330.572	455.017	195.102
2064	4.12600	330.565	454.597	195.115
2065	4.12800	330.544	454.178	195.103
2066	4.13000	330.515	453.758	195.116
2067	4.13200	330.501	453.347	195.117
2068	4.13400	330.467	452.927	195.105
2069	4.13600	330.445	452.525	195.144
2070	4.13800	330.424	452.097	195.120
2071	4.14000	330.410	451.677	195.160
2072	4.14200	330.396	451.258	195.149
2073	4.14400	330.354	450.838	195.137
2074	4.14600	330.347	450.435	195.152
2075	4.14800	330.305	450.007	195.128
2076	4.15000	330.244	449.605	195.114
2077	4.15200	330.229	449.169	195.131
2078	4.15400	330.188	448.774	195.131
2079	4.15600	330.153	448.330	195.135
2080	4.15800	330.118	447.894	195.126
2081	4.16000	330.090	447.491	195.115
2082	4.16200	330.061	447.038	195.107
2083	4.16400	330.041	446.635	195.097
2084	4.16600	330.006	446.199	195.089
2085	4.16800	329.991	445.771	195.068
2086	4.17000	329.956	445.343	195.047
2087	4.17200	329.928	444.915	195.052
2088	4.17400	329.914	444.496	195.044
2089	4.17600	329.900	444.084	195.048
2090	4.17800	329.892	443.656	195.054
2091	4.18000	329.851	443.245	195.058
2092	4.18200	329.823	442.817	195.038
2093	4.18400	329.822	442.397	195.056
2094	4.18600	329.781	441.986	195.035
2095	4.18800	329.780	441.558	195.068
2096	4.19000	329.752	441.139	195.060
2097	4.19200	329.725	440.728	195.066
2098	4.19400	329.710	440.300	195.099
2099	4.19600	329.675	439.889	195.104
2100	4.19800	329.675	439.487	195.149
2101	4.20000	329.640	439.059	195.155
2102	4.20200	329.626	438.647	195.137
2103	4.20400	329.604	438.220	195.170
2104	4.20600	329.570	437.800	195.139
2105	4.20800	329.569	437.380	195.135
2106	4.21000	329.519	436.937	195.119
2107	4.21200	329.512	436.525	195.101
2108	4.21400	329.477	436.080	195.086
2109	4.21600	329.449	435.661	195.081
2110	4.21800	329.441	435.249	195.064
2111	4.22000	329.406	434.813	195.061
2112	4.22200	329.406	434.393	195.058
2113	4.22400	329.378	433.974	195.054
2114	4.22600	329.356	433.547	195.090
2115	4.22800	329.328	433.135	195.073
2116	4.23000	329.307	432.716	195.095
2117	4.23200	329.279	432.305	195.105
2118	4.23400	329.272	431.885	195.076
2119	4.23600	329.237	431.467	195.125
2120	4.23800	329.222	431.047	195.097
2121	4.24000	329.194	430.628	195.120
2122	4.24200	329.166	430.217	195.131
2123	4.24400	329.153	429.813	195.102
2124	4.24600	329.124	429.395	195.152
2125	4.24800	329.110	428.975	195.150
2126	4.25000	329.068	428.557	195.174
2127	4.25200	329.046	428.138	195.200
2128	4.25400	328.996	427.719	195.199
2129	4.25600	328.982	427.284	195.225
2130	4.25800	328.939	426.856	195.188
2131	4.26000	328.932	426.453	195.186
2132	4.26200	328.889	426.008	195.150
2133	4.26400	328.869	425.597	195.136
2134	4.26600	328.854	425.168	195.099
2135	4.26800	328.819	424.741	195.088
2136	4.27000	328.798	424.321	195.088
2137	4.27200	328.777	423.902	195.088
2138	4.27400	328.769	423.474	195.103
2139	4.27600	328.735	423.054	195.078
2140	4.27800	328.700	422.652	195.102
2141	4.28000	328.645	422.233	195.077
2142	4.28200	328.638	421.805	195.092
2143	4.28400	328.597	421.402	195.091
2144	4.28600	328.562	420.974	195.055
2145	4.28800	328.535	420.564	195.094
2146	4.29000	328.493	420.145	195.095
2147	4.29200	328.479	419.726	195.123
2148	4.29400	328.451	419.316	195.164
2149	4.29600	328.423	418.904	195.153
2150	4.29800	328.409	418.485	195.156
2151	4.30000	328.374	418.057	195.146
2152	4.30200	328.353	417.637	195.124
2153	4.30400	328.317	417.202	195.129
2154	4.30600	328.276	416.790	195.093
2155	4.30800	328.255	416.363	195.085
2156	4.31000	328.227	415.927	195.090
2157	4.31200	328.205	415.507	195.070
2158	4.31400	328.170	415.080	195.061
2159	4.31600	328.156	414.652	195.054
2160	4.31800	328.121	414.241	195.045
2161	4.32000	328.121	413.821	195.075
2162	4.32200	328.086	413.402	195.055
2163	4.32400	328.072	412.990	195.046
2164	4.32600	328.051	412.563	195.065
2165	4.32800	328.016	412.152	195.057
2166	4.33000	328.002	411.741	195.075
2167	4.33200	327.974	411.306	195.082
2168	4.33400	327.946	410.902	195.061
2169	4.33600	327.940	410.483	195.067
2170	4.33800	327.904	410.064	195.074
2171	4.34000	327.891	409.669	195.065
2172	4.34200	327.856	409.234	195.073
2173	4.34400	327.835	408.839	195.091
2174	4.34600	327.808	408.420	195.072
2175	4.34800	327.779	407.993	195.093
2176	4.35000	327.758	407.590	195.099
2177	4.35200	327.737	407.170	195.081
2178	4.35400	327.716	406.743	195.078
2179	4.35600	327.688	406.323	195.060
2180	4.35800	327.673	405.888	195.070
2181	4.36000	327.645	405.459	195.041
2182	4.36200	327.617	405.040	195.025
2183	4.36400	327.603	404.612	195.021
2184	4.36600	327.595	404.184	195.019
2185	4.36800	327.581	403.773	195.014
2186	4.37000	327.567	403.353	195.023
2187	4.37200	327.553	402.934	195.034
2188	4.37400	327.531	402.507	195.031
2189	4.37600	327.511	402.104	195.039
2190	4.37800	327.497	401.676	195.038
2191	4.38000	327.482	401.257	195.048
2192	4.38200	327.476	400.846	195.045
2193	4.38400	327.454	400.434	195.042
2194	4.38600	327.441	400.016	195.078
2195	4.38800	327.413	399.606	195.101
2196	4.39000	327.391	399.179	195.126
2197	4.39200	327.378	398.776	195.135
2198	4.39400	327.350	398.357	195.121
2199	4.39600	327.335	397.938	195.133
2200	4.39800	327.307	397.511	195.133
2201	4.40000	327.286	397.099	195.106
2202	4.40200	327.258	396.671	195.081
2203	4.40400	327.237	396.243	195.081
2204	4.40600	327.162	395.807	195.041
2205	4.40800	327.140	395.389	195.055
2206	4.41000	327.079	394.961	195.028
2207	4.41200	327.044	394.525	195.017
2208	4.41400	327.022	394.098	195.019
2209	4.41600	326.995	393.678	195.006
2210	4.41800	326.994	393.259	195.020
2211	4.42000	326.946	392.849	195.020
2212	4.42200	326.919	392.438	195.019
2213	4.42400	326.904	392.003	195.036
2214	4.42600	326.876	391.592	195.036
2215	4.42800	326.868	391.173	195.051
2216	4.43000	326.841	390.746	195.054
2217	4.43200	326.798	390.335	195.030
2218	4.43400	326.792	389.924	195.031
2219	4.43600	326.764	389.514	195.057
2220	4.43800	326.750	389.094	195.047
2221	4.44000	326.723	388.684	195.074
2222	4.44200	326.688	388.274	195.076
2223	4.44400	326.660	387.855	195.092
2224	4.44600	326.639	387.437	195.108
2225	4.44800	326.604	387.009	195.087
2226	4.45000	326.575	386.591	195.103
2227	4.45200	326.546	386.147	195.086
2228	4.45400	326.519	385.727	195.076
2229	4.45600	326.476	385.293	195.070
2230	4.45800	326.455	384.873	195.062
2231	4.46000	326.427	384.454	195.053
2232	4.46200	326.384	384.019	195.047
2233	4.46400	326.355	383.593	195.080
2234	4.46600	326.334	383.165	195.060
2235	4.46800	326.314	382.755	195.090
2236	4.47000	326.300	382.343	195.069
2237	4.47200	326.279	381.916	195.075
2238	4.47400	326.258	381.506	195.080
2239	4.47600	326.243	381.086	195.074
2240	4.47800	326.230	380.676	195.104
2241	4.48000	326.189	380.266	195.108
2242	4.48200	326.175	379.848	195.128
2243	4.48400	326.168	379.429	195.147
2244	4.48600	326.140	379.019	195.153
2245	4.48800	326.133	378.609	195.184
2246	4.49000	326.105	378.181	195.167
2247	4.49200	326.084	377.770	195.173
2248	4.49400	326.071	377.351	195.168
2249	4.49600	326.057	376.939	195.149
2250	4.49800	326.029	376.503	195.121
2251	4.50000	326.015	376.076	195.130
2252	4.50200	325.986	375.649	195.114
2253	4.50400	325.972	375.220	195.098
2254	4.50600	325.964	374.801	195.094
2255	4.50800	325.929	374.366	195.092
2256	4.51000	325.923	373.955	195.100
2257	4.51200	325.902	373.536	195.096
2258	4.51400	325.873	373.126	195.105
2259	4.51600	325.867	372.707	195.102
2260	4.51800	325.846	372.288	195.098
2261	4.52000	325.824	371.870	195.122
2262	4.52200	325.803	371.442	195.107
2263	4.52400	325.775	371.041	195.128
2264	4.52600	325.761	370.613	195.114
2265	4.52800	325.762	370.218	195.121
2266	4.53000	325.720	369.792	195.132
2267	4.53200	325.667	369.381	195.114
2268	4.53400	325.613	368.963	195.111
2269	4.53600	325.578	368.553	195.120
2270	4.53800	325.572	368.142	195.130
2271	4.54000	325.531	367.723	195.128
2272	4.54200	325.496	367.306	195.153
2273	4.54400	325.482	366.878	195.140
2274	4.54600	325.455	366.459	195.139
2275	4.54800	325.440	366.032	195.128
2276	4.55000	325.413	365.612	195.100
2277	4.55200	325.392	365.193	195.101
2278	4.55400	325.378	364.757	195.077
2279	4.55600	325.357	364.338	195.077
2280	4.55800	325.322	363.911	195.066
2281	4.56000	325.308	363.501	195.078
2282	4.56200	325.294	363.081	195.053
2283	4.56400	325.266	362.655	195.068
2284	4.56600	325.252	362.244	195.081
2285	4.56800	325.231	361.817	195.071
2286	4.57000	325.217	361.407	195.084
2287	4.57200	325.196	360.979	195.074
2288	4.57400	325.169	360.577	195.073
2289	4.57600	325.155	360.142	195.078
2290	4.57800	325.135	359.741	195.103
2291	4.58000	325.107	359.324	195.131
2292	4.58200	325.072	358.914	195.145
2293	4.58400	325.058	358.512	195.145
2294	4.58600	325.023	358.085	195.136
2295	4.58800	324.995	357.691	195.123
2296	4.59000	324.975	357.255	195.102
2297	4.59200	324.961	356.845	195.117
2298	4.59400	324.912	356.425	195.070
2299	4.59600	324.897	355.990	195.076
2300	4.59800	324.877	355.570	195.054
2301	4.60000	324.884	355.150	195.033
2302	4.60200	324.841	354.741	195.049
2303	4.60400	324.807	354.306	195.055
2304	4.60600	324.785	353.903	195.033
2305	4.60800	324.758	353.469	195.040
2306	4.61000	324.738	353.067	195.042
2307	4.61200	324.710	352.639	195.035
2308	4.61400	324.682	352.239	195.064
2309	4.61600	324.661	351.828	195.055
2310	4.61800	324.627	351.401	195.049
2311	4.62000	324.626	351.000	195.078
2312	4.62200	324.585	350.573	195.047
2313	4.62400	324.549	350.171	195.051
2314	4.62600	324.515	349.752	195.031
2315	4.62800	324.500	349.350	195.036
2316	4.63000	324.458	348.942	195.054
2317	4.63200	324.423	348.524	195.061
2318	4.63400	324.423	348.122	195.066
2319	4.63600	324.373	347.688	195.076
2320	4.63800	324.360	347.286	195.081
2321	4.64000	324.323	346.844	195.080
2322	4.64200	324.288	346.443	195.086
2323	4.64400	324.281	346.006	195.071
2324	4.64600	324.232	345.597	195.064
2325	4.64800	324.191	345.153	195.038
2326	4.65000	324.157	344.726	195.033
2327	4.65200	324.109	344.307	195.016
2328	4.65400	324.090	343.887	194.997
2329	4.65600	324.061	343.454	195.010
2330	4.65800	324.047	343.034	194.993
2331	4.66000	324.036	342.632	194.998
2332	4.66200	324.007	342.197	194.985
2333	4.66400	323.986	341.804	195.004
2334	4.66600	323.986	341.368	194.991
2335	4.66800	323.959	340.959	195.012
2336	4.67000	323.937	340.540	194.997
2337	4.67200	323.931	340.122	195.008
2338	4.67400	323.910	339.723	195.066
2339	4.67600	323.882	339.295	195.040
2340	4.67800	323.876	338.903	195.085
2341	4.68000	323.848	338.493	195.082
2342	4.68200	323.821	338.075	195.093
2343	4.68400	323.808	337.657	195.104
2344	4.68600	323.765	337.239	195.090
2345	4.68800	323.745	336.829	195.087
2346	4.69000	323.710	336.385	195.065
2347	4.69200	323.666	335.969	195.078
2348	4.69400	323.638	335.525	195.056
2349	4.69600	323.617	335.099	195.057
2350	4.69800	323.561	334.681	195.044
2351	4.70000	323.553	334.263	195.058
2352	4.70200	323.533	333.844	195.045
2353	4.70400	323.497	333.426	195.033
2354	4.70600	323.461	332.994	195.075
2355	4.70800	323.441	332.575	195.063
2356	4.71000	323.419	332.174	195.074
2357	4.71200	323.392	331.748	195.076
2358	4.71400	323.378	331.347	195.088
2359	4.71600	323.350	330.912	195.079
2360	4.71800	323.351	330.519	195.102
2361	4.72000	323.317	330.099	195.065
2362	4.72200	323.296	329.690	195.091
2363	4.72400	323.289	329.280	195.092
2364	4.72600	323.242	328.871	195.091
2365	4.72800	323.242	328.469	195.104
2366	4.73000	323.194	328.044	195.107
2367	4.73200	323.186	327.643	195.121
2368	4.73400	323.153	327.208	195.112
2369	4.73600	323.139	326.799	195.140
2370	4.73800	323.105	326.388	195.115
2371	4.74000	323.084	325.954	195.109
2372	4.74200	323.064	325.542	195.085
2373	4.74400	323.042	325.115	195.065
2374	4.74600	323.036	324.705	195.068
2375	4.74800	322.995	324.277	195.021
2376	4.75000	322.980	323.867	195.025
2377	4.75200	322.953	323.425	195.033
2378	4.75400	322.932	323.024	195.048
2379	4.75600	322.904	322.605	195.014
2380	4.75800	322.898	322.196	195.043
2381	4.76000	322.876	321.778	195.036
2382	4.76200	322.855	321.352	195.043
2383	4.76400	322.856	320.942	195.047
2384	4.76600	322.815	320.523	195.014
2385	4.76800	322.775	320.115	195.042
2386	4.77000	322.715	319.679	195.011
2387	4.77200	322.694	319.273	195.067
2388	4.77400	322.660	318.846	195.049
2389	4.77600	322.640	318.445	195.065
2390	4.77800	322.619	318.027	195.058
2391	4.78000	322.606	317.617	195.063
2392	4.78200	322.579	317.199	195.058
2393	4.78400	322.557	316.780	195.027
2394	4.78600	322.544	316.363	195.047
2395	4.78800	322.522	315.927	195.020
2396	4.79000	322.502	315.518	195.026
2397	4.79200	322.488	315.082	194.998
2398	4.79400	322.474	314.682	195.017
2399	4.79600	322.440	314.255	195.000
2400	4.79800	322.447	313.845	195.008
2401	4.80000	322.420	313.427	195.003
2402	4.80200	322.405	313.009	195.000
