NO_OF_FRAMES	921
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-20, 19:07:19.004	867773.02854140
DATA_INCLUDED	3D
MARKER_NAMES	Puck1 - 1	Puck1 - 2	Puck1 - 3	Pucky - 1	Pucky - 2	Pucky - 3
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	Puck1 - 1 X	Puck1 - 1 Y	Puck1 - 1 Z	Puck1 - 2 X	Puck1 - 2 Y	Puck1 - 2 Z	Puck1 - 3 X	Puck1 - 3 Y	Puck1 - 3 Z	Pucky - 1 X	Pucky - 1 Y	Pucky - 1 Z	Pucky - 2 X	Pucky - 2 Y	Pucky - 2 Z	Pucky - 3 X	Pucky - 3 Y	Pucky - 3 Z	
3219	6.43600	283.131	308.300	165.641	275.095	290.235	165.658	264.097	315.353	165.771	334.352	342.286	164.875	313.229	345.774	165.376	327.671	322.841	165.158	
3220	6.43800	282.818	307.962	165.586	275.086	289.752	165.666	263.712	314.679	165.751	334.152	342.340	164.893	313.006	345.860	165.355	327.356	322.916	165.119	
3221	6.44000	282.551	307.603	165.646	275.049	289.329	165.672	263.340	314.089	165.764	333.927	342.403	164.926	312.814	345.948	165.367	327.091	323.020	165.094	
3222	6.44200	282.277	307.251	165.688	274.998	288.845	165.649	262.997	313.479	165.778	333.742	342.472	164.910	312.607	346.047	165.424	326.881	323.108	165.103	
3223	6.44400	281.998	306.922	165.646	274.984	288.425	165.688	262.553	312.822	165.807	333.551	342.540	164.893	312.446	346.169	165.398	326.665	323.195	165.112	
3224	6.44600	281.687	306.578	165.641	274.966	287.984	165.669	262.253	312.201	165.838	333.361	342.610	164.906	312.268	346.296	165.323	326.368	323.292	165.133	
3225	6.44800	281.398	306.229	165.714	274.918	287.544	165.651	261.889	311.636	165.770	333.144	342.679	164.890	312.053	346.409	165.313	326.108	323.387	165.125	
3226	6.45000	281.136	305.899	165.672	274.889	287.133	165.704	261.469	310.935	165.855	332.944	342.750	164.905	311.863	346.518	165.385	325.888	323.477	165.166	
3227	6.45200	280.859	305.553	165.666	274.887	286.649	165.681	261.162	310.344	165.786	332.737	342.828	164.902	311.656	346.627	165.456	325.697	323.564	165.173	
3228	6.45400	280.559	305.193	165.695	274.855	286.279	165.677	260.870	309.725	165.874	332.556	342.898	164.915	311.440	346.723	165.451	325.428	323.632	165.154	
3229	6.45600	280.227	304.876	165.699	274.805	285.829	165.645	260.399	309.104	165.845	332.357	342.984	164.893	311.248	346.850	165.375	325.203	323.703	165.166	
3230	6.45800	279.990	304.537	165.674	274.824	285.401	165.704	260.113	308.436	165.864	332.164	343.063	164.891	311.072	346.955	165.383	324.969	323.781	165.162	
3231	6.46000	279.762	304.158	165.708	274.793	285.031	165.700	259.752	307.823	165.849	331.948	343.134	164.907	310.896	347.070	165.406	324.789	323.851	165.174	
3232	6.46200	279.407	303.850	165.725	274.740	284.569	165.625	259.347	307.213	165.890	331.739	343.215	164.937	310.705	347.185	165.428	324.538	323.927	165.167	
3233	6.46400	279.064	303.522	165.685	274.753	284.188	165.719	259.089	306.531	165.810	331.542	343.265	164.921	310.514	347.273	165.439	324.317	324.025	165.190	
3234	6.46600	278.875	303.154	165.733	274.729	283.754	165.684	258.720	305.949	165.923	331.342	343.351	164.900	310.338	347.403	165.427	324.086	324.121	165.183	
3235	6.46800	278.611	302.805	165.725	274.668	283.385	165.651	258.387	305.275	165.962	331.167	343.429	164.897	310.153	347.549	165.380	323.832	324.219	165.206	
3236	6.47000	278.221	302.469	165.703	274.687	283.016	165.679	257.990	304.619	165.831	330.957	343.491	164.899	309.962	347.664	165.402	323.571	324.305	165.212	
3237	6.47200	277.942	302.122	165.750	274.663	282.550	165.684	257.718	304.015	166.000	330.727	343.545	164.948	309.770	347.764	165.460	323.345	324.401	165.205	
3238	6.47400	277.714	301.757	165.747	274.645	282.202	165.711	257.410	303.373	165.887	330.528	343.614	164.931	309.548	347.842	165.457	323.085	324.515	165.194	
3239	6.47600	277.438	301.422	165.673	274.596	281.824	165.612	257.040	302.705	165.968	330.352	343.682	164.914	309.346	347.949	165.467	322.807	324.583	165.176	
3240	6.47800	277.089	301.112	165.742	274.612	281.419	165.702	256.683	302.096	165.900	330.191	343.753	164.929	309.162	348.068	165.409	322.608	324.660	165.169	
3241	6.48000	276.837	300.732	165.830	274.590	281.058	165.713	256.417	301.397	165.994	329.966	343.816	164.962	308.976	348.192	165.416	322.357	324.738	165.164	
3242	6.48200	276.521	300.381	165.677	274.586	280.664	165.620	256.118	300.831	165.909	329.735	343.877	164.962	308.778	348.289	165.441	322.130	324.827	165.175	
3243	6.48400	276.219	300.083	165.710	274.549	280.303	165.714	255.818	300.104	165.963	329.537	343.946	164.944	308.586	348.385	165.436	321.867	324.888	165.175	
3244	6.48600	276.009	299.725	165.827	274.516	279.913	165.685	255.416	299.511	165.891	329.369	344.016	164.959	308.402	348.508	165.441	321.664	324.964	165.167	
3245	6.48800	275.606	299.295	165.706	274.508	279.558	165.647	255.175	298.866	166.006	329.160	344.103	164.940	308.218	348.646	165.411	321.457	325.044	165.194	
3246	6.49000	275.367	299.051	165.729	274.500	279.222	165.719	254.896	298.193	165.885	328.960	344.175	164.987	308.025	348.760	165.403	321.245	325.115	165.208	
3247	6.49200	275.090	298.709	165.811	274.486	278.814	165.693	254.608	297.534	165.954	328.730	344.234	164.955	307.834	348.848	165.414	320.993	325.210	165.199	
3248	6.49400	274.744	298.252	165.711	274.460	278.483	165.716	254.245	296.935	165.985	328.515	344.311	164.920	307.628	348.935	165.425	320.735	325.289	165.223	
3249	6.49600	274.542	298.008	165.735	274.460	278.158	165.637	253.967	296.246	165.900	328.339	344.389	164.917	307.419	349.041	165.435	320.527	325.377	165.232	
3250	6.49800	274.156	297.631	165.741	274.405	277.792	165.668	253.695	295.592	165.921	328.146	344.458	164.901	307.242	349.153	165.395	320.289	325.464	165.241	
3251	6.50000	273.824	297.250	165.744	274.389	277.457	165.741	253.511	294.979	165.969	327.931	344.519	164.901	307.034	349.267	165.387	320.007	325.568	165.215	
3252	6.50200	273.650	296.948	165.746	274.390	277.104	165.652	253.255	294.326	165.961	327.693	344.587	164.883	306.835	349.381	165.409	319.710	325.661	165.175	
3253	6.50400	273.325	296.583	165.714	274.357	276.797	165.652	252.859	293.667	165.888	327.509	344.658	164.898	306.644	349.486	165.417	319.530	325.738	165.169	
3254	6.50600	272.954	296.245	165.775	274.333	276.479	165.721	252.629	293.023	165.978	327.332	344.726	164.882	306.475	349.592	165.426	319.283	325.835	165.162	
3255	6.50800	272.686	295.879	165.743	274.311	276.105	165.687	252.430	292.414	165.976	327.165	344.787	164.882	306.285	349.724	165.445	319.040	325.911	165.127	
3256	6.51000	272.456	295.551	165.737	274.327	275.807	165.701	252.173	291.729	166.040	326.935	344.857	164.896	306.123	349.853	165.402	318.752	325.992	165.153	
3257	6.51200	272.142	295.218	165.778	274.303	275.510	165.715	251.955	291.146	165.936	326.696	344.911	164.914	305.916	349.939	165.381	318.586	326.069	165.148	
3258	6.51400	271.809	294.836	165.752	274.233	275.140	165.714	251.709	290.485	166.031	326.536	344.981	164.928	305.733	350.034	165.375	318.412	326.148	165.174	
3259	6.51600	271.562	294.503	165.765	274.242	274.849	165.709	251.480	289.877	165.919	326.367	345.069	164.940	305.566	350.141	165.415	318.152	326.236	165.183	
3260	6.51800	271.227	294.137	165.763	274.273	274.568	165.719	251.224	289.193	166.067	326.192	345.139	164.954	305.372	350.237	165.411	317.903	326.315	165.208	
3261	6.52000	271.003	293.810	165.758	274.195	274.223	165.695	251.046	288.602	165.983	325.954	345.190	164.939	305.189	350.368	165.399	317.645	326.403	165.217	
3262	6.52200	270.711	293.472	165.737	274.163	273.919	165.728	250.816	287.907	166.006	325.762	345.260	164.954	304.973	350.481	165.390	317.484	326.481	165.243	
3263	6.52400	270.341	293.086	165.760	274.201	273.662	165.715	250.612	287.322	165.955	325.546	345.322	164.956	304.782	350.594	165.381	317.236	326.561	165.268	
3264	6.52600	270.111	292.771	165.800	274.132	273.320	165.641	250.401	286.652	166.070	325.370	345.400	164.953	304.606	350.709	165.404	316.990	326.646	165.246	
3265	6.52800	269.828	292.409	165.719	274.108	273.040	165.734	250.197	286.050	165.941	325.202	345.484	164.901	304.430	350.824	165.427	316.735	326.733	165.224	
3266	6.53000	269.519	292.068	165.750	274.086	272.755	165.794	249.959	285.380	166.026	324.973	345.542	164.868	304.246	350.920	165.422	316.521	326.828	165.217	
3267	6.53200	269.202	291.699	165.770	274.069	272.476	165.721	249.804	284.793	165.977	324.788	345.613	164.884	304.070	351.031	165.381	316.255	326.913	165.192	
3268	6.53400	268.956	291.354	165.769	273.998	272.199	165.680	249.585	284.104	166.065	324.579	345.700	164.865	303.862	351.117	165.361	316.031	327.017	165.168	
3269	6.53600	268.674	291.025	165.762	273.979	271.982	165.775	249.395	283.530	165.948	324.386	345.761	164.866	303.694	351.223	165.371	315.781	327.094	165.133	
3270	6.53800	268.341	290.653	165.751	273.901	271.654	165.747	249.190	282.862	166.067	324.180	345.829	164.848	303.525	351.345	165.376	315.564	327.175	165.161	
3271	6.54000	268.062	290.327	165.747	273.911	271.403	165.798	249.025	282.246	165.978	323.997	345.898	164.831	303.333	351.461	165.400	315.327	327.278	165.164	
3272	6.54200	267.747	289.948	165.753	273.935	271.166	165.813	248.827	281.617	166.038	323.781	345.978	164.860	303.134	351.567	165.409	315.089	327.348	165.177	
3273	6.54400	267.457	289.605	165.783	273.881	270.883	165.790	248.679	281.024	166.010	323.588	346.040	164.862	302.918	351.680	165.401	314.845	327.446	165.200	
3274	6.54600	267.170	289.268	165.765	273.897	270.640	165.740	248.465	280.351	166.066	323.381	346.104	164.926	302.734	351.794	165.393	314.594	327.534	165.210	
3275	6.54800	266.869	288.910	165.718	273.792	270.395	165.825	248.322	279.781	165.984	323.190	346.172	164.908	302.557	351.909	165.416	314.396	327.605	165.252	
3276	6.55000	266.548	288.546	165.803	273.778	270.128	165.798	248.122	279.129	166.069	322.992	346.234	164.939	302.372	352.005	165.412	314.157	327.692	165.260	
3277	6.55200	266.261	288.200	165.771	273.845	269.907	165.724	247.973	278.547	165.973	322.775	346.306	164.955	302.173	352.109	165.389	313.952	327.762	165.274	
3278	6.55400	265.976	287.859	165.720	273.814	269.657	165.776	247.821	277.908	166.023	322.574	346.369	164.989	301.973	352.214	165.398	313.726	327.859	165.268	
3279	6.55600	265.678	287.513	165.801	273.763	269.422	165.820	247.683	277.301	166.032	322.391	346.438	164.971	301.789	352.327	165.389	313.455	327.938	165.293	
3280	6.55800	265.377	287.141	165.791	273.724	269.186	165.752	247.539	276.693	166.042	322.201	346.513	164.936	301.629	352.450	165.395	313.249	328.024	165.271	
3281	6.56000	265.092	286.814	165.787	273.725	268.977	165.776	247.390	276.095	166.035	322.001	346.576	164.968	301.453	352.565	165.418	313.028	328.112	165.281	
3282	6.56200	264.799	286.466	165.755	273.713	268.742	165.822	247.218	275.486	166.014	321.801	346.645	164.952	301.262	352.678	165.409	312.765	328.224	165.239	
3283	6.56400	264.515	286.097	165.778	273.649	268.497	165.824	247.097	274.854	166.047	321.624	346.708	164.985	301.078	352.783	165.418	312.504	328.319	165.231	
3284	6.56600	264.238	285.762	165.792	273.593	268.280	165.835	246.972	274.314	166.009	321.393	346.785	164.950	300.862	352.880	165.413	312.284	328.406	165.238	
3285	6.56800	263.940	285.403	165.745	273.553	268.079	165.841	246.837	273.657	166.066	321.202	346.870	164.930	300.678	353.003	165.420	312.083	328.492	165.247	
3286	6.57000	263.622	285.038	165.800	273.565	267.871	165.896	246.721	273.082	166.038	321.018	346.964	164.892	300.508	353.117	165.412	311.803	328.599	165.253	
3287	6.57200	263.352	284.715	165.746	273.506	267.665	165.839	246.625	272.463	166.119	320.833	347.027	164.925	300.317	353.202	165.392	311.546	328.677	165.249	
3288	6.57400	263.031	284.334	165.754	273.468	267.463	165.844	246.480	271.894	166.042	320.633	347.116	164.937	300.126	353.317	165.415	311.341	328.773	165.271	
3289	6.57600	262.754	283.997	165.820	273.406	267.251	165.836	246.375	271.284	166.105	320.403	347.184	164.920	299.926	353.423	165.424	311.168	328.843	165.284	
3290	6.57800	262.452	283.640	165.775	273.317	267.067	165.866	246.250	270.723	166.042	320.204	347.245	164.920	299.758	353.538	165.448	310.942	328.922	165.281	
3291	6.58000	262.153	283.281	165.729	273.279	266.841	165.894	246.165	270.117	166.057	320.051	347.315	164.935	299.597	353.661	165.455	310.677	329.001	165.306	
3292	6.58200	261.899	282.950	165.777	273.243	266.631	165.918	246.049	269.553	166.044	319.843	347.369	164.954	299.429	353.764	165.431	310.444	329.079	165.302	
3293	6.58400	261.568	282.558	165.824	273.197	266.446	165.918	245.997	268.963	166.055	319.644	347.447	164.951	299.260	353.877	165.423	310.262	329.156	165.297	
3294	6.58600	261.290	282.238	165.720	273.141	266.276	165.883	245.859	268.378	166.098	319.451	347.506	164.920	299.060	353.973	165.418	310.027	329.252	165.289	
3295	6.58800	261.011	281.888	165.740	273.085	266.100	165.866	245.838	267.801	166.073	319.245	347.543	164.972	298.868	354.062	165.431	309.769	329.348	165.282	
3296	6.59000	260.745	281.504	165.801	273.031	265.922	165.849	245.757	267.222	166.181	319.069	347.621	164.970	298.691	354.203	165.435	309.510	329.444	165.273	
3297	6.59200	260.422	281.148	165.788	273.003	265.735	165.931	245.683	266.659	166.089	318.876	347.683	164.972	298.506	354.297	165.399	309.278	329.531	165.282	
3298	6.59400	260.149	280.813	165.690	272.967	265.553	165.964	245.624	266.077	166.166	318.668	347.735	164.959	298.307	354.410	165.390	309.076	329.618	165.291	
3299	6.59600	259.858	280.451	165.779	272.905	265.388	165.992	245.461	265.559	166.047	318.445	347.807	165.005	298.131	354.525	165.414	308.820	329.714	165.284	
3300	6.59800	259.520	280.051	165.761	272.829	265.220	165.987	245.363	264.979	166.073	318.255	347.875	164.987	297.923	354.616	165.459	308.567	329.810	165.276	
3301	6.60000	259.251	279.706	165.763	272.759	265.059	165.965	245.312	264.445	166.104	318.086	347.951	164.953	297.747	354.739	165.465	308.339	329.888	165.272	
3302	6.60200	258.973	279.397	165.757	272.665	264.906	165.924	245.256	263.867	166.050	317.892	348.046	164.918	297.571	354.842	165.442	308.152	329.966	165.267	
3303	6.60400	258.627	278.980	165.744	272.596	264.749	165.934	245.205	263.330	166.133	317.686	348.116	164.931	297.395	354.955	165.433	307.931	330.061	165.260	
3304	6.60600	258.337	278.642	165.810	272.545	264.592	165.974	245.186	262.750	166.049	317.479	348.194	164.929	297.227	355.048	165.396	307.668	330.129	165.240	
3305	6.60800	258.066	278.319	165.759	272.500	264.441	165.965	245.125	262.207	166.069	317.270	348.271	164.895	297.027	355.156	165.438	307.432	330.200	165.254	
3306	6.61000	257.748	277.945	165.720	272.405	264.299	165.939	245.102	261.664	166.089	317.077	348.358	164.876	296.858	355.262	165.448	307.237	330.279	165.280	
3307	6.61200	257.465	277.603	165.755	272.320	264.158	165.944	245.067	261.126	166.090	316.903	348.400	164.879	296.659	355.365	165.425	306.991	330.374	165.271	
3308	6.61400	257.164	277.239	165.731	272.236	264.001	165.953	244.965	260.582	166.140	316.696	348.471	164.893	296.475	355.496	165.414	306.753	330.478	165.276	
3309	6.61600	256.877	276.889	165.670	272.145	263.880	165.984	244.942	260.052	166.124	316.473	348.538	164.845	296.290	355.609	165.406	306.501	330.566	165.286	
3310	6.61800	256.601	276.565	165.701	272.046	263.748	166.002	244.909	259.541	166.105	316.288	348.608	164.861	296.115	355.714	165.415	306.258	330.672	165.293	
3311	6.62000	256.278	276.169	165.717	271.971	263.614	165.987	244.893	258.989	166.114	316.112	348.663	164.911	295.929	355.813	165.443	306.063	330.749	165.287	
3312	6.62200	256.015	275.822	165.689	271.872	263.483	166.005	244.868	258.485	166.076	315.936	348.724	164.912	295.722	355.927	165.435	305.844	330.826	165.282	
3313	6.62400	255.732	275.497	165.720	271.771	263.357	165.973	244.844	257.943	166.099	315.714	348.775	164.897	295.569	356.022	165.430	305.588	330.923	165.275	
3314	6.62600	255.424	275.081	165.709	271.668	263.231	165.941	244.822	257.440	166.094	315.505	348.854	164.896	295.400	356.126	165.408	305.375	331.009	165.255	
3315	6.62800	255.141	274.733	165.763	271.559	263.125	165.937	244.779	256.938	166.058	315.331	348.916	164.927	295.225	356.229	165.385	305.161	331.089	165.282	
3316	6.63000	254.872	274.413	165.745	271.453	263.001	165.935	244.792	256.416	166.139	315.161	348.962	164.964	295.063	356.352	165.392	304.945	331.165	165.275	
3317	6.63200	254.562	274.022	165.712	271.340	262.862	165.971	244.771	255.918	166.054	314.970	349.055	164.926	294.865	356.444	165.468	304.704	331.262	165.268	
3318	6.63400	254.287	273.680	165.748	271.225	262.749	165.984	244.748	255.430	166.095	314.754	349.144	164.938	294.689	356.550	165.478	304.482	331.357	165.260	
3319	6.63600	254.018	273.319	165.757	271.109	262.618	166.002	244.748	254.922	166.110	314.564	349.206	164.970	294.512	356.671	165.453	304.262	331.455	165.285	
3320	6.63800	253.700	272.952	165.702	270.986	262.484	165.987	244.746	254.459	166.047	314.386	349.267	164.972	294.335	356.792	165.428	304.026	331.541	165.292	
3321	6.64000	253.416	272.615	165.772	270.880	262.394	165.977	244.754	253.954	166.094	314.169	349.355	164.953	294.165	356.914	165.403	303.791	331.647	165.299	
3322	6.64200	253.133	272.232	165.753	270.747	262.312	165.948	244.730	253.471	166.087	313.978	349.438	164.901	293.974	357.003	165.447	303.570	331.733	165.278	
3323	6.64400	252.853	271.892	165.708	270.609	262.205	165.942	244.754	253.003	166.074	313.810	349.505	164.853	293.758	357.090	165.429	303.301	331.840	165.286	
3324	6.64600	252.546	271.552	165.745	270.477	262.127	165.946	244.663	252.506	166.050	313.611	349.567	164.884	293.597	357.204	165.422	303.086	331.916	165.279	
3325	6.64800	252.247	271.173	165.758	270.354	262.037	165.936	244.790	252.050	166.136	313.410	349.654	164.866	293.429	357.319	165.445	302.902	331.994	165.275	
3326	6.65000	251.979	270.804	165.786	270.217	261.939	165.943	244.757	251.550	166.113	313.208	349.724	164.850	293.276	357.432	165.438	302.668	332.081	165.254	
3327	6.65200	251.692	270.482	165.737	270.064	261.843	165.950	244.771	251.128	166.127	313.017	349.794	164.866	293.108	357.545	165.430	302.439	332.178	165.278	
3328	6.65400	251.383	270.084	165.724	269.910	261.736	165.944	244.771	250.605	166.127	312.835	349.829	164.886	292.908	357.635	165.475	302.178	332.265	165.287	
3329	6.65600	251.110	269.738	165.812	269.757	261.649	165.965	244.755	250.189	166.101	312.620	349.899	164.901	292.717	357.750	165.498	302.000	332.343	165.283	
3330	6.65800	250.824	269.392	165.786	269.595	261.556	166.005	244.709	249.743	166.086	312.434	349.996	164.896	292.548	357.864	165.491	301.768	332.440	165.306	
3331	6.66000	250.520	269.032	165.714	269.435	261.472	166.058	244.788	249.255	166.162	312.273	350.067	164.912	292.386	357.976	165.452	301.547	332.537	165.330	
3332	6.66200	250.246	268.684	165.770	269.267	261.381	166.046	244.766	248.873	166.095	312.060	350.113	164.978	292.193	358.079	165.430	301.317	332.625	165.340	
3333	6.66400	249.972	268.325	165.812	269.098	261.305	166.081	244.735	248.408	166.055	311.877	350.191	164.975	292.017	358.193	165.423	301.087	332.721	165.332	
3334	6.66600	249.652	267.966	165.741	268.952	261.226	166.084	244.849	247.980	166.182	311.660	350.263	164.992	291.824	358.299	165.434	300.873	332.816	165.325	
3335	6.66800	249.382	267.623	165.748	268.767	261.153	166.068	244.793	247.554	166.060	311.483	350.331	164.976	291.640	358.397	165.461	300.636	332.903	165.304	
3336	6.67000	249.111	267.231	165.831	268.530	261.055	166.073	244.791	247.159	166.084	311.292	350.394	165.008	291.472	358.520	165.467	300.409	332.999	165.297	
3337	6.67200	248.823	266.892	165.788	268.384	260.999	166.052	244.768	246.683	166.122	311.100	350.455	165.009	291.320	358.643	165.474	300.140	333.084	165.274	
3338	6.67400	248.521	266.557	165.777	268.206	260.944	166.032	244.868	246.304	166.059	310.908	350.539	164.957	291.160	358.745	165.451	299.946	333.162	165.270	
3339	6.67600	248.241	266.169	165.809	268.005	260.861	166.002	244.775	245.894	166.014	310.685	350.615	164.923	290.958	358.835	165.465	299.752	333.266	165.275	
3340	6.67800	247.965	265.784	165.845	267.759	260.770	165.989	244.850	245.496	166.121	310.532	350.686	164.938	290.791	358.932	165.492	299.496	333.364	165.300	
3341	6.68000	247.679	265.472	165.810	267.574	260.722	166.033	244.953	245.088	166.028	310.347	350.755	164.922	290.606	359.028	165.488	299.270	333.451	165.309	
3342	6.68200	247.393	265.111	165.739	267.400	260.647	166.015	244.911	244.740	166.034	310.132	350.824	164.906	290.438	359.141	165.480	299.041	333.531	165.336	
3343	6.68400	247.069	264.713	165.811	267.208	260.564	165.985	244.982	244.283	166.040	309.900	350.908	164.855	290.269	359.252	165.441	298.854	333.618	165.345	
3344	6.68600	246.781	264.360	165.835	266.954	260.484	165.986	244.958	243.916	166.052	309.741	350.978	164.869	290.084	359.374	165.416	298.624	333.706	165.355	
3345	6.68800	246.541	264.025	165.826	266.731	260.414	166.002	244.971	243.570	166.008	309.580	351.041	164.902	289.908	359.470	165.412	298.385	333.791	165.334	
3346	6.69000	246.305	263.624	165.732	266.501	260.350	165.998	245.034	243.143	165.971	309.388	351.119	164.900	289.707	359.576	165.423	298.141	333.870	165.329	
3347	6.69200	245.942	263.301	165.766	266.288	260.252	166.003	245.036	242.769	166.085	309.166	351.188	164.883	289.533	359.692	165.478	297.946	333.956	165.339	
3348	6.69400	245.654	262.923	165.836	266.034	260.179	165.985	244.974	242.395	166.002	308.982	351.250	164.915	289.356	359.786	165.442	297.703	334.060	165.314	
3349	6.69600	245.386	262.517	165.762	265.802	260.116	165.983	245.050	242.038	165.946	308.799	351.295	164.951	289.203	359.889	165.419	297.455	334.145	165.292	
3350	6.69800	245.167	262.196	165.807	265.531	260.044	165.965	245.095	241.670	165.989	308.590	351.357	164.953	289.035	360.002	165.412	297.184	334.240	165.254	
3351	6.70000	244.960	261.830	165.728	265.257	259.972	165.978	245.045	241.276	166.045	308.390	351.436	164.951	288.842	360.084	165.443	296.983	334.345	165.260	
3352	6.70200	244.517	261.486	165.786	265.043	259.922	166.020	245.038	240.939	165.985	308.207	351.486	164.937	288.674	360.181	165.471	296.782	334.422	165.255	
3353	6.70400	244.287	261.107	165.834	264.782	259.869	166.030	245.040	240.619	165.898	308.024	351.529	164.940	288.481	360.286	165.450	296.580	334.509	165.265	
3354	6.70600	244.088	260.719	165.727	264.512	259.789	166.031	245.111	240.259	165.977	307.832	351.600	164.956	288.312	360.397	165.410	296.315	334.615	165.272	
3355	6.70800	243.817	260.411	165.840	264.226	259.726	166.027	245.073	239.852	166.018	307.623	351.677	164.923	288.136	360.510	165.403	296.100	334.693	165.268	
3356	6.71000	243.443	260.045	165.789	263.951	259.655	166.041	245.078	239.567	165.974	307.438	351.746	164.908	287.958	360.642	165.393	295.892	334.783	165.309	
3357	6.71200	243.232	259.646	165.751	263.659	259.588	166.087	245.100	239.288	165.911	307.231	351.807	164.908	287.782	360.748	165.404	295.690	334.861	165.335	
3358	6.71400	242.965	259.332	165.800	263.353	259.514	166.068	245.113	238.869	165.857	307.016	351.887	164.937	287.589	360.846	165.432	295.438	334.948	165.314	
3359	6.71600	242.635	258.923	165.777	263.074	259.448	166.032	245.183	238.547	165.988	306.831	351.989	164.884	287.421	360.940	165.396	295.246	335.035	165.325	
3360	6.71800	242.411	258.581	165.788	262.791	259.377	166.045	245.149	238.284	165.971	306.684	352.084	164.848	287.252	361.043	165.374	295.010	335.124	165.335	
3361	6.72000	242.110	258.245	165.779	262.501	259.312	166.039	245.149	237.904	165.774	306.494	352.153	164.862	287.115	361.148	165.384	294.793	335.218	165.326	
3362	6.72200	241.793	257.843	165.738	262.184	259.249	166.035	245.181	237.629	165.827	306.303	352.206	164.879	286.915	361.246	165.412	294.558	335.321	165.271	
3363	6.72400	241.565	257.507	165.813	261.867	259.176	166.017	245.195	237.308	165.958	306.087	352.292	164.860	286.747	361.352	165.422	294.335	335.418	165.295	
3364	6.72600	241.281	257.138	165.762	261.553	259.118	165.993	245.194	236.940	165.889	305.902	352.361	164.844	286.563	361.450	165.450	294.070	335.522	165.271	
3365	6.72800	240.978	256.769	165.765	261.238	259.055	165.987	245.213	236.667	165.860	305.727	352.424	164.877	286.380	361.562	165.441	293.861	335.619	165.294	
3366	6.73000	240.710	256.446	165.802	260.898	258.999	165.964	245.220	236.412	165.856	305.543	352.471	164.945	286.243	361.685	165.449	293.652	335.714	165.287	
3367	6.73200	240.440	256.051	165.744	260.575	258.945	165.973	245.171	236.077	165.828	305.320	352.530	164.914	286.065	361.799	165.442	293.458	335.801	165.296	
3368	6.73400	240.178	255.726	165.750	260.237	258.875	165.986	245.195	235.781	165.853	305.128	352.606	164.880	285.904	361.913	165.436	293.201	335.899	165.321	
3369	6.73600	239.872	255.345	165.820	259.921	258.828	165.976	245.253	235.532	165.914	304.960	352.661	164.930	285.711	362.027	165.429	292.980	335.987	165.332	
3370	6.73800	239.602	254.971	165.790	259.527	258.765	165.970	245.227	235.241	165.889	304.808	352.724	164.963	285.527	362.115	165.443	292.769	336.074	165.340	
3371	6.74000	239.338	254.660	165.760	259.231	258.699	165.964	245.234	234.984	165.937	304.568	352.776	164.950	285.358	362.219	165.421	292.592	336.153	165.368	
3372	6.74200	239.038	254.283	165.781	258.876	258.619	165.963	245.237	234.732	165.936	304.360	352.864	164.963	285.213	362.342	165.429	292.349	336.249	165.361	
3373	6.74400	238.756	253.908	165.833	258.506	258.555	165.957	245.262	234.455	165.905	304.192	352.935	164.978	285.068	362.455	165.422	292.142	336.329	165.389	
3374	6.74600	238.500	253.580	165.808	258.129	258.492	165.951	245.262	234.189	165.888	304.032	353.015	165.008	284.883	362.556	165.483	291.929	336.418	165.400	
3375	6.74800	238.212	253.221	165.742	257.792	258.390	166.006	245.253	233.933	165.936	303.847	353.104	165.021	284.699	362.652	165.478	291.712	336.512	165.392	
3376	6.75000	237.931	252.849	165.827	257.399	258.309	166.004	245.235	233.669	165.920	303.647	353.198	164.984	284.508	362.759	165.520	291.470	336.617	165.368	
3377	6.75200	237.647	252.472	165.848	256.996	258.226	165.972	245.218	233.407	165.853	303.431	353.267	164.968	284.346	362.854	165.485	291.232	336.722	165.375	
3378	6.75400	237.365	252.131	165.778	256.659	258.127	165.975	245.225	233.180	165.858	303.239	353.325	164.937	284.185	362.957	165.463	290.974	336.817	165.337	
3379	6.75600	237.106	251.797	165.802	256.231	258.024	166.028	245.233	232.952	165.863	303.062	353.386	164.939	284.015	363.082	165.472	290.758	336.921	165.343	
3380	6.75800	236.800	251.385	165.833	255.884	257.957	165.990	245.180	232.673	165.883	302.828	353.465	164.907	283.822	363.185	165.451	290.550	337.017	165.336	
3381	6.76000	236.528	251.047	165.795	255.484	257.869	166.007	245.163	232.423	165.913	302.661	353.542	164.905	283.629	363.275	165.465	290.356	337.103	165.345	
3382	6.76200	236.258	250.711	165.789	255.095	257.779	166.023	245.171	232.202	165.899	302.484	353.603	164.906	283.470	363.387	165.457	290.062	337.201	165.339	
3383	6.76400	235.981	250.320	165.765	254.695	257.704	166.002	245.132	231.981	165.885	302.302	353.655	164.923	283.309	363.490	165.436	289.876	337.278	165.335	
3384	6.76600	235.694	249.941	165.869	254.253	257.615	165.987	245.116	231.760	165.871	302.102	353.742	164.904	283.164	363.621	165.426	289.698	337.357	165.363	
3385	6.76800	235.421	249.599	165.800	253.874	257.523	166.002	245.084	231.523	165.863	301.917	353.803	164.906	282.987	363.711	165.472	289.474	337.445	165.372	
