NO_OF_FRAMES	846
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:24:41.213	926414.95854500
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_origo	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Measured	Mixed	Measured	Measured	Measured
Frame	Time	v43_3g_origo X	v43_3g_origo Y	v43_3g_origo Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
2112	4.22200	244.129	262.127	162.866	188.805	246.766	163.101	264.965	210.725	162.945	148.635	347.810	163.061	164.900	294.454	164.221	201.242	364.495	163.605
2113	4.22400	243.758	262.046	162.865	188.520	246.634	163.117	264.736	210.699	162.965	148.242	347.610	163.056	164.589	294.302	164.203	200.865	364.405	163.612
2114	4.22600	243.488	261.993	162.874	188.245	246.500	163.133	264.505	210.659	162.939	147.838	347.432	163.050	164.265	294.186	164.208	200.408	364.286	163.575
2115	4.22800	243.237	261.925	162.920	187.984	246.369	163.149	264.282	210.634	162.959	147.466	347.287	163.037	163.933	294.014	164.193	199.991	364.180	163.586
2116	4.23000	242.917	261.829	162.955	187.730	246.265	163.175	264.057	210.606	162.948	147.061	347.122	162.995	163.580	293.844	164.210	199.583	364.043	163.584
2117	4.23200	242.623	261.780	162.997	187.461	246.139	163.172	263.843	210.577	162.936	146.683	346.951	163.002	163.249	293.682	164.209	199.169	363.944	163.608
2118	4.23400	242.354	261.737	163.020	187.167	246.009	163.137	263.607	210.550	162.955	146.250	346.748	163.015	162.938	293.513	164.195	198.734	363.819	163.590
2119	4.23600	242.065	261.668	163.065	186.918	245.875	163.123	263.383	210.515	162.962	145.864	346.543	163.029	162.600	293.360	164.208	198.328	363.713	163.631
2120	4.23800	241.773	261.625	163.087	186.665	245.754	163.101	263.167	210.486	162.950	145.467	346.369	163.086	162.292	293.222	164.236	197.896	363.596	163.626
2121	4.24000	241.469	261.591	163.092	186.365	245.622	163.117	262.936	210.461	162.970	145.061	346.203	163.044	161.951	293.062	164.235	197.480	363.489	163.637
2122	4.24200	241.212	261.528	163.118	186.118	245.509	163.129	262.715	210.441	162.971	144.683	346.052	163.049	161.613	292.916	164.230	197.072	363.392	163.661
2123	4.24400	240.930	261.489	163.121	185.865	245.398	163.173	262.508	210.422	162.972	144.285	345.870	163.010	161.289	292.744	164.215	196.640	363.280	163.638
2124	4.24600	240.640	261.453	163.095	185.585	245.268	163.221	262.276	210.388	162.980	143.873	345.680	162.989	160.941	292.566	164.219	196.229	363.182	163.632
2125	4.24800	240.345	261.425	163.081	185.306	245.143	163.219	262.055	210.368	162.980	143.504	345.502	163.014	160.626	292.432	164.228	195.797	363.047	163.630
2126	4.25000	240.065	261.364	163.056	185.058	245.019	163.218	261.824	210.333	162.987	143.083	345.299	163.059	160.318	292.282	164.242	195.398	362.938	163.640
2127	4.25200	239.811	261.327	163.060	184.767	244.886	163.234	261.624	210.314	162.989	142.714	345.133	163.099	159.994	292.132	164.255	194.973	362.822	163.636
2128	4.25400	239.505	261.263	163.024	184.521	244.754	163.199	261.409	210.295	162.990	142.306	344.963	163.106	159.672	291.991	164.283	194.557	362.714	163.646
2129	4.25600	239.175	261.228	162.976	184.261	244.646	163.161	261.178	210.276	162.991	141.905	344.777	163.036	159.348	291.819	164.268	194.134	362.588	163.658
2130	4.25800	238.930	261.177	162.934	184.008	244.531	163.173	260.940	210.247	162.979	141.540	344.634	163.024	159.001	291.651	164.235	193.742	362.491	163.683
2131	4.26000	238.660	261.107	162.948	183.738	244.422	163.166	260.731	210.229	162.981	141.128	344.431	162.988	158.678	291.506	164.281	193.326	362.383	163.693
2132	4.26200	238.319	261.047	162.892	183.501	244.295	163.164	260.541	210.209	162.982	140.747	344.250	163.063	158.383	291.341	164.249	192.911	362.275	163.703
2133	4.26400	238.056	261.007	162.865	183.256	244.185	163.208	260.326	210.180	162.970	140.356	344.071	163.088	158.069	291.184	164.281	192.518	362.178	163.728
2134	4.26600	237.811	260.953	162.874	182.963	244.042	163.211	260.088	210.161	162.971	139.968	343.875	163.085	157.761	291.050	164.291	192.075	362.055	163.660
2135	4.26800	237.503	260.872	162.873	182.696	243.898	163.213	259.879	210.143	162.972	139.589	343.723	163.090	157.429	290.877	164.276	191.659	361.942	163.688
2136	4.27000	237.218	260.836	162.877	182.441	243.767	163.231	259.656	210.114	162.960	139.167	343.519	163.022	157.091	290.713	164.275	191.272	361.820	163.652
2137	4.27200	236.947	260.801	162.882	182.189	243.651	163.242	259.450	210.088	162.981	138.803	343.368	163.028	156.791	290.563	164.289	190.835	361.714	163.693
2138	4.27400	236.683	260.724	162.946	181.910	243.533	163.222	259.237	210.068	162.981	138.426	343.179	163.039	156.439	290.402	164.258	190.432	361.606	163.672
2139	4.27600	236.368	260.657	162.991	181.680	243.417	163.234	259.029	210.050	162.983	138.038	343.000	163.033	156.149	290.260	164.286	190.049	361.500	163.714
2140	4.27800	236.107	260.624	163.028	181.438	243.318	163.209	258.804	210.021	162.971	137.659	342.828	163.122	155.843	290.102	164.318	189.624	361.390	163.692
2141	4.28000	235.829	260.565	163.056	181.186	243.191	163.207	258.580	210.003	162.973	137.231	342.610	163.090	155.511	289.940	164.317	189.217	361.268	163.738
2142	4.28200	235.535	260.494	163.099	180.898	243.073	163.187	258.343	209.983	162.973	136.874	342.443	163.099	155.178	289.803	164.295	188.815	361.169	163.731
2143	4.28400	235.255	260.453	163.123	180.668	242.941	163.204	258.135	209.965	162.975	136.469	342.276	163.057	154.859	289.633	164.281	188.378	361.035	163.761
2144	4.28600	234.994	260.410	163.146	180.373	242.817	163.202	257.934	209.947	162.977	136.085	342.131	163.013	154.528	289.489	164.277	187.973	360.953	163.720
2145	4.28800	234.673	260.355	163.153	180.106	242.684	163.219	257.720	209.921	162.997	135.693	341.954	163.039	154.195	289.340	164.291	187.531	360.809	163.704
2146	4.29000	234.419	260.318	163.158	179.845	242.557	163.268	257.466	209.902	162.998	135.323	341.748	163.054	153.909	289.180	164.292	187.148	360.716	163.711
2147	4.29200	234.130	260.264	163.136	179.598	242.444	163.281	257.258	209.884	162.999	134.941	341.575	163.112	153.587	289.027	164.305	186.730	360.594	163.725
2148	4.29400	233.805	260.207	163.112	179.322	242.327	163.292	257.042	209.866	163.001	134.514	341.366	163.094	153.248	288.860	164.323	186.313	360.493	163.718
2149	4.29600	233.525	260.157	163.101	179.075	242.209	163.272	256.826	209.847	163.002	134.114	341.204	163.054	152.921	288.697	164.292	185.900	360.371	163.763
2150	4.29800	233.260	260.102	163.079	178.817	242.109	163.247	256.589	209.817	162.990	133.737	341.045	163.077	152.590	288.551	164.287	185.498	360.272	163.757
2151	4.30000	232.949	260.053	163.037	178.538	241.980	163.213	256.365	209.799	162.991	133.353	340.869	163.021	152.273	288.408	164.283	185.091	360.156	163.784
2152	4.30200	232.633	260.002	162.994	178.250	241.850	163.179	256.133	209.770	162.979	132.985	340.708	163.044	151.961	288.256	164.266	184.658	360.045	163.762
2153	4.30400	232.405	259.964	162.999	178.019	241.725	163.178	255.918	209.752	162.981	132.574	340.494	163.045	151.654	288.105	164.281	184.250	359.914	163.793
2154	4.30600	232.093	259.899	162.962	177.749	241.617	163.171	255.689	209.726	163.000	132.190	340.299	163.074	151.332	287.942	164.280	183.807	359.801	163.740
2155	4.30800	231.783	259.859	162.934	177.471	241.486	163.188	255.457	209.697	162.988	131.800	340.126	163.132	150.951	287.771	164.266	183.374	359.685	163.736
2156	4.31000	231.522	259.829	162.920	177.220	241.363	163.218	255.258	209.673	162.957	131.411	339.941	163.094	150.645	287.619	164.280	183.003	359.573	163.714
2157	4.31200	231.284	259.775	162.929	176.983	241.242	163.250	255.033	209.662	162.940	131.037	339.815	163.079	150.343	287.459	164.281	182.580	359.459	163.742
2158	4.31400	230.951	259.713	162.924	176.706	241.116	163.247	254.795	209.643	162.940	130.643	339.631	163.010	150.028	287.307	164.295	182.170	359.359	163.735
2159	4.31600	230.689	259.683	162.910	176.435	240.981	163.233	254.582	209.617	162.960	130.233	339.433	163.007	149.725	287.183	164.288	181.776	359.242	163.732
2160	4.31800	230.434	259.647	162.915	176.187	240.862	163.213	254.365	209.599	162.962	129.898	339.247	163.051	149.425	287.021	164.288	181.375	359.135	163.743
2161	4.32000	230.138	259.584	162.941	175.938	240.750	163.174	254.173	209.580	162.964	129.497	339.042	163.066	149.073	286.852	164.224	180.960	359.026	163.752
2162	4.32200	229.851	259.543	162.964	175.693	240.634	163.186	253.952	209.560	162.964	129.130	338.887	163.121	148.742	286.697	164.257	180.566	358.910	163.749
2163	4.32400	229.590	259.500	162.987	175.436	240.534	163.162	253.721	209.542	162.966	128.729	338.714	163.067	148.443	286.545	164.271	180.147	358.783	163.731
2164	4.32600	229.299	259.428	163.000	175.211	240.427	163.156	253.511	209.531	162.949	128.335	338.543	163.075	148.152	286.393	164.286	179.740	358.657	163.744
2165	4.32800	229.025	259.370	163.059	174.942	240.312	163.168	253.295	209.506	162.969	127.989	338.368	163.021	147.845	286.236	164.319	179.336	358.549	163.724
2166	4.33000	228.760	259.326	163.051	174.674	240.179	163.185	253.089	209.486	162.970	127.601	338.178	163.002	147.542	286.101	164.297	178.920	358.430	163.719
2167	4.33200	228.453	259.271	163.059	174.428	240.048	163.202	252.877	209.476	162.984	127.240	338.012	163.043	147.210	285.928	164.284	178.533	358.332	163.713
2168	4.33400	228.148	259.209	163.085	174.167	239.927	163.233	252.667	209.449	162.973	126.841	337.817	163.072	146.898	285.793	164.262	178.105	358.224	163.693
2169	4.33600	227.910	259.145	163.081	173.907	239.794	163.250	252.450	209.441	162.988	126.467	337.644	163.131	146.564	285.639	164.245	177.729	358.126	163.718
2170	4.33800	227.624	259.092	163.091	173.652	239.687	163.244	252.225	209.430	162.971	126.085	337.443	163.097	146.265	285.487	164.259	177.323	357.992	163.748
2171	4.34000	227.284	259.029	163.085	173.404	239.562	163.243	252.006	209.409	162.971	125.700	337.285	163.039	145.975	285.340	164.306	176.921	357.893	163.742
2172	4.34200	227.017	258.990	163.089	173.148	239.460	163.218	251.798	209.390	162.972	125.334	337.125	163.031	145.662	285.182	164.339	176.505	357.767	163.755
2173	4.34400	226.785	258.935	163.067	172.897	239.371	163.238	251.583	209.376	163.006	124.912	336.943	162.994	145.324	285.027	164.290	176.072	357.640	163.737
2174	4.34600	226.453	258.888	163.056	172.648	239.254	163.219	251.334	209.365	162.989	124.579	336.778	163.067	145.008	284.866	164.290	175.686	357.533	163.748
2175	4.34800	226.154	258.850	163.060	172.377	239.135	163.199	251.104	209.345	162.989	124.186	336.572	163.083	144.677	284.703	164.291	175.238	357.398	163.747
2176	4.35000	225.914	258.811	163.032	172.123	239.009	163.198	250.898	209.342	162.985	123.786	336.366	163.098	144.351	284.566	164.269	174.847	357.300	163.772
2177	4.35200	225.604	258.765	163.023	171.854	238.894	163.210	250.692	209.317	163.005	123.403	336.214	163.073	144.051	284.432	164.279	174.430	357.182	163.768
2178	4.35400	225.313	258.727	163.026	171.595	238.760	163.278	250.460	209.292	163.025	122.974	336.043	163.050	143.756	284.296	164.258	174.012	357.094	163.776
2179	4.35600	225.050	258.699	163.013	171.336	238.644	163.290	250.206	209.290	163.020	122.657	335.890	163.056	143.401	284.140	164.291	173.620	356.985	163.786
2180	4.35800	224.781	258.651	163.003	171.075	238.534	163.334	249.992	209.287	163.015	122.263	335.709	163.051	143.101	283.990	164.306	173.227	356.878	163.797
2181	4.36000	224.472	258.615	163.007	170.829	238.420	163.347	249.792	209.269	163.017	121.879	335.531	163.077	142.772	283.808	164.310	172.805	356.762	163.825
2182	4.36200	224.208	258.587	162.993	170.582	238.317	163.322	249.592	209.260	163.032	121.492	335.328	163.094	142.456	283.658	164.325	172.402	356.651	163.804
2183	4.36400	223.946	258.557	162.979	170.319	238.209	163.316	249.346	209.242	163.033	121.066	335.131	163.092	142.139	283.515	164.322	171.979	356.521	163.835
2184	4.36600	223.639	258.502	162.987	170.054	238.091	163.296	249.099	209.240	163.028	120.719	334.973	163.116	141.838	283.371	164.319	171.570	356.391	163.816
2185	4.36800	223.359	258.468	162.992	169.806	237.979	163.258	248.898	209.228	163.011	120.346	334.787	163.079	141.527	283.235	164.298	171.153	356.296	163.842
2186	4.37000	223.091	258.431	162.996	169.550	237.877	163.233	248.705	209.216	162.993	119.981	334.654	163.082	141.226	283.101	164.308	170.743	356.168	163.824
2187	4.37200	222.808	258.376	163.004	169.290	237.756	163.264	248.491	209.191	163.014	119.574	334.457	163.049	140.886	282.929	164.295	170.359	356.071	163.850
2188	4.37400	222.516	258.326	163.046	169.032	237.656	163.239	248.239	209.181	163.027	119.189	334.267	163.062	140.593	282.769	164.297	169.930	355.971	163.812
2189	4.37600	222.253	258.280	163.037	168.795	237.534	163.271	248.020	209.177	162.991	118.846	334.083	163.107	140.278	282.600	164.316	169.545	355.880	163.820
2190	4.37800	221.946	258.215	163.031	168.527	237.413	163.302	247.805	209.158	162.992	118.445	333.877	163.123	139.947	282.450	164.331	169.137	355.754	163.833
2191	4.38000	221.639	258.161	163.039	168.275	237.291	163.333	247.614	209.149	163.007	118.094	333.734	163.112	139.654	282.317	164.342	168.736	355.630	163.847
2192	4.38200	221.377	258.091	163.054	168.020	237.172	163.313	247.385	209.129	163.008	117.671	333.555	163.076	139.364	282.176	164.371	168.348	355.509	163.812
2193	4.38400	221.093	258.033	163.030	167.751	237.046	163.312	247.160	209.118	162.990	117.306	333.397	163.050	139.034	282.025	164.303	167.907	355.381	163.794
2194	4.38600	220.778	257.978	163.038	167.501	236.934	163.274	246.935	209.106	162.973	116.974	333.215	163.046	138.724	281.871	164.287	167.524	355.259	163.840
2195	4.38800	220.516	257.935	163.061	167.268	236.833	163.249	246.737	209.087	162.974	116.564	333.016	163.044	138.407	281.716	164.270	167.129	355.148	163.819
2196	4.39000	220.231	257.878	163.038	167.014	236.724	163.243	246.501	209.083	162.968	116.213	332.844	163.104	138.114	281.554	164.271	166.699	355.033	163.847
2197	4.39200	219.934	257.826	163.078	166.750	236.623	163.218	246.294	209.074	162.983	115.786	332.648	163.102	137.767	281.416	164.300	166.313	354.932	163.840
2198	4.39400	219.640	257.791	163.082	166.511	236.514	163.212	246.070	209.056	162.984	115.423	332.494	163.109	137.469	281.258	164.333	165.890	354.818	163.868
2199	4.39600	219.394	257.744	163.073	166.273	236.405	163.206	245.846	209.055	162.980	115.073	332.321	163.087	137.156	281.104	164.348	165.500	354.733	163.828
2200	4.39800	219.109	257.713	163.058	165.998	236.294	163.251	245.601	209.041	162.961	114.672	332.133	163.018	136.839	280.960	164.345	165.094	354.599	163.858
2201	4.40000	218.820	257.661	163.099	165.736	236.174	163.231	245.403	209.032	162.976	114.302	331.977	163.043	136.503	280.803	164.296	164.676	354.489	163.837
2202	4.40200	218.547	257.634	163.085	165.474	236.043	163.249	245.179	209.014	162.977	113.899	331.778	163.042	136.217	280.659	164.293	164.262	354.355	163.868
2203	4.40400	218.271	257.592	163.056	165.191	235.921	163.279	244.956	209.012	162.972	113.540	331.623	163.098	135.906	280.522	164.273	163.874	354.262	163.844
2204	4.40600	217.978	257.556	163.060	164.929	235.795	163.278	244.702	209.009	162.967	113.179	331.416	163.115	135.571	280.387	164.251	163.443	354.114	163.879
2205	4.40800	217.708	257.520	163.065	164.698	235.697	163.286	244.495	208.990	162.968	112.792	331.222	163.096	135.274	280.228	164.285	163.052	354.022	163.886
2206	4.41000	217.408	257.479	163.036	164.444	235.599	163.293	244.287	208.988	162.964	112.408	331.072	163.071	134.963	280.077	164.331	162.637	353.900	163.932
2207	4.41200	217.130	257.449	163.022	164.181	235.497	163.268	244.050	208.979	162.978	111.975	330.897	163.017	134.615	279.917	164.332	162.233	353.798	163.895
2208	4.41400	216.860	257.424	163.040	163.943	235.405	163.257	243.819	208.967	162.960	111.653	330.755	163.038	134.303	279.765	164.316	161.826	353.683	163.923
2209	4.41600	216.559	257.372	162.998	163.678	235.288	163.238	243.587	208.959	162.975	111.267	330.555	163.037	133.988	279.619	164.313	161.407	353.591	163.899
2210	4.41800	216.288	257.343	162.984	163.407	235.180	163.232	243.380	208.957	162.970	110.904	330.372	163.114	133.677	279.466	164.297	161.003	353.463	163.881
2211	4.42000	216.004	257.300	163.006	163.165	235.068	163.194	243.150	208.937	162.971	110.532	330.171	163.132	133.374	279.346	164.272	160.594	353.345	163.878
2212	4.42200	215.703	257.242	162.983	162.911	234.953	163.207	242.920	208.929	162.985	110.092	329.995	163.078	133.072	279.203	164.269	160.193	353.221	163.892
2213	4.42400	215.418	257.212	162.968	162.647	234.834	163.270	242.704	208.927	162.981	109.750	329.835	163.071	132.762	279.048	164.253	159.798	353.110	163.871
2214	4.42600	215.140	257.166	162.959	162.383	234.716	163.250	242.473	208.919	162.995	109.382	329.656	163.018	132.454	278.898	164.268	159.358	353.004	163.882
2215	4.42800	214.832	257.095	162.972	162.126	234.598	163.314	242.258	208.906	162.977	109.020	329.497	163.042	132.099	278.720	164.274	158.991	352.869	163.914
2216	4.43000	214.540	257.047	162.962	161.877	234.491	163.308	242.021	208.886	162.978	108.650	329.305	163.074	131.809	278.561	164.308	158.574	352.763	163.925
2217	4.43200	214.277	257.001	162.953	161.637	234.383	163.303	241.812	208.879	162.993	108.230	329.115	163.056	131.521	278.426	164.287	158.179	352.647	163.923
2218	4.43400	213.994	256.957	162.975	161.393	234.283	163.310	241.605	208.877	162.989	107.887	328.931	163.102	131.220	278.293	164.299	157.781	352.530	163.950
2219	4.43600	213.692	256.904	162.984	161.129	234.165	163.291	241.372	208.865	162.971	107.509	328.730	163.101	130.907	278.147	164.265	157.379	352.424	163.962
2220	4.43800	213.425	256.865	162.988	160.889	234.063	163.266	241.152	208.855	162.985	107.198	328.585	163.091	130.607	278.018	164.257	156.966	352.311	163.910
2221	4.44000	213.153	256.815	162.998	160.649	233.961	163.242	240.936	208.853	162.980	106.784	328.410	163.088	130.280	277.853	164.227	156.579	352.194	163.907
2222	4.44200	212.871	256.770	163.020	160.384	233.855	163.236	240.713	208.845	162.995	106.384	328.263	163.045	129.954	277.711	164.225	156.161	352.078	163.904
2223	4.44400	212.572	256.732	163.023	160.130	233.757	163.244	240.505	208.843	162.990	106.045	328.076	163.060	129.673	277.564	164.273	155.777	351.951	163.918
2224	4.44600	212.310	256.690	163.047	159.898	233.666	163.233	240.268	208.834	163.004	105.661	327.868	163.077	129.385	277.398	164.325	155.392	351.871	163.941
2225	4.44800	212.008	256.654	163.051	159.632	233.537	163.283	240.060	208.832	163.000	105.317	327.684	163.123	129.074	277.256	164.323	154.958	351.728	163.927
2226	4.45000	211.743	256.608	163.072	159.388	233.426	163.328	239.838	208.834	163.028	104.922	327.504	163.119	128.744	277.122	164.333	154.598	351.629	163.952
2227	4.45200	211.465	256.572	163.077	159.127	233.311	163.341	239.622	208.832	163.023	104.537	327.369	163.091	128.442	276.966	164.317	154.157	351.512	163.949
2228	4.45400	211.186	256.537	163.081	158.874	233.196	163.354	239.376	208.813	163.024	104.176	327.205	163.053	128.139	276.829	164.297	153.772	351.415	163.975
2229	4.45600	210.886	256.500	163.085	158.618	233.089	163.348	239.161	208.821	163.033	103.821	327.010	163.035	127.821	276.692	164.276	153.352	351.278	163.943
2230	4.45800	210.628	256.471	163.102	158.364	232.985	163.323	238.947	208.819	163.028	103.428	326.818	163.067	127.520	276.548	164.274	152.950	351.160	163.940
2231	4.46000	210.342	256.419	163.112	158.111	232.898	163.344	238.722	208.817	163.024	103.043	326.629	163.081	127.228	276.408	164.304	152.547	351.050	163.920
2232	4.46200	210.057	256.388	163.097	157.860	232.787	163.307	238.477	208.815	163.018	102.679	326.474	163.106	126.920	276.259	164.320	152.136	350.951	163.913
2233	4.46400	209.763	256.359	163.083	157.629	232.695	163.296	238.253	208.802	163.000	102.309	326.287	163.121	126.590	276.102	164.353	151.745	350.835	163.942
2234	4.46600	209.493	256.322	163.087	157.391	232.613	163.299	238.038	208.794	163.015	101.945	326.109	163.099	126.282	275.939	164.355	151.349	350.714	163.907
2235	4.46800	209.209	256.275	163.077	157.121	232.488	163.298	237.838	208.798	162.992	101.609	325.937	163.079	125.960	275.793	164.353	150.935	350.621	163.965
2236	4.47000	208.947	256.239	163.081	156.865	232.392	163.306	237.592	208.789	163.006	101.195	325.768	163.058	125.651	275.648	164.350	150.566	350.483	163.965
2237	4.47200	208.668	256.198	163.054	156.611	232.283	163.300	237.370	208.780	163.020	100.831	325.599	163.069	125.360	275.521	164.312	150.153	350.372	164.026
2238	4.47400	208.360	256.151	163.043	156.351	232.145	163.337	237.170	208.779	163.016	100.458	325.420	163.066	125.097	275.395	164.307	149.754	350.260	163.974
2239	4.47600	208.098	256.121	163.029	156.113	232.030	163.350	236.951	208.785	162.993	100.103	325.225	163.130	124.803	275.251	164.305	149.355	350.128	164.006
2240	4.47800	207.826	256.076	163.020	155.875	231.921	163.345	236.737	208.771	162.975	99.779	325.038	163.145	124.467	275.100	164.289	148.967	350.018	163.986
2241	4.48000	207.540	256.035	162.992	155.621	231.818	163.371	236.490	208.769	162.970	99.395	324.856	163.111	124.157	274.933	164.341	148.557	349.901	163.983
2242	4.48200	207.248	255.982	163.001	155.381	231.710	163.366	236.290	208.762	162.985	98.991	324.704	163.055	123.850	274.753	164.347	148.192	349.808	163.960
2243	4.48400	206.987	255.944	163.005	155.148	231.609	163.342	236.089	208.760	162.981	98.640	324.549	163.031	123.564	274.622	164.360	147.774	349.686	163.975
2244	4.48600	206.707	255.905	162.978	154.899	231.519	163.332	235.865	208.765	162.957	98.292	324.367	163.028	123.261	274.479	164.358	147.413	349.576	163.987
2245	4.48800	206.422	255.863	163.000	154.666	231.429	163.321	235.644	208.762	162.952	97.965	324.177	163.093	122.983	274.353	164.352	147.023	349.454	164.033
2246	4.49000	206.146	255.825	163.004	154.424	231.316	163.284	235.434	208.754	162.967	97.605	323.980	163.126	122.695	274.204	164.318	146.611	349.345	164.013
2247	4.49200	205.889	255.787	162.977	154.184	231.214	163.260	235.226	208.746	162.982	97.205	323.782	163.095	122.382	274.070	164.298	146.236	349.211	164.045
2248	4.49400	205.613	255.742	163.000	153.940	231.098	163.273	234.995	208.751	162.958	96.830	323.628	163.070	122.070	273.922	164.264	145.824	349.085	164.028
2249	4.49600	205.316	255.697	163.021	153.678	230.984	163.286	234.774	208.747	162.953	96.493	323.462	163.033	121.787	273.771	164.281	145.430	348.968	164.026
2250	4.49800	205.036	255.669	163.008	153.431	230.887	163.294	234.566	208.745	162.949	96.171	323.302	163.059	121.474	273.612	164.315	145.027	348.869	164.020
2251	4.50000	204.775	255.632	163.012	153.185	230.771	163.307	234.350	208.738	162.964	95.775	323.122	163.056	121.150	273.462	164.331	144.624	348.740	164.003
2252	4.50200	204.476	255.588	163.034	152.943	230.659	163.352	234.111	208.735	162.959	95.405	322.935	163.071	120.867	273.322	164.362	144.244	348.641	163.997
2253	4.50400	204.216	255.550	163.038	152.698	230.572	163.374	233.866	208.733	162.954	95.022	322.747	163.054	120.590	273.177	164.360	143.858	348.528	163.977
2254	4.50600	203.921	255.515	163.042	152.434	230.454	163.355	233.667	208.730	162.949	94.653	322.559	163.069	120.269	273.030	164.326	143.434	348.426	164.020
2255	4.50800	203.638	255.471	163.065	152.189	230.354	163.362	233.459	208.728	162.945	94.322	322.387	163.081	119.944	272.875	164.310	143.062	348.292	163.971
2256	4.51000	203.345	255.441	163.050	151.940	230.253	163.338	233.228	208.736	162.953	93.968	322.214	163.092	119.648	272.772	164.281	142.647	348.183	164.032
2257	4.51200	203.109	255.407	163.087	151.697	230.153	163.315	232.984	208.727	162.967	93.567	322.065	163.068	119.357	272.620	164.298	142.234	348.068	163.980
2258	4.51400	202.798	255.368	163.058	151.426	230.063	163.304	232.751	208.726	162.962	93.205	321.901	163.031	119.040	272.488	164.310	141.861	347.921	164.047
2259	4.51600	202.507	255.334	163.094	151.180	229.970	163.293	232.559	208.741	162.953	92.826	321.702	163.032	118.740	272.338	164.326	141.463	347.820	164.010
2260	4.51800	202.227	255.306	163.081	150.955	229.879	163.283	232.345	208.748	162.961	92.460	321.500	163.082	118.453	272.167	164.398	141.041	347.705	164.039
2261	4.52000	201.958	255.259	163.071	150.709	229.764	163.296	232.097	208.736	162.943	92.126	321.312	163.129	118.148	272.020	164.364	140.675	347.613	164.016
2262	4.52200	201.681	255.215	163.094	150.455	229.666	163.304	231.875	208.738	162.971	91.793	321.163	163.138	117.832	271.888	164.376	140.267	347.471	164.034
2263	4.52400	201.398	255.188	163.111	150.217	229.574	163.345	231.665	208.748	162.980	91.388	321.010	163.083	117.520	271.751	164.356	139.894	347.407	164.023
2264	4.52600	201.110	255.139	163.070	149.964	229.460	163.358	231.450	208.745	162.975	91.020	320.844	163.045	117.262	271.622	164.319	139.498	347.280	164.006
2265	4.52800	200.832	255.103	163.074	149.727	229.355	163.385	231.236	208.743	162.971	90.680	320.675	163.057	116.946	271.489	164.331	139.106	347.166	164.036
2266	4.53000	200.571	255.065	163.078	149.465	229.241	163.398	230.996	208.746	162.998	90.317	320.471	163.077	116.658	271.363	164.325	138.729	347.058	164.048
2267	4.53200	200.260	255.037	163.064	149.215	229.141	163.374	230.788	208.755	163.008	89.974	320.287	163.124	116.364	271.208	164.310	138.306	346.926	164.080
2268	4.53400	200.013	254.996	163.036	149.000	229.043	163.383	230.572	208.770	162.997	89.611	320.130	163.151	116.065	271.053	164.345	137.935	346.809	164.078
2269	4.53600	199.727	254.961	163.041	148.767	228.942	163.359	230.366	208.767	162.993	89.232	319.949	163.148	115.757	270.902	164.362	137.531	346.678	164.142
2270	4.53800	199.473	254.924	163.045	148.503	228.850	163.348	230.143	208.764	162.988	88.895	319.795	163.125	115.454	270.744	164.365	137.156	346.576	164.105
2271	4.54000	199.163	254.895	163.031	148.255	228.771	163.351	229.926	208.768	163.016	88.557	319.600	163.078	115.164	270.607	164.377	136.748	346.464	164.135
2272	4.54200	198.895	254.857	163.034	148.031	228.679	163.341	229.703	208.783	163.006	88.168	319.423	163.076	114.883	270.477	164.340	136.357	346.368	164.080
2273	4.54400	198.618	254.821	163.039	147.775	228.577	163.317	229.480	208.780	163.001	87.815	319.263	163.102	114.582	270.344	164.352	135.968	346.256	164.141
2274	4.54600	198.348	254.790	163.024	147.553	228.490	163.339	229.259	208.776	162.996	87.436	319.093	163.113	114.286	270.225	164.328	135.593	346.157	164.085
2275	4.54800	198.072	254.753	163.028	147.325	228.373	163.353	229.060	208.785	163.005	87.098	318.902	163.148	114.005	270.077	164.295	135.200	346.045	164.116
2276	4.55000	197.777	254.724	163.014	147.053	228.278	163.361	228.828	208.794	163.014	86.745	318.710	163.163	113.680	269.916	164.298	134.795	345.913	164.067
2277	4.55200	197.516	254.680	163.037	146.785	228.151	163.360	228.579	208.793	163.009	86.396	318.534	163.143	113.388	269.783	164.310	134.416	345.793	164.145
2278	4.55400	197.231	254.661	163.036	146.556	228.063	163.382	228.358	208.796	162.985	86.023	318.380	163.089	113.093	269.628	164.377	134.011	345.667	164.129
2279	4.55600	196.964	254.633	163.053	146.326	227.959	163.409	228.165	208.810	162.975	85.649	318.218	163.083	112.780	269.487	164.407	133.620	345.550	164.158
2280	4.55800	196.684	254.599	163.058	146.048	227.850	163.403	227.952	208.818	162.983	85.301	318.050	163.096	112.494	269.360	164.402	133.235	345.426	164.173
