NO_OF_FRAMES	1453
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:41:31.017	927424.75938200
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_origo	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	v43_3g_origo X	v43_3g_origo Y	v43_3g_origo Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
4138	8.27400	172.320	373.035	163.015	171.004	316.446	164.171	227.570	377.991	163.415	259.952	466.924	163.059	245.483	520.572	164.600	206.526	451.502	163.288
4139	8.27600	172.177	372.877	163.068	170.927	316.236	164.183	227.407	377.901	163.394	259.621	466.854	163.090	245.128	520.511	164.581	206.271	451.378	163.294
4140	8.27800	172.040	372.671	163.081	170.751	315.999	164.164	227.237	377.820	163.387	259.360	466.810	163.105	244.828	520.430	164.592	205.987	451.262	163.313
4141	8.28000	171.925	372.491	163.074	170.655	315.823	164.200	227.069	377.741	163.411	259.113	466.763	163.087	244.492	520.348	164.633	205.714	451.138	163.288
4142	8.28200	171.728	372.357	163.044	170.556	315.701	164.224	226.893	377.669	163.419	258.798	466.675	163.119	244.168	520.304	164.613	205.451	451.021	163.276
4143	8.28400	171.475	372.233	162.997	170.448	315.587	164.231	226.723	377.588	163.412	258.537	466.630	163.134	243.853	520.223	164.624	205.195	450.913	163.249
4144	8.28600	171.280	372.102	163.000	170.342	315.496	164.186	226.527	377.507	163.374	258.265	466.592	163.068	243.568	520.156	164.632	204.934	450.797	163.269
4145	8.28800	171.119	371.979	163.017	170.243	315.369	164.116	226.347	377.407	163.339	257.957	466.494	163.085	243.239	520.084	164.658	204.694	450.690	163.273
4146	8.29000	170.976	371.817	163.038	170.138	315.181	164.075	226.169	377.299	163.320	257.704	466.449	163.099	242.850	520.043	164.578	204.457	450.574	163.293
4147	8.29200	170.853	371.630	163.049	170.021	314.977	164.069	225.977	377.192	163.332	257.448	466.420	163.049	242.566	519.949	164.601	204.180	450.460	163.314
4148	8.29400	170.692	371.444	163.059	169.858	314.802	164.135	225.802	377.088	163.377	257.115	466.340	163.033	242.219	519.860	164.597	203.901	450.345	163.303
4149	8.29600	170.490	371.282	163.049	169.767	314.649	164.230	225.624	377.001	163.389	256.854	466.295	163.048	241.832	519.817	164.547	203.638	450.239	163.308
4150	8.29800	170.288	371.151	163.052	169.671	314.511	164.291	225.455	376.895	163.402	256.637	466.265	162.997	241.534	519.716	164.586	203.383	450.122	163.297
4151	8.30000	170.100	371.028	163.037	169.612	314.372	164.320	225.256	376.816	163.426	256.299	466.177	163.029	241.131	519.658	164.538	203.127	450.004	163.285
4152	8.30200	169.945	370.900	163.021	169.519	314.233	164.236	225.096	376.736	163.451	256.014	466.141	163.027	240.832	519.566	164.563	202.880	449.888	163.274
4153	8.30400	169.805	370.757	163.010	169.371	314.063	164.109	224.919	376.665	163.459	255.796	466.112	162.977	240.472	519.475	164.588	202.611	449.755	163.295
4154	8.30600	169.634	370.609	163.016	169.271	313.907	164.029	224.757	376.584	163.452	255.473	466.033	162.994	240.123	519.434	164.540	202.354	449.647	163.268
4155	8.30800	169.454	370.403	162.998	169.194	313.787	164.055	224.586	376.504	163.446	255.190	465.982	163.057	239.811	519.334	164.612	202.086	449.542	163.304
4156	8.31000	169.269	370.235	163.005	169.055	313.641	164.132	224.399	376.422	163.408	254.958	465.951	163.005	239.504	519.260	164.636	201.822	449.427	163.294
4157	8.31200	169.111	370.078	163.059	168.922	313.479	164.214	224.213	376.313	163.389	254.642	465.871	163.021	239.123	519.210	164.572	201.576	449.313	163.316
4158	8.31400	168.942	369.926	163.064	168.827	313.336	164.292	224.033	376.214	163.353	254.351	465.811	163.070	238.802	519.137	164.598	201.331	449.196	163.335
4159	8.31600	168.810	369.815	163.046	168.709	313.139	164.269	223.855	376.123	163.332	254.112	465.781	163.049	238.518	519.062	164.621	201.059	449.070	163.309
4160	8.31800	168.645	369.709	163.029	168.586	312.954	164.178	223.685	376.017	163.346	253.811	465.692	163.050	238.131	519.021	164.574	200.794	448.963	163.282
4161	8.32000	168.416	369.550	162.988	168.491	312.815	164.125	223.484	375.937	163.339	253.505	465.641	163.113	237.816	518.929	164.598	200.492	448.847	163.271
4162	8.32200	168.193	369.381	162.934	168.427	312.708	164.116	223.307	375.842	163.367	253.265	465.585	163.080	237.517	518.854	164.622	200.236	448.739	163.243
4163	8.32400	168.056	369.204	162.959	168.377	312.596	164.155	223.110	375.754	163.409	252.950	465.512	163.078	237.178	518.765	164.617	200.004	448.631	163.247
4164	8.32600	167.879	369.034	163.028	168.226	312.466	164.197	222.942	375.675	163.433	252.675	465.460	163.141	236.775	518.703	164.566	199.742	448.506	163.253
4165	8.32800	167.755	368.884	163.096	168.081	312.298	164.215	222.766	375.577	163.460	252.403	465.404	163.076	236.430	518.613	164.592	199.498	448.400	163.288
4166	8.33000	167.648	368.748	163.099	167.933	312.095	164.209	222.589	375.496	163.453	252.101	465.348	163.042	236.043	518.553	164.542	199.220	448.274	163.292
4167	8.33200	167.443	368.619	163.051	167.806	311.888	164.172	222.413	375.424	163.461	251.826	465.287	163.089	235.743	518.468	164.550	198.929	448.151	163.330
4168	8.33400	167.219	368.488	162.992	167.698	311.746	164.169	222.212	375.343	163.453	251.547	465.239	163.039	235.398	518.380	164.578	198.682	448.063	163.333
4169	8.33600	166.995	368.338	162.935	167.605	311.649	164.173	222.025	375.242	163.417	251.237	465.185	163.006	235.043	518.335	164.557	198.395	447.936	163.307
4170	8.33800	166.785	368.166	162.910	167.551	311.552	164.177	221.862	375.152	163.397	250.961	465.141	163.052	234.738	518.224	164.612	198.123	447.809	163.280
4171	8.34000	166.659	368.023	162.961	167.454	311.429	164.202	221.676	375.061	163.375	250.697	465.092	162.970	234.406	518.163	164.593	197.883	447.709	163.267
4172	8.34200	166.544	367.865	163.046	167.331	311.274	164.184	221.506	374.969	163.353	250.404	465.038	162.968	234.003	518.110	164.557	197.620	447.591	163.255
4173	8.34400	166.404	367.686	163.102	167.208	311.056	164.164	221.312	374.890	163.347	250.105	464.987	163.032	233.705	518.027	164.598	197.359	447.494	163.275
4174	8.34600	166.251	367.563	163.120	167.057	310.862	164.141	221.119	374.802	163.358	249.834	464.939	162.981	233.421	517.963	164.608	197.112	447.388	163.279
4175	8.34800	166.035	367.430	163.060	166.953	310.716	164.188	220.944	374.705	163.385	249.572	464.892	162.963	232.996	517.912	164.574	196.833	447.265	163.286
4176	8.35000	165.778	367.270	162.988	166.863	310.587	164.231	220.768	374.626	163.410	249.282	464.833	163.042	232.705	517.837	164.598	196.574	447.141	163.323
4177	8.35200	165.627	367.114	162.930	166.785	310.491	164.236	220.592	374.546	163.435	248.980	464.768	162.993	232.382	517.756	164.609	196.296	447.033	163.326
4178	8.35400	165.488	366.986	162.915	166.698	310.402	164.222	220.416	374.467	163.460	248.727	464.740	163.005	232.052	517.647	164.634	196.051	446.899	163.348
4179	8.35600	165.331	366.827	162.969	166.597	310.255	164.187	220.232	374.378	163.470	248.436	464.679	163.052	231.674	517.603	164.614	195.786	446.791	163.321
4180	8.35800	165.178	366.680	163.069	166.446	310.060	164.113	220.055	374.307	163.478	248.128	464.606	163.051	231.320	517.505	164.625	195.497	446.673	163.278
4181	8.36000	165.004	366.541	163.121	166.320	309.863	164.090	219.862	374.208	163.474	247.866	464.561	163.065	230.940	517.443	164.574	195.219	446.567	163.282
4182	8.36200	164.816	366.372	163.098	166.208	309.717	164.137	219.682	374.116	163.421	247.575	464.491	163.097	230.665	517.341	164.614	194.971	446.458	163.255
4183	8.36400	164.612	366.204	163.075	166.108	309.565	164.234	219.504	374.024	163.399	247.273	464.435	163.062	230.208	517.300	164.564	194.718	446.359	163.274
4184	8.36600	164.459	366.072	162.997	166.038	309.431	164.327	219.326	373.933	163.378	247.020	464.389	163.076	229.923	517.215	164.572	194.458	446.233	163.310
4185	8.36800	164.279	365.940	162.949	165.931	309.327	164.349	219.139	373.861	163.355	246.722	464.327	163.122	229.601	517.134	164.583	194.201	446.126	163.283
4186	8.37000	164.119	365.828	162.981	165.843	309.199	164.311	218.937	373.788	163.330	246.404	464.254	163.090	229.247	517.071	164.594	193.950	446.013	163.336
4187	8.37200	163.895	365.690	163.001	165.690	309.024	164.183	218.760	373.699	163.341	246.132	464.226	163.040	228.900	516.981	164.588	193.649	445.888	163.341
4188	8.37400	163.722	365.532	163.055	165.574	308.857	164.089	218.585	373.619	163.366	245.856	464.162	163.055	228.570	516.936	164.599	193.352	445.770	163.298
4189	8.37600	163.566	365.366	163.127	165.480	308.723	164.069	218.423	373.531	163.377	245.540	464.089	163.053	228.232	516.854	164.609	193.090	445.646	163.304
4190	8.37800	163.429	365.178	163.138	165.376	308.603	164.127	218.218	373.460	163.415	245.270	464.062	163.035	227.846	516.784	164.606	192.837	445.528	163.324
4191	8.38000	163.271	365.003	163.083	165.273	308.461	164.206	218.041	373.372	163.426	244.968	464.016	163.017	227.546	516.728	164.600	192.587	445.426	163.280
4192	8.38200	163.135	364.881	163.020	165.157	308.327	164.298	217.843	373.284	163.467	244.683	463.951	162.999	227.209	516.628	164.641	192.324	445.329	163.268
4193	8.38400	162.915	364.765	162.988	165.042	308.160	164.318	217.649	373.193	163.446	244.445	463.924	163.012	226.815	516.576	164.606	192.052	445.230	163.256
4194	8.38600	162.701	364.651	162.957	164.926	307.978	164.291	217.481	373.104	163.456	244.112	463.861	162.996	226.515	516.493	164.615	191.790	445.122	163.260
4195	8.38800	162.493	364.541	162.989	164.812	307.809	164.196	217.302	373.014	163.435	243.811	463.798	162.979	226.154	516.385	164.641	191.522	444.999	163.297
4196	8.39000	162.328	364.384	163.044	164.738	307.689	164.141	217.125	372.932	163.428	243.588	463.778	162.976	225.806	516.331	164.605	191.269	444.885	163.319
4197	8.39200	162.215	364.176	163.058	164.660	307.581	164.132	216.937	372.850	163.390	243.281	463.714	162.989	225.483	516.231	164.615	191.017	444.761	163.357
4198	8.39400	162.104	363.978	163.087	164.577	307.477	164.154	216.758	372.760	163.370	242.958	463.645	163.021	225.041	516.207	164.565	190.730	444.626	163.346
4199	8.39600	161.975	363.823	163.092	164.479	307.349	164.197	216.581	372.690	163.378	242.711	463.627	163.019	224.780	516.105	164.574	190.457	444.508	163.304
4200	8.39800	161.745	363.715	163.043	164.342	307.182	164.216	216.418	372.616	163.355	242.434	463.561	163.001	224.403	516.043	164.585	190.186	444.409	163.292
4201	8.40000	161.555	363.613	163.027	164.186	307.006	164.222	216.258	372.536	163.379	242.134	463.491	163.032	224.071	515.980	164.565	189.939	444.313	163.313
4202	8.40200	161.329	363.513	163.043	164.085	306.821	164.214	216.080	372.456	163.373	241.882	463.448	163.079	223.740	515.899	164.576	189.692	444.213	163.300
4203	8.40400	161.172	363.363	162.999	163.992	306.679	164.212	215.895	372.385	163.381	241.573	463.384	163.062	223.426	515.827	164.602	189.450	444.087	163.275
4204	8.40600	161.049	363.213	163.006	163.908	306.563	164.220	215.704	372.299	163.424	241.297	463.321	163.077	223.056	515.757	164.599	189.198	443.999	163.309
4205	8.40800	160.913	363.006	163.020	163.839	306.454	164.210	215.535	372.210	163.435	241.044	463.286	163.107	222.718	515.694	164.610	188.928	443.891	163.313
4206	8.41000	160.756	362.819	163.063	163.780	306.338	164.218	215.368	372.130	163.459	240.735	463.221	163.088	222.411	515.602	164.635	188.666	443.767	163.320
4207	8.41200	160.595	362.678	163.084	163.677	306.191	164.184	215.181	372.040	163.438	240.449	463.150	163.089	222.106	515.503	164.677	188.406	443.644	163.358
4208	8.41400	160.417	362.586	163.114	163.551	306.030	164.154	214.997	371.940	163.434	240.179	463.123	163.072	221.712	515.461	164.658	188.134	443.512	163.350
4209	8.41600	160.196	362.442	163.071	163.424	305.852	164.128	214.825	371.851	163.414	239.893	463.058	163.053	221.405	515.368	164.683	187.855	443.377	163.340
4210	8.41800	160.064	362.332	163.054	163.332	305.693	164.181	214.654	371.771	163.408	239.616	462.986	163.054	221.077	515.269	164.725	187.617	443.268	163.344
4211	8.42000	159.930	362.214	163.023	163.221	305.573	164.239	214.462	371.689	163.401	239.353	462.969	163.051	220.686	515.225	164.643	187.368	443.177	163.315
4212	8.42200	159.763	362.041	162.969	163.111	305.467	164.229	214.299	371.609	163.395	239.027	462.922	163.001	220.341	515.135	164.669	187.121	443.088	163.319
4213	8.42400	159.584	361.864	162.964	163.044	305.350	164.237	214.145	371.544	163.385	238.750	462.849	163.000	219.985	515.082	164.633	186.849	442.990	163.307
4214	8.42600	159.425	361.710	163.020	162.951	305.202	164.203	213.974	371.482	163.377	238.512	462.822	163.014	219.667	515.008	164.596	186.609	442.892	163.296
4215	8.42800	159.244	361.553	163.075	162.848	305.062	164.151	213.813	371.411	163.385	238.203	462.758	162.997	219.346	514.926	164.638	186.372	442.768	163.334
4216	8.43000	159.079	361.413	163.127	162.759	304.909	164.104	213.620	371.340	163.393	237.892	462.705	162.965	218.980	514.891	164.571	186.092	442.645	163.403
4217	8.43200	158.964	361.296	163.128	162.672	304.758	164.089	213.443	371.269	163.401	237.632	462.686	162.993	218.626	514.810	164.582	185.813	442.527	163.391
4218	8.43400	158.831	361.175	163.096	162.588	304.620	164.119	213.267	371.190	163.426	237.378	462.621	162.975	218.335	514.719	164.608	185.558	442.387	163.400
4219	8.43600	158.669	361.035	163.005	162.494	304.483	164.232	213.097	371.092	163.423	237.078	462.569	163.006	217.940	514.668	164.574	185.301	442.278	163.373
4220	8.43800	158.435	360.878	162.935	162.389	304.355	164.276	212.920	371.010	163.416	236.799	462.543	162.989	217.634	514.577	164.600	185.035	442.162	163.332
4221	8.44000	158.241	360.745	162.938	162.275	304.221	164.287	212.751	370.905	163.430	236.506	462.477	162.971	217.312	514.487	164.627	184.775	442.057	163.369
4222	8.44200	158.051	360.591	162.994	162.150	304.063	164.238	212.542	370.835	163.438	236.254	462.424	163.002	217.015	514.379	164.685	184.535	441.957	163.357
4223	8.44400	157.945	360.426	163.099	162.068	303.915	164.174	212.380	370.736	163.435	235.979	462.373	163.065	216.627	514.327	164.650	184.301	441.866	163.329
4224	8.44600	157.860	360.276	163.169	161.993	303.768	164.109	212.210	370.656	163.429	235.676	462.309	163.017	216.312	514.245	164.661	184.038	441.760	163.334
4225	8.44800	157.730	360.130	163.158	161.944	303.652	164.087	212.049	370.567	163.440	235.399	462.247	163.032	215.974	514.165	164.672	183.798	441.662	163.323
4226	8.45000	157.579	360.001	163.112	161.858	303.540	164.096	211.885	370.505	163.432	235.156	462.211	163.093	215.665	514.082	164.651	183.550	441.539	163.331
4227	8.45200	157.366	359.857	163.008	161.784	303.423	164.155	211.715	370.441	163.423	234.871	462.139	163.092	215.286	514.004	164.632	183.276	441.408	163.385
4228	8.45400	157.158	359.723	162.948	161.671	303.278	164.203	211.544	370.369	163.400	234.576	462.068	163.062	214.968	513.947	164.595	182.998	441.273	163.375
4229	8.45600	156.944	359.605	162.936	161.536	303.102	164.240	211.373	370.300	163.409	234.298	462.050	163.060	214.644	513.857	164.591	182.729	441.141	163.399
4230	8.45800	156.843	359.474	163.004	161.420	302.943	164.242	211.220	370.229	163.417	233.997	461.995	163.057	214.265	513.796	164.571	182.480	441.024	163.389
4231	8.46000	156.743	359.322	163.073	161.357	302.792	164.228	211.065	370.148	163.411	233.758	461.924	163.058	213.898	513.762	164.505	182.269	440.942	163.345
4232	8.46200	156.635	359.137	163.149	161.282	302.656	164.178	210.895	370.085	163.403	233.489	461.880	163.073	213.608	513.661	164.547	182.005	440.844	163.333
4233	8.46400	156.491	358.995	163.170	161.235	302.555	164.151	210.718	369.996	163.413	233.163	461.835	163.024	213.275	513.607	164.511	181.759	440.748	163.354
4234	8.46600	156.299	358.841	163.113	161.172	302.448	164.142	210.534	369.917	163.439	232.885	461.787	163.005	212.914	513.538	164.539	181.526	440.648	163.343
4235	8.46800	156.119	358.705	163.023	161.096	302.333	164.151	210.355	369.827	163.418	232.654	461.742	163.020	212.623	513.446	164.565	181.282	440.542	163.379
4236	8.47000	155.895	358.596	162.994	160.979	302.180	164.135	210.209	369.739	163.430	232.399	461.679	163.004	212.279	513.367	164.609	181.012	440.419	163.386
4237	8.47200	155.779	358.486	162.978	160.847	302.022	164.137	210.031	369.641	163.427	232.057	461.634	162.956	211.942	513.278	164.636	180.748	440.285	163.377
4238	8.47400	155.641	358.350	162.981	160.738	301.876	164.155	209.878	369.570	163.435	231.803	461.608	162.970	211.586	513.214	164.615	180.501	440.162	163.385
4239	8.47600	155.526	358.200	163.051	160.655	301.721	164.190	209.701	369.499	163.443	231.534	461.552	162.967	211.241	513.127	164.643	180.254	440.037	163.392
4240	8.47800	155.394	358.046	163.139	160.586	301.590	164.203	209.538	369.418	163.437	231.279	461.497	162.966	210.926	513.046	164.655	179.984	439.929	163.396
4241	8.48000	155.232	357.877	163.149	160.511	301.485	164.226	209.360	369.348	163.446	230.971	461.455	162.982	210.578	512.981	164.633	179.729	439.824	163.402
4242	8.48200	155.056	357.707	163.097	160.452	301.367	164.234	209.198	369.286	163.437	230.686	461.417	162.978	210.208	512.911	164.630	179.481	439.725	163.391
4243	8.48400	154.850	357.571	163.088	160.365	301.227	164.183	209.037	369.214	163.445	230.417	461.362	162.977	209.896	512.828	164.577	179.241	439.642	163.377
4244	8.48600	154.702	357.450	163.056	160.278	301.099	164.145	208.874	369.151	163.437	230.180	461.318	163.022	209.565	512.755	164.572	179.008	439.545	163.367
4245	8.48800	154.577	357.346	163.022	160.170	300.974	164.140	208.695	369.095	163.410	229.865	461.257	163.038	209.193	512.694	164.552	178.752	439.447	163.355
4246	8.49000	154.455	357.240	163.038	160.075	300.835	164.140	208.533	369.014	163.404	229.563	461.210	163.020	208.861	512.629	164.532	178.496	439.330	163.345
4247	8.49200	154.292	357.109	163.043	159.975	300.665	164.179	208.340	368.943	163.412	229.304	461.166	163.066	208.538	512.548	164.543	178.203	439.186	163.352
4248	8.49400	154.099	356.969	163.064	159.876	300.538	164.224	208.169	368.854	163.392	229.051	461.095	163.097	208.181	512.494	164.507	177.942	439.053	163.375
4249	8.49600	153.922	356.772	163.062	159.788	300.420	164.283	207.992	368.771	163.385	228.727	461.014	163.081	207.829	512.415	164.550	177.688	438.939	163.398
4250	8.49800	153.712	356.590	163.076	159.711	300.294	164.278	207.822	368.701	163.394	228.435	460.997	163.110	207.483	512.334	164.561	177.423	438.816	163.374
4251	8.50000	153.592	356.445	163.097	159.593	300.165	164.240	207.645	368.620	163.387	228.156	460.958	163.075	207.154	512.262	164.588	177.176	438.725	163.377
4252	8.50200	153.487	356.338	163.112	159.499	300.024	164.189	207.460	368.532	163.399	227.863	460.869	163.077	206.810	512.164	164.630	176.921	438.625	163.365
4253	8.50400	153.377	356.228	163.097	159.422	299.905	164.165	207.283	368.461	163.407	227.602	460.824	163.091	206.446	512.102	164.610	176.659	438.528	163.385
4254	8.50600	153.163	356.121	163.049	159.347	299.769	164.115	207.113	368.390	163.416	227.276	460.794	163.039	206.086	512.014	164.638	176.404	438.427	163.373
4255	8.50800	152.974	356.003	163.018	159.284	299.645	164.111	206.939	368.309	163.440	226.974	460.742	163.040	205.745	511.931	164.617	176.154	438.319	163.347
4256	8.51000	152.785	355.852	162.994	159.191	299.510	164.143	206.753	368.239	163.449	226.735	460.687	163.038	205.383	511.860	164.613	175.891	438.203	163.337
4257	8.51200	152.559	355.676	162.989	159.104	299.385	164.220	206.592	368.168	163.457	226.434	460.622	163.021	205.018	511.770	164.577	175.620	438.080	163.344
4258	8.51400	152.464	355.489	163.035	158.943	299.235	164.235	206.413	368.096	163.434	226.108	460.585	162.987	204.701	511.704	164.555	175.335	437.953	163.350
4259	8.51600	152.371	355.341	163.106	158.830	299.083	164.251	206.227	368.032	163.425	225.830	460.550	162.985	204.315	511.634	164.552	175.068	437.829	163.388
4260	8.51800	152.245	355.205	163.141	158.745	298.947	164.232	206.050	367.961	163.433	225.568	460.486	162.968	203.995	511.569	164.499	174.835	437.713	163.378
4261	8.52000	152.056	355.088	163.110	158.681	298.836	164.192	205.873	367.896	163.423	225.283	460.430	162.966	203.648	511.496	164.494	174.560	437.590	163.417
4262	8.52200	151.890	354.989	163.077	158.616	298.709	164.156	205.702	367.823	163.400	224.975	460.404	162.979	203.301	511.424	164.489	174.297	437.501	163.421
4263	8.52400	151.708	354.890	163.044	158.535	298.582	164.120	205.532	367.742	163.394	224.680	460.367	162.945	202.962	511.369	164.484	174.057	437.420	163.407
4264	8.52600	151.458	354.732	162.974	158.482	298.468	164.129	205.354	367.661	163.387	224.409	460.304	162.929	202.617	511.279	164.510	173.809	437.319	163.396
4265	8.52800	151.350	354.570	162.968	158.382	298.343	164.124	205.177	367.590	163.396	224.143	460.257	162.973	202.255	511.200	164.523	173.531	437.212	163.400
4266	8.53000	151.209	354.405	162.991	158.252	298.210	164.136	204.993	367.518	163.404	223.834	460.203	162.971	201.903	511.111	164.550	173.282	437.085	163.375
4267	8.53200	151.103	354.247	163.079	158.131	298.059	164.153	204.816	367.437	163.397	223.542	460.160	162.987	201.572	511.029	164.560	173.020	436.960	163.382
4268	8.53400	150.952	354.110	163.133	158.028	297.922	164.215	204.646	367.366	163.406	223.279	460.123	162.984	201.195	510.968	164.572	172.766	436.845	163.404
4269	8.53600	150.808	353.997	163.166	157.927	297.793	164.229	204.478	367.287	163.431	222.982	460.040	163.030	200.850	510.878	164.599	172.473	436.720	163.410
4270	8.53800	150.638	353.881	163.167	157.867	297.661	164.242	204.310	367.225	163.454	222.699	460.006	163.060	200.511	510.805	164.594	172.204	436.605	163.432
4271	8.54000	150.378	353.765	163.074	157.801	297.552	164.202	204.125	367.162	163.445	222.413	459.952	163.059	200.125	510.716	164.590	171.965	436.497	163.437
4272	8.54200	150.225	353.603	162.986	157.740	297.432	164.180	203.948	367.091	163.453	222.126	459.896	163.026	199.807	510.650	164.568	171.734	436.389	163.442
4273	8.54400	150.091	353.473	162.941	157.654	297.313	164.157	203.779	367.002	163.464	221.828	459.834	163.072	199.459	510.568	164.547	171.481	436.291	163.463
4274	8.54600	149.978	353.331	162.963	157.559	297.185	164.120	203.625	366.930	163.473	221.545	459.780	163.101	199.079	510.498	164.513	171.226	436.202	163.467
4275	8.54800	149.852	353.203	163.032	157.453	297.051	164.132	203.432	366.866	163.463	221.273	459.744	163.068	198.746	510.432	164.490	170.968	436.102	163.424
4276	8.55000	149.680	353.057	163.103	157.330	296.921	164.145	203.255	366.802	163.454	220.971	459.705	163.034	198.415	510.350	164.501	170.696	435.985	163.414
4277	8.55200	149.499	352.905	163.141	157.235	296.784	164.208	203.069	366.739	163.445	220.657	459.651	163.063	198.067	510.288	164.482	170.430	435.866	163.372
4278	8.55400	149.291	352.778	163.178	157.150	296.654	164.222	202.898	366.666	163.422	220.394	459.587	163.046	197.689	510.216	164.477	170.146	435.752	163.394
4279	8.55600	149.132	352.639	163.118	157.049	296.524	164.236	202.729	366.594	163.430	220.113	459.541	162.998	197.335	510.137	164.489	169.910	435.610	163.434
4280	8.55800	149.010	352.491	163.046	156.980	296.399	164.231	202.557	366.521	163.407	219.790	459.497	163.012	196.996	510.053	164.498	169.648	435.501	163.439
4281	8.56000	148.906	352.379	162.999	156.894	296.280	164.208	202.374	366.459	163.429	219.513	459.459	163.008	196.651	509.964	164.525	169.386	435.405	163.459
4282	8.56200	148.748	352.262	162.969	156.817	296.143	164.190	202.197	366.378	163.423	219.235	459.404	163.007	196.298	509.902	164.537	169.124	435.298	163.465
4283	8.56400	148.524	352.128	162.973	156.746	296.031	164.149	202.020	366.307	163.431	218.932	459.350	162.975	195.922	509.814	164.565	168.868	435.199	163.454
4284	8.56600	148.375	351.999	163.041	156.653	295.922	164.140	201.850	366.237	163.440	218.622	459.312	162.940	195.604	509.732	164.544	168.629	435.109	163.457
4285	8.56800	148.194	351.858	163.113	156.551	295.805	164.117	201.673	366.166	163.448	218.354	459.276	162.969	195.227	509.652	164.556	168.374	434.983	163.464
4286	8.57000	148.058	351.709	163.153	156.459	295.685	164.145	201.498	366.103	163.471	218.069	459.221	162.968	194.857	509.562	164.551	168.119	434.884	163.453
4287	8.57200	147.928	351.545	163.146	156.368	295.548	164.177	201.313	366.032	163.479	217.774	459.166	162.935	194.546	509.505	164.514	167.838	434.758	163.428
4288	8.57400	147.771	351.367	163.092	156.269	295.411	164.209	201.152	365.961	163.487	217.475	459.130	162.964	194.160	509.417	164.510	167.560	434.633	163.435
4289	8.57600	147.629	351.253	163.044	156.155	295.261	164.226	200.975	365.890	163.496	217.189	459.076	162.963	193.817	509.352	164.458	167.312	434.534	163.424
4290	8.57800	147.454	351.157	163.012	156.062	295.125	164.207	200.790	365.818	163.504	216.921	459.012	162.977	193.491	509.270	164.438	167.036	434.412	163.463
4291	8.58000	147.305	351.062	163.012	155.991	295.007	164.185	200.620	365.737	163.498	216.638	458.970	163.024	193.105	509.198	164.433	166.790	434.286	163.470
4292	8.58200	147.135	350.941	163.031	155.905	294.901	164.177	200.452	365.682	163.503	216.337	458.915	163.022	192.788	509.135	164.413	166.552	434.188	163.490
4293	8.58400	146.956	350.810	163.037	155.843	294.792	164.168	200.280	365.609	163.480	216.061	458.869	163.035	192.450	509.046	164.441	166.296	434.072	163.481
4294	8.58600	146.801	350.638	163.078	155.774	294.684	164.160	200.102	365.546	163.471	215.776	458.807	163.051	192.080	508.973	164.436	166.032	433.973	163.470
4295	8.58800	146.674	350.457	163.105	155.705	294.575	164.151	199.931	365.473	163.448	215.484	458.744	163.066	191.741	508.875	164.448	165.781	433.891	163.426
4296	8.59000	146.566	350.296	163.100	155.635	294.451	164.147	199.768	365.411	163.439	215.214	458.707	163.063	191.403	508.813	164.459	165.517	433.774	163.416
4297	8.59200	146.431	350.174	163.089	155.525	294.299	164.133	199.598	365.347	163.431	214.937	458.652	163.062	191.041	508.733	164.471	165.277	433.657	163.407
4298	8.59400	146.284	350.071	163.106	155.419	294.161	164.165	199.429	365.275	163.438	214.637	458.591	163.078	190.703	508.653	164.483	165.013	433.540	163.398
4299	8.59600	146.125	349.961	163.059	155.332	294.026	164.228	199.259	365.212	163.430	214.359	458.554	163.075	190.379	508.579	164.478	164.760	433.408	163.422
4300	8.59800	145.883	349.854	163.042	155.254	293.912	164.238	199.106	365.134	163.456	214.081	458.507	163.057	190.001	508.490	164.474	164.521	433.301	163.428
4301	8.60000	145.758	349.746	163.027	155.202	293.797	164.248	198.943	365.071	163.448	213.810	458.462	163.040	189.690	508.409	164.455	164.274	433.211	163.432
4302	8.60200	145.652	349.592	163.035	155.147	293.690	164.240	198.790	365.009	163.471	213.522	458.408	163.008	189.357	508.327	164.434	164.014	433.089	163.471
4303	8.60400	145.546	349.422	163.047	155.099	293.573	164.219	198.605	364.956	163.477	213.228	458.362	162.990	188.964	508.257	164.431	163.784	432.992	163.492
4304	8.60600	145.443	349.248	163.109	155.042	293.463	164.179	198.445	364.876	163.502	212.959	458.316	163.004	188.660	508.182	164.394	163.542	432.883	163.467
4305	8.60800	145.287	349.119	163.115	154.955	293.334	164.143	198.299	364.805	163.511	212.680	458.270	162.987	188.314	508.101	164.405	163.303	432.758	163.474
4306	8.61000	145.087	348.983	163.119	154.846	293.216	164.120	198.128	364.743	163.503	212.401	458.225	162.970	187.966	508.030	164.401	163.047	432.658	163.463
