NO_OF_FRAMES	942
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 16:46:27.053	945720.73389790
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g	h82_4g
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	v43_3g X	v43_3g Y	v43_3g Z	h82_4g X	h82_4g Y	h82_4g Z	
13723	27.44400	433.172	364.003	163.067	454.000	504.867	179.986
13724	27.44600	432.890	364.303	163.072	453.573	504.681	180.000
13725	27.44800	432.552	364.566	163.053	453.223	504.494	179.953
13726	27.45000	432.181	364.820	163.053	452.834	504.299	179.953
13727	27.45200	431.895	365.123	163.122	452.511	504.106	179.920
13728	27.45400	431.590	365.411	163.083	452.120	503.918	179.968
13729	27.45600	431.262	365.665	163.049	451.705	503.723	179.997
13730	27.45800	430.922	365.948	163.090	451.354	503.537	180.013
13731	27.46000	430.587	366.231	163.135	450.957	503.342	179.981
13732	27.46200	430.284	366.502	163.097	450.608	503.148	179.918
13733	27.46400	429.965	366.781	163.043	450.247	502.970	179.950
13734	27.46600	429.685	367.076	163.131	449.848	502.784	179.965
13735	27.46800	429.330	367.356	163.113	449.494	502.589	180.028
13736	27.47000	428.977	367.611	163.111	449.113	502.403	180.011
13737	27.47200	428.703	367.909	163.086	448.692	502.191	180.010
13738	27.47400	428.448	368.210	163.127	448.382	502.013	179.950
13739	27.47600	428.040	368.472	163.109	447.967	501.836	179.979
13740	27.47800	427.724	368.721	163.156	447.613	501.650	179.994
13741	27.48000	427.408	369.018	163.135	447.245	501.446	180.043
13742	27.48200	427.127	369.327	163.124	446.817	501.251	180.041
13743	27.48400	426.812	369.582	163.124	446.483	501.065	179.996
13744	27.48600	426.458	369.836	163.124	446.079	500.869	179.965
13745	27.48800	426.125	370.146	163.179	445.734	500.702	179.948
13746	27.49000	425.843	370.426	163.127	445.374	500.515	179.997
13747	27.49200	425.563	370.697	163.090	444.959	500.320	180.027
13748	27.49400	425.177	370.971	163.119	444.578	500.116	180.013
13749	27.49600	424.857	371.271	163.164	444.204	499.930	179.997
13750	27.49800	424.560	371.525	163.131	443.807	499.709	179.950
13751	27.50000	424.267	371.805	163.076	443.493	499.549	179.983
13752	27.50200	423.925	372.113	163.102	443.087	499.363	179.966
13753	27.50400	423.630	372.371	163.167	442.711	499.159	180.014
13754	27.50600	423.254	372.633	163.149	442.344	498.965	180.014
13755	27.50800	422.989	372.923	163.111	441.924	498.761	179.998
13756	27.51000	422.689	373.240	163.118	441.605	498.593	179.952
13757	27.51200	422.366	373.496	163.150	441.191	498.407	179.967
13758	27.51400	422.005	373.767	163.117	440.830	498.229	179.967
13759	27.51600	421.713	374.049	163.129	440.486	498.025	180.017
13760	27.51800	421.453	374.384	163.133	440.073	497.822	180.001
13761	27.52000	421.131	374.629	163.120	439.729	497.636	179.985
13762	27.52200	420.761	374.884	163.121	439.334	497.458	179.956
13763	27.52400	420.452	375.177	163.180	438.944	497.272	179.941
13764	27.52600	420.192	375.493	163.156	438.621	497.095	180.005
13765	27.52800	419.873	375.764	163.121	438.235	496.883	180.035
13766	27.53000	419.519	376.028	163.137	437.816	496.688	180.036
13767	27.53200	419.222	376.313	163.216	437.452	496.501	179.960
13768	27.53400	418.917	376.592	163.165	437.055	496.307	179.928
13769	27.53600	418.600	376.880	163.096	436.749	496.138	179.946
13770	27.53800	418.314	377.155	163.158	436.341	495.944	179.977
13771	27.54000	417.964	377.446	163.188	435.921	495.748	180.010
13772	27.54200	417.651	377.719	163.186	435.584	495.562	179.995
13773	27.54400	417.348	378.005	163.088	435.173	495.367	179.965
13774	27.54600	417.070	378.298	163.147	434.860	495.173	179.935
13775	27.54800	416.707	378.580	163.162	434.454	495.004	179.952
13776	27.55000	416.376	378.835	163.164	434.041	494.817	179.968
13777	27.55200	416.081	379.132	163.111	433.710	494.623	180.033
13778	27.55400	415.804	379.459	163.134	433.320	494.411	180.002
13779	27.55600	415.465	379.721	163.121	432.940	494.216	179.973
13780	27.55800	415.126	379.960	163.157	432.559	494.055	179.943
13781	27.56000	414.802	380.260	163.169	432.176	493.861	179.943
13782	27.56200	414.566	380.584	163.131	431.831	493.683	180.009
13783	27.56400	414.238	380.847	163.114	431.470	493.489	180.041
13784	27.56600	413.868	381.111	163.132	431.026	493.285	180.025
13785	27.56800	413.579	381.414	163.209	430.677	493.099	179.982
13786	27.57000	413.283	381.711	163.157	430.279	492.913	179.966
13787	27.57200	413.003	381.982	163.122	429.967	492.753	179.937
13788	27.57400	412.655	382.256	163.156	429.567	492.559	180.000
13789	27.57600	412.328	382.541	163.236	429.161	492.364	180.000
13790	27.57800	412.025	382.820	163.186	428.794	492.177	180.019
13791	27.58000	411.760	383.108	163.119	428.413	491.983	179.988
13792	27.58200	411.411	383.409	163.165	428.055	491.779	179.945
13793	27.58400	411.110	383.667	163.231	427.679	491.620	179.975
13794	27.58600	410.757	383.928	163.187	427.279	491.434	179.990
13795	27.58800	410.493	384.226	163.134	426.920	491.230	180.043
13796	27.59000	410.192	384.552	163.160	426.546	491.035	180.012
13797	27.59200	409.876	384.799	163.182	426.147	490.832	180.029
13798	27.59400	409.523	385.062	163.168	425.797	490.672	180.000
13799	27.59600	409.232	385.352	163.166	425.377	490.486	179.984
13800	27.59800	408.988	385.678	163.159	425.070	490.326	180.019
13801	27.60000	408.641	385.933	163.164	424.687	490.114	180.053
13802	27.60200	408.280	386.170	163.171	424.282	489.911	180.038
13803	27.60400	407.994	386.479	163.200	423.938	489.716	180.009
13804	27.60600	407.744	386.794	163.148	423.519	489.538	180.012
13805	27.60800	407.408	387.066	163.117	423.176	489.369	179.999
13806	27.61000	407.068	387.313	163.138	422.785	489.183	180.016
13807	27.61200	406.757	387.605	163.203	422.393	488.989	180.048
13808	27.61400	406.469	387.894	163.169	422.027	488.767	180.037
13809	27.61600	406.158	388.181	163.074	421.632	488.598	179.961
13810	27.61800	405.849	388.439	163.140	421.273	488.404	179.963
13811	27.62000	405.522	388.731	163.206	420.913	488.227	179.965
13812	27.62200	405.226	389.003	163.175	420.506	488.050	179.996
13813	27.62400	404.923	389.299	163.093	420.155	487.855	180.032
13814	27.62600	404.629	389.592	163.156	419.765	487.651	180.019
13815	27.62800	404.304	389.866	163.192	419.375	487.448	180.005
13816	27.63000	403.981	390.113	163.214	419.047	487.297	179.992
13817	27.63200	403.694	390.391	163.134	418.635	487.128	179.977
13818	27.63400	403.417	390.656	163.155	418.291	487.003	180.011
13819	27.63600	403.092	390.831	163.158	417.930	486.862	180.040
13820	27.63800	402.786	390.911	163.186	417.569	486.782	180.052
13821	27.64000	402.424	390.908	163.150	417.220	486.753	180.066
13822	27.64200	402.078	390.852	163.121	416.858	486.762	180.103
13823	27.64400	401.749	390.728	163.130	416.524	486.795	180.066
13824	27.64600	401.354	390.551	163.149	416.197	486.820	180.076
13825	27.64800	400.945	390.347	163.156	415.845	486.880	180.082
13826	27.65000	400.557	390.135	163.213	415.511	486.931	180.043
13827	27.65200	400.186	389.958	163.232	415.176	487.009	180.051
13828	27.65400	399.849	389.780	163.218	414.801	487.069	180.055
13829	27.65600	399.487	389.584	163.208	414.481	487.156	180.047
13830	27.65800	399.088	389.361	163.185	414.154	487.242	180.037
