NO_OF_FRAMES	741
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 17:57:43.027	949996.67041030
DATA_INCLUDED	3D
MARKER_NAMES	h31_6g	v5_9g	hx	hy	vx	vy
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	h31_6g X	h31_6g Y	h31_6g Z	v5_9g X	v5_9g Y	v5_9g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
1009	2.01600	277.677	435.178	165.392	477.747	407.260	161.923	267.014	452.818	165.872	260.969	423.127	165.644	477.525	427.227	165.860	458.370	405.478	165.825
1010	2.01800	277.461	435.170	165.406	478.338	407.186	161.920	266.852	452.853	165.867	260.802	423.144	165.701	478.100	427.158	165.811	458.943	405.508	165.811
1011	2.02000	277.268	435.188	165.402	478.682	407.088	161.994	266.676	452.879	165.878	260.557	423.189	165.708	478.627	427.063	165.849	459.352	405.458	165.891
1012	2.02200	277.100	435.221	165.394	479.302	407.030	161.925	266.464	452.907	165.920	260.310	423.231	165.684	479.244	426.987	165.850	459.865	405.504	165.844
1013	2.02400	276.916	435.244	165.371	479.627	406.932	161.965	266.304	452.942	165.914	260.087	423.276	165.661	479.759	426.909	165.851	460.322	405.445	165.907
1014	2.02600	276.685	435.253	165.383	480.231	406.872	161.867	266.102	452.957	165.909	259.942	423.291	165.686	480.365	426.815	165.887	460.679	405.477	165.886
1015	2.02800	276.477	435.263	165.395	480.601	406.801	161.852	265.939	453.000	165.887	259.750	423.335	165.694	480.878	426.736	165.825	461.296	405.430	165.862
1016	2.03000	276.262	435.273	165.408	481.161	406.714	161.807	265.778	453.044	165.896	259.512	423.369	165.686	481.452	426.626	165.893	461.591	405.426	165.844
1017	2.03200	276.086	435.287	165.401	481.604	406.644	161.760	265.604	453.053	165.909	259.264	423.404	165.647	481.980	426.555	165.815	462.246	405.405	165.802
1018	2.03400	275.917	435.319	165.361	482.113	406.530	161.768	265.398	453.080	165.920	259.041	423.438	165.640	482.522	426.444	165.883	462.526	405.393	165.800
1019	2.03600	275.693	435.337	165.357	482.611	406.478	161.718	265.220	453.115	165.914	258.888	423.454	165.665	483.116	426.373	165.774	463.205	405.397	165.740
1020	2.03800	275.477	435.347	165.371	483.004	406.362	161.762	265.043	453.148	165.907	258.689	423.498	165.673	483.596	426.261	165.842	463.511	405.370	165.804
1021	2.04000	275.278	435.348	165.399	483.592	406.274	161.823	264.874	453.174	165.918	258.481	423.533	165.666	484.227	426.200	165.747	464.099	405.398	165.695
1022	2.04200	275.086	435.371	165.376	483.927	406.156	161.902	264.714	453.200	165.897	258.234	423.576	165.642	484.693	426.084	165.758	464.475	405.366	165.804
1023	2.04400	274.926	435.386	165.369	484.541	406.061	161.945	264.529	453.226	165.908	258.028	423.610	165.665	485.321	426.035	165.738	464.996	405.372	165.702
1024	2.04600	274.717	435.412	165.348	484.850	405.952	162.039	264.322	453.252	165.918	257.843	423.627	165.660	485.857	425.927	165.732	465.462	405.344	165.806
1025	2.04800	274.525	435.421	165.360	485.405	405.870	162.020	264.161	453.270	165.945	257.667	423.652	165.669	486.403	425.869	165.762	465.877	405.348	165.740
1026	2.05000	274.316	435.429	165.341	485.825	405.761	162.016	264.008	453.304	165.939	257.458	423.696	165.646	486.942	425.782	165.750	466.433	405.339	165.805
1027	2.05200	274.117	435.445	165.335	486.352	405.712	161.960	263.809	453.321	165.935	257.221	423.739	165.652	487.493	425.679	165.802	466.815	405.334	165.758
1028	2.05400	273.941	435.470	165.344	486.814	405.612	161.907	263.646	453.356	165.930	257.028	423.773	165.645	488.028	425.602	165.771	467.397	405.335	165.805
1029	2.05600	273.748	435.513	165.320	487.324	405.552	161.839	263.469	453.389	165.923	256.822	423.790	165.671	488.618	425.480	165.796	467.768	405.321	165.776
1030	2.05800	273.571	435.530	165.316	487.812	405.480	161.796	263.269	453.406	165.918	256.621	423.815	165.648	489.147	425.404	165.761	468.353	405.338	165.788
1031	2.06000	273.355	435.548	165.312	488.304	405.411	161.747	263.110	453.432	165.929	256.398	423.875	165.653	489.721	425.264	165.789	468.738	405.317	165.808
1032	2.06200	273.149	435.554	165.321	488.830	405.349	161.718	262.938	453.457	165.908	256.207	423.919	165.661	490.409	425.190	165.721	469.325	405.334	165.787
1033	2.06400	272.950	435.572	165.347	489.270	405.281	161.733	262.738	453.492	165.902	256.014	423.936	165.655	490.906	425.085	165.744	469.709	405.312	165.808
1034	2.06600	272.773	435.605	165.309	489.833	405.204	161.735	262.576	453.517	165.881	255.782	423.986	165.614	491.565	424.998	165.701	470.289	405.327	165.758
1035	2.06800	272.601	435.630	165.257	490.135	405.116	161.788	262.392	453.551	165.875	255.551	424.020	165.606	491.996	424.938	165.699	470.673	405.298	165.794
1036	2.07000	272.395	435.664	165.281	490.816	405.018	161.837	262.208	453.585	165.869	255.320	424.056	165.600	492.604	424.868	165.687	471.189	405.303	165.762
1037	2.07200	272.172	435.663	165.277	491.087	404.902	161.878	262.030	453.610	165.879	255.176	424.082	165.640	493.051	424.800	165.701	471.638	405.274	165.765
1038	2.07400	271.966	435.680	165.302	491.718	404.767	161.934	261.876	453.636	165.889	254.991	424.124	165.616	493.612	424.710	165.693	472.105	405.269	165.752
1039	2.07600	271.797	435.697	165.298	492.011	404.650	161.910	261.678	453.671	165.884	254.754	424.175	165.637	494.138	424.599	165.761	472.604	405.259	165.720
1040	2.07800	271.611	435.740	165.275	492.605	404.555	161.916	261.502	453.688	165.879	254.531	424.200	165.645	494.615	424.494	165.751	472.994	405.254	165.773
1041	2.08000	271.411	435.764	165.252	492.969	404.458	161.888	261.323	453.730	165.856	254.308	424.237	165.639	495.274	424.364	165.793	473.567	405.253	165.720
1042	2.08200	271.197	435.782	165.278	493.535	404.415	161.856	261.147	453.765	165.882	254.116	424.281	165.647	495.722	424.235	165.796	473.920	405.239	165.759
1043	2.08400	271.005	435.799	165.274	493.946	404.328	161.841	260.985	453.791	165.861	253.956	424.316	165.672	496.447	424.117	165.818	474.532	405.247	165.689
1044	2.08600	270.829	435.817	165.301	494.456	404.307	161.793	260.804	453.818	165.873	253.750	424.349	165.693	496.856	424.036	165.789	474.884	405.232	165.729
1045	2.08800	270.627	435.861	165.279	494.955	404.233	161.790	260.627	453.852	165.867	253.511	424.384	165.686	497.561	423.946	165.789	475.495	405.259	165.689
1046	2.09000	270.444	435.876	165.273	495.367	404.201	161.763	260.450	453.896	165.877	253.278	424.428	165.633	498.113	423.873	165.780	475.863	405.234	165.715
1047	2.09200	270.236	435.911	165.266	495.937	404.121	161.774	260.271	453.913	165.872	253.063	424.490	165.639	498.652	423.817	165.742	476.434	405.253	165.691
1048	2.09400	270.043	435.928	165.261	496.361	404.047	161.799	260.098	453.957	165.882	252.903	424.506	165.664	499.225	423.735	165.751	476.833	405.219	165.703
1049	2.09600	269.860	435.946	165.288	496.898	403.941	161.828	259.930	453.983	165.892	252.744	424.531	165.704	499.718	423.668	165.699	477.380	405.239	165.710
1050	2.09800	269.668	435.982	165.313	497.361	403.850	161.856	259.752	454.018	165.887	252.512	424.574	165.680	500.308	423.570	165.708	477.827	405.221	165.689
1051	2.10000	269.507	435.998	165.308	497.836	403.715	161.875	259.584	454.045	165.898	252.265	424.636	165.655	500.887	423.487	165.653	478.341	405.225	165.729
1052	2.10200	269.291	436.023	165.286	498.341	403.600	161.887	259.379	454.072	165.909	252.034	424.654	165.650	501.407	423.344	165.656	478.806	405.207	165.676
1053	2.10400	269.084	436.048	165.295	498.768	403.489	161.889	259.232	454.105	165.902	251.858	424.678	165.658	501.953	423.268	165.618	479.310	405.211	165.747
1054	2.10600	268.900	436.067	165.322	499.280	403.403	161.943	259.054	454.140	165.897	251.706	424.712	165.682	502.494	423.112	165.681	479.785	405.201	165.678
1055	2.10800	268.732	436.075	165.334	499.685	403.332	161.896	258.884	454.174	165.891	251.522	424.754	165.689	503.004	423.035	165.677	480.282	405.196	165.733
1056	2.11000	268.532	436.092	165.329	500.228	403.256	161.963	258.707	454.199	165.901	251.251	424.817	165.664	503.636	422.913	165.741	480.764	405.186	165.665
1057	2.11200	268.332	436.126	165.321	500.603	403.210	161.897	258.503	454.218	165.898	251.020	424.842	165.642	504.104	422.850	165.743	481.246	405.181	165.720
1058	2.11400	268.109	436.151	165.299	501.193	403.135	161.964	258.325	454.243	165.908	250.819	424.867	165.620	504.770	422.741	165.812	481.736	405.171	165.652
1059	2.11600	267.932	436.167	165.294	501.553	403.079	161.884	258.162	454.277	165.902	250.620	424.918	165.641	505.214	422.671	165.763	482.209	405.159	165.723
1060	2.11800	267.764	436.167	165.323	502.161	403.013	161.933	257.993	454.311	165.895	250.458	424.943	165.619	505.880	422.576	165.803	482.712	405.157	165.671
1061	2.12000	267.557	436.193	165.332	502.527	402.932	161.872	257.824	454.336	165.875	250.273	424.977	165.612	506.390	422.455	165.726	483.187	405.162	165.740
1062	2.12200	267.349	436.210	165.327	503.121	402.847	161.892	257.647	454.362	165.885	250.027	425.039	165.618	506.976	422.391	165.700	483.696	405.153	165.704
1063	2.12400	267.132	436.226	165.291	503.512	402.749	161.832	257.448	454.407	165.895	249.804	425.073	165.610	507.617	422.271	165.691	484.172	405.149	165.758
1064	2.12600	266.963	436.252	165.301	504.064	402.654	161.871	257.286	454.423	165.891	249.582	425.117	165.617	508.064	422.208	165.596	484.679	405.140	165.754
1065	2.12800	266.795	436.260	165.312	504.502	402.550	161.826	257.110	454.449	165.901	249.397	425.162	165.626	508.761	422.088	165.652	485.170	405.144	165.792
1066	2.13000	266.580	436.269	165.324	504.997	402.480	161.879	256.936	454.484	165.896	249.228	425.187	165.635	509.159	422.001	165.604	485.655	405.126	165.774
1067	2.13200	266.373	436.294	165.333	505.482	402.386	161.847	256.772	454.527	165.874	249.053	425.239	165.657	509.816	421.900	165.689	486.163	405.130	165.811
1068	2.13400	266.165	436.320	165.312	505.929	402.307	161.918	256.609	454.561	165.868	248.800	425.291	165.647	510.322	421.792	165.682	486.639	405.121	165.807
1069	2.13600	265.988	436.337	165.307	506.436	402.224	161.900	256.425	454.587	165.878	248.576	425.326	165.640	510.869	421.683	165.716	487.152	405.114	165.768
1070	2.13800	265.835	436.345	165.318	506.901	402.161	161.937	256.243	454.622	165.873	248.360	425.362	165.635	511.452	421.592	165.711	487.612	405.097	165.779
1071	2.14000	265.604	436.361	165.313	507.392	402.085	161.904	256.081	454.648	165.883	248.199	425.387	165.644	511.958	421.463	165.683	488.141	405.115	165.722
1072	2.14200	265.389	436.388	165.323	507.869	402.022	161.908	255.934	454.682	165.878	248.017	425.430	165.682	512.548	421.383	165.690	488.595	405.089	165.719
1073	2.14400	265.189	436.414	165.333	508.335	401.909	161.883	255.729	454.709	165.889	247.809	425.472	165.657	513.092	421.261	165.649	489.110	405.106	165.630
1074	2.14600	265.005	436.431	165.328	508.845	401.846	161.855	255.551	454.742	165.851	247.602	425.499	165.667	513.641	421.185	165.649	489.565	405.081	165.625
1075	2.14800	264.851	436.438	165.308	509.296	401.732	161.829	255.390	454.776	165.845	247.347	425.543	165.644	514.205	421.087	165.624	490.076	405.089	165.586
1076	2.15000	264.628	436.446	165.319	509.802	401.672	161.862	255.229	454.820	165.855	247.146	425.578	165.637	514.747	420.995	165.624	490.546	405.074	165.596
1077	2.15200	264.405	436.481	165.312	510.229	401.558	161.837	255.067	454.854	165.849	246.961	425.611	165.629	515.352	420.899	165.663	491.056	405.074	165.573
1078	2.15400	264.214	436.498	165.339	510.747	401.508	161.851	254.869	454.881	165.860	246.803	425.635	165.668	515.889	420.771	165.635	491.533	405.051	165.599
1079	2.15600	264.036	436.515	165.334	511.169	401.403	161.873	254.693	454.907	165.870	246.628	425.669	165.691	516.462	420.685	165.687	492.040	405.053	165.608
1080	2.15800	263.876	436.541	165.344	511.705	401.352	161.856	254.516	454.932	165.880	246.355	425.721	165.620	517.005	420.579	165.646	492.525	405.047	165.631
1081	2.16000	263.660	436.556	165.307	512.118	401.257	161.892	254.362	454.984	165.873	246.107	425.767	165.598	517.559	420.476	165.667	493.032	405.048	165.642
1082	2.16200	263.445	436.574	165.333	512.651	401.197	161.893	254.199	455.009	165.853	245.924	425.800	165.621	518.113	420.387	165.658	493.540	405.043	165.665
1083	2.16400	263.261	436.600	165.343	513.090	401.094	161.914	254.017	455.045	165.879	245.773	425.825	165.661	518.646	420.264	165.649	494.031	405.044	165.675
1084	2.16600	263.068	436.618	165.339	513.607	401.043	161.929	253.842	455.071	165.889	245.595	425.867	165.637	519.197	420.187	165.685	494.542	405.037	165.668
1085	2.16800	262.907	436.652	165.332	514.089	400.947	161.902	253.664	455.106	165.884	245.386	425.910	165.613	519.749	420.082	165.642	495.025	405.020	165.680
1086	2.17000	262.700	436.685	165.324	514.589	400.868	161.907	253.494	455.132	165.894	245.115	425.965	165.575	520.302	419.988	165.677	495.529	405.022	165.655
1087	2.17200	262.492	436.702	165.320	515.080	400.772	161.878	253.317	455.148	165.890	244.886	426.008	165.612	520.862	419.877	165.714	495.998	405.016	165.680
1088	2.17400	262.292	436.721	165.347	515.563	400.702	161.898	253.134	455.192	165.868	244.718	426.042	165.636	521.448	419.747	165.723	496.524	405.017	165.657
1089	2.17600	262.115	436.756	165.341	516.053	400.616	161.884	252.966	455.218	165.879	244.557	426.076	165.629	522.009	419.644	165.744	497.008	405.001	165.667
1090	2.17800	261.947	436.781	165.350	516.513	400.546	161.904	252.794	455.235	165.874	244.364	426.127	165.620	522.579	419.524	165.766	497.527	405.002	165.644
1091	2.18000	261.747	436.815	165.343	516.986	400.459	161.891	252.610	455.261	165.885	244.156	426.170	165.596	523.127	419.436	165.755	497.995	404.978	165.671
1092	2.18200	261.547	436.840	165.321	517.445	400.381	161.927	252.419	455.295	165.879	243.878	426.222	165.586	523.690	419.324	165.760	498.511	404.980	165.679
1093	2.18400	261.347	436.857	165.316	517.926	400.295	161.914	252.257	455.312	165.874	243.678	426.267	165.595	524.233	419.235	165.718	499.004	404.964	165.690
1094	2.18600	261.178	436.893	165.342	518.387	400.217	161.948	252.080	455.364	165.868	243.502	426.310	165.602	524.781	419.140	165.723	499.533	404.967	165.730
1095	2.18800	260.994	436.919	165.352	518.876	400.138	161.920	251.896	455.373	165.880	243.311	426.346	165.626	525.331	419.033	165.682	500.024	404.944	165.757
1096	2.19000	260.810	436.934	165.346	519.339	400.049	161.909	251.712	455.398	165.890	243.105	426.387	165.632	525.889	418.937	165.656	500.539	404.955	165.780
1097	2.19200	260.594	436.960	165.324	519.846	399.972	161.879	251.544	455.442	165.899	242.897	426.421	165.625	526.446	418.822	165.632	501.047	404.939	165.790
1098	2.19400	260.394	436.993	165.317	520.310	399.884	161.868	251.345	455.461	165.896	242.665	426.457	165.619	527.027	418.709	165.608	501.557	404.932	165.784
1099	2.19600	260.208	437.020	165.297	520.807	399.805	161.839	251.189	455.494	165.889	242.442	426.502	165.627	527.563	418.596	165.581	502.049	404.934	165.793
1100	2.19800	260.025	437.037	165.323	521.295	399.735	161.825	251.021	455.529	165.885	242.267	426.536	165.651	528.135	418.492	165.571	502.567	404.934	165.770
1101	2.20000	259.841	437.054	165.318	521.780	399.649	161.845	250.855	455.573	165.894	242.091	426.578	165.657	528.677	418.388	165.560	503.038	404.926	165.764
1102	2.20200	259.617	437.078	165.295	522.286	399.588	161.813	250.682	455.606	165.887	241.914	426.603	165.635	529.230	418.284	165.581	503.557	404.918	165.727
1103	2.20400	259.439	437.104	165.275	522.748	399.501	161.833	250.484	455.642	165.883	241.698	426.638	165.628	529.816	418.171	165.589	504.037	404.919	165.703
1104	2.20600	259.246	437.139	165.269	523.224	399.424	161.868	250.324	455.660	165.879	241.459	426.684	165.638	530.357	418.084	165.576	504.564	404.910	165.667
1105	2.20800	259.086	437.157	165.296	523.725	399.339	161.887	250.180	455.703	165.888	241.251	426.710	165.647	530.920	417.961	165.570	505.043	404.910	165.644
1106	2.21000	258.886	437.191	165.288	524.195	399.260	161.891	250.025	455.737	165.883	241.059	426.762	165.638	531.470	417.857	165.559	505.568	404.903	165.638
1107	2.21200	258.695	437.206	165.282	524.692	399.173	161.879	249.840	455.772	165.878	240.891	426.804	165.645	532.009	417.750	165.552	506.056	404.886	165.617
1108	2.21400	258.486	437.214	165.262	525.147	399.095	161.882	249.663	455.815	165.886	240.724	426.838	165.668	532.580	417.638	165.558	506.578	404.880	165.642
1109	2.21600	258.302	437.232	165.290	525.650	399.007	161.872	249.511	455.859	165.896	240.525	426.847	165.680	533.102	417.526	165.595	507.073	404.862	165.622
1110	2.21800	258.116	437.258	165.269	526.102	398.929	161.907	249.331	455.877	165.892	240.253	426.910	165.656	533.671	417.423	165.617	507.580	404.856	165.647
1111	2.22000	257.909	437.274	165.263	526.590	398.841	161.895	249.175	455.903	165.903	240.039	426.944	165.679	534.193	417.312	165.653	508.067	404.848	165.641
1112	2.22200	257.726	437.299	165.272	527.063	398.754	161.883	249.010	455.953	165.895	239.871	426.986	165.685	534.787	417.199	165.661	508.583	404.851	165.648
1113	2.22400	257.511	437.307	165.283	527.526	398.693	161.884	248.814	455.981	165.906	239.703	427.028	165.692	535.320	417.095	165.650	509.075	404.817	165.662
1114	2.22600	257.326	437.324	165.278	528.021	398.615	161.887	248.644	456.005	165.884	239.502	427.061	165.654	535.885	416.973	165.643	509.599	404.829	165.683
1115	2.22800	257.117	437.333	165.260	528.478	398.563	161.870	248.475	456.048	165.863	239.254	427.104	165.630	536.450	416.859	165.618	510.099	404.813	165.694
1116	2.23000	256.925	437.366	165.252	528.963	398.469	161.906	248.297	456.082	165.857	239.014	427.158	165.621	536.999	416.737	165.610	510.609	404.806	165.688
1117	2.23200	256.727	437.391	165.260	529.435	398.398	161.893	248.112	456.099	165.852	238.838	427.201	165.629	537.539	416.624	165.616	511.118	404.791	165.697
1118	2.23400	256.550	437.399	165.272	529.938	398.315	161.910	247.935	456.134	165.847	238.653	427.243	165.605	538.086	416.521	165.638	511.620	404.784	165.691
1119	2.23600	256.366	437.407	165.284	530.408	398.235	161.915	247.774	456.168	165.841	238.471	427.294	165.626	538.648	416.418	165.658	512.130	404.776	165.685
1120	2.23800	256.173	437.434	165.263	530.912	398.142	161.918	247.580	456.184	165.836	238.247	427.335	165.601	539.200	416.289	165.698	512.632	404.769	165.679
1121	2.24000	255.950	437.450	165.258	531.390	398.063	161.922	247.424	456.209	165.815	238.056	427.371	165.626	539.747	416.203	165.717	513.133	404.754	165.688
1122	2.24200	255.774	437.475	165.266	531.895	397.959	161.911	247.234	456.236	165.826	237.815	427.417	165.604	540.292	416.063	165.744	513.649	404.738	165.699
1123	2.24400	255.582	437.484	165.278	532.359	397.870	161.901	247.066	456.262	165.837	237.624	427.452	165.628	540.871	415.952	165.750	514.163	404.732	165.725
1124	2.24600	255.413	437.518	165.272	532.856	397.801	161.887	246.898	456.288	165.848	237.446	427.493	165.604	541.411	415.827	165.744	514.682	404.715	165.704
1125	2.24800	255.220	437.546	165.283	533.326	397.722	161.891	246.716	456.320	165.810	237.231	427.545	165.594	541.979	415.705	165.704	515.189	404.709	165.729
1126	2.25000	254.997	437.562	165.278	533.789	397.644	161.894	246.541	456.338	165.837	237.054	427.561	165.589	542.529	415.608	165.679	515.700	404.709	165.707
1127	2.25200	254.815	437.578	165.303	534.279	397.592	161.877	246.387	456.373	165.832	236.855	427.597	165.614	543.091	415.494	165.622	516.218	404.702	165.700
1128	2.25400	254.646	437.605	165.313	534.749	397.512	161.882	246.206	456.400	165.843	236.631	427.632	165.607	543.616	415.388	165.613	516.721	404.702	165.677
1129	2.25600	254.461	437.622	165.309	535.238	397.426	161.869	246.029	456.426	165.823	236.432	427.676	165.615	544.178	415.285	165.569	517.230	404.687	165.688
1130	2.25800	254.261	437.639	165.304	535.695	397.355	161.856	245.833	456.450	165.832	236.223	427.718	165.591	544.723	415.179	165.528	517.734	404.696	165.648
1131	2.26000	254.070	437.674	165.329	536.192	397.286	161.841	245.672	456.477	165.843	236.070	427.743	165.600	545.280	415.057	165.520	518.252	404.688	165.642
1132	2.26200	253.871	437.682	165.340	536.649	397.198	161.830	245.506	456.494	165.870	235.862	427.785	165.576	545.830	414.942	165.497	518.750	404.698	165.601
1133	2.26400	253.702	437.708	165.349	537.154	397.129	161.816	245.345	456.529	165.865	235.662	427.812	165.586	546.387	414.821	165.489	519.258	404.682	165.612
1134	2.26600	253.509	437.743	165.344	537.606	397.034	161.852	245.173	456.563	165.859	235.417	427.849	165.610	546.924	414.715	165.447	519.767	404.684	165.620
1135	2.26800	253.318	437.769	165.353	538.121	396.956	161.823	245.001	456.600	165.886	235.227	427.892	165.649	547.485	414.593	165.472	520.275	404.668	165.631
1136	2.27000	253.141	437.796	165.364	538.574	396.869	161.843	244.800	456.616	165.880	235.050	427.925	165.641	548.028	414.490	165.461	520.785	404.661	165.624
1137	2.27200	252.934	437.793	165.359	539.091	396.794	161.876	244.640	456.642	165.891	234.858	427.967	165.617	548.550	414.385	165.483	521.301	404.645	165.635
1138	2.27400	252.758	437.819	165.369	539.540	396.706	161.865	244.485	456.686	165.901	234.681	427.993	165.626	549.107	414.273	165.489	521.806	404.647	165.611
1139	2.27600	252.550	437.846	165.380	540.002	396.637	161.883	244.324	456.711	165.912	234.443	428.037	165.634	549.638	414.134	165.514	522.306	404.631	165.622
1140	2.27800	252.365	437.872	165.359	540.489	396.551	161.902	244.141	456.747	165.906	234.245	428.055	165.660	550.216	414.021	165.523	522.818	404.614	165.601
1141	2.28000	252.188	437.897	165.368	540.955	396.488	161.872	243.965	456.781	165.900	234.045	428.117	165.666	550.739	413.883	165.546	523.312	404.606	165.595
1142	2.28200	251.973	437.913	165.363	541.450	396.411	161.875	243.787	456.815	165.895	233.868	428.150	165.659	551.316	413.761	165.572	523.830	404.599	165.588
1143	2.28400	251.797	437.939	165.372	541.906	396.339	161.863	243.641	456.842	165.906	233.683	428.191	165.634	551.841	413.649	165.578	524.339	404.591	165.583
1144	2.28600	251.612	437.956	165.368	542.418	396.262	161.865	243.489	456.877	165.901	233.484	428.234	165.641	552.390	413.526	165.571	524.853	404.577	165.625
1145	2.28800	251.420	437.984	165.379	542.850	396.190	161.853	243.300	456.912	165.896	233.259	428.288	165.634	552.950	413.421	165.595	525.361	404.578	165.634
1146	2.29000	251.243	438.000	165.374	543.362	396.113	161.855	243.146	456.946	165.890	233.077	428.315	165.675	553.491	413.325	165.535	525.891	404.554	165.662
1147	2.29200	251.035	438.025	165.352	543.811	396.042	161.842	242.975	456.973	165.901	232.861	428.368	165.667	554.051	413.202	165.561	526.394	404.564	165.654
1148	2.29400	250.858	438.041	165.347	544.303	395.948	161.879	242.796	457.006	165.864	232.684	428.419	165.657	554.587	413.088	165.536	526.907	404.549	165.696
1149	2.29600	250.681	438.065	165.325	544.777	395.867	161.852	242.643	457.032	165.875	232.476	428.461	165.633	555.135	412.958	165.545	527.409	404.541	165.690
1150	2.29800	250.496	438.093	165.336	545.260	395.783	161.902	242.448	457.068	165.870	232.289	428.504	165.610	555.688	412.836	165.570	527.932	404.535	165.715
1151	2.30000	250.296	438.110	165.331	545.736	395.712	161.857	242.293	457.092	165.880	232.097	428.549	165.618	556.213	412.706	165.578	528.426	404.527	165.709
1152	2.30200	250.065	438.134	165.308	546.195	395.627	161.909	242.143	457.126	165.874	231.858	428.584	165.612	556.777	412.576	165.587	528.960	404.521	165.703
1153	2.30400	249.896	438.150	165.303	546.682	395.559	161.925	241.958	457.160	165.837	231.659	428.627	165.619	557.327	412.454	165.579	529.439	404.512	165.697
1154	2.30600	249.734	438.184	165.297	547.151	395.472	161.946	241.773	457.176	165.832	231.473	428.669	165.595	557.858	412.340	165.588	529.973	404.506	165.689
1155	2.30800	249.549	438.202	165.293	547.641	395.403	161.932	241.611	457.211	165.826	231.286	428.710	165.540	558.386	412.219	165.578	530.461	404.488	165.669
1156	2.31000	249.349	438.219	165.288	548.111	395.306	161.938	241.455	457.235	165.806	231.078	428.745	165.533	558.918	412.112	165.571	530.988	404.472	165.648
1157	2.31200	249.125	438.244	165.266	548.596	395.245	161.906	241.266	457.271	165.801	230.871	428.780	165.557	559.469	411.991	165.562	531.485	404.463	165.611
1158	2.31400	248.948	438.277	165.259	549.052	395.157	161.895	241.104	457.297	165.811	230.680	428.799	165.584	560.004	411.887	165.551	532.012	404.456	165.604
1159	2.31600	248.778	438.284	165.239	549.552	395.079	161.865	240.910	457.313	165.806	230.487	428.852	165.576	560.546	411.754	165.531	532.507	404.439	165.584
1160	2.31800	248.625	438.310	165.249	550.022	395.016	161.868	240.749	457.348	165.801	230.280	428.894	165.583	561.101	411.634	165.554	533.041	404.449	165.575
1161	2.32000	248.410	438.337	165.259	550.480	394.929	161.856	240.596	457.374	165.812	230.096	428.927	165.575	561.647	411.511	165.515	533.536	404.424	165.571
1162	2.32200	248.210	438.354	165.254	550.969	394.859	161.843	240.442	457.417	165.821	229.919	428.961	165.568	562.173	411.388	165.507	534.070	404.435	165.563
1163	2.32400	248.017	438.388	165.247	551.431	394.772	161.863	240.256	457.437	165.849	229.698	429.006	165.607	562.736	411.274	165.516	534.563	404.418	165.574
1164	2.32600	247.848	438.404	165.242	551.927	394.712	161.864	240.084	457.471	165.844	229.522	429.026	165.634	563.270	411.152	165.508	535.104	404.411	165.568
1165	2.32800	247.695	438.430	165.253	552.389	394.625	161.884	239.932	457.506	165.870	229.309	429.070	165.673	563.807	411.039	165.483	535.602	404.396	165.610
1166	2.33000	247.518	438.448	165.249	552.867	394.556	161.902	239.773	457.533	165.881	229.133	429.113	165.680	564.365	410.924	165.460	536.144	404.407	165.601
1167	2.33200	247.296	438.466	165.275	553.329	394.487	161.920	239.628	457.559	165.892	228.949	429.164	165.671	564.902	410.811	165.435	536.641	404.374	165.645
1168	2.33400	247.088	438.492	165.285	553.811	394.400	161.908	239.457	457.585	165.903	228.748	429.206	165.647	565.447	410.686	165.398	537.169	404.375	165.622
1169	2.33600	246.935	438.509	165.280	554.271	394.322	161.943	239.269	457.612	165.914	228.533	429.243	165.672	565.981	410.564	165.390	537.685	404.360	165.633
1170	2.33800	246.757	438.534	165.259	554.759	394.244	161.947	239.092	457.646	165.908	228.359	429.252	165.715	566.537	410.433	165.400	538.198	404.361	165.610
1171	2.34000	246.597	438.568	165.283	555.217	394.157	161.934	238.931	457.673	165.919	228.167	429.295	165.723	567.070	410.303	165.408	538.713	404.337	165.638
1172	2.34200	246.374	438.585	165.278	555.708	394.078	161.906	238.775	457.707	165.914	227.966	429.355	165.697	567.590	410.166	165.465	539.219	404.328	165.599
1173	2.34400	246.168	438.603	165.304	556.173	394.000	161.908	238.594	457.734	165.925	227.772	429.387	165.658	568.124	410.043	165.458	539.734	404.304	165.627
1174	2.34600	245.982	438.620	165.300	556.653	393.912	161.898	238.432	457.768	165.919	227.596	429.430	165.665	568.664	409.906	165.483	540.239	404.296	165.589
1175	2.34800	245.821	438.655	165.294	557.129	393.850	161.867	238.269	457.794	165.930	227.378	429.465	165.628	569.179	409.783	165.508	540.758	404.271	165.585
1176	2.35000	245.644	438.670	165.288	557.592	393.764	161.886	238.062	457.811	165.926	227.187	429.500	165.652	569.724	409.660	165.469	541.246	404.254	165.564
1177	2.35200	245.460	438.697	165.298	558.059	393.702	161.856	237.903	457.838	165.937	226.998	429.526	165.692	570.275	409.538	165.461	541.778	404.248	165.588
1178	2.35400	245.261	438.722	165.308	558.532	393.625	161.858	237.749	457.862	165.916	226.788	429.587	165.667	570.795	409.406	165.440	542.271	404.222	165.586
