NO_OF_FRAMES	600
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:06:54.456	950548.09535660
DATA_INCLUDED	3D
TITLE	Bevaring av energi i elastisk stöt 27.7g vs (stilla fjäderpuck) 31.6g
MARKER_NAMES	h31_6g	hx	hy	v27_7g	vx	vy
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v27_7g X	v27_7g Y	v27_7g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
9963	19.92400	307.095	432.541	165.325	297.257	450.660	165.853	289.809	421.261	165.568	457.780	455.697	164.874	444.539	470.885	165.046	443.245	440.484	165.322
9964	19.92600	307.110	432.532	165.310	297.272	450.651	165.839	289.795	421.279	165.596	457.124	455.544	164.891	443.863	470.724	165.013	442.544	440.332	165.339
9965	19.92800	307.110	432.532	165.310	297.288	450.651	165.839	289.809	421.269	165.551	456.439	455.391	164.875	443.209	470.572	165.025	441.852	440.170	165.311
9966	19.93000	307.118	432.532	165.311	297.311	450.651	165.840	289.809	421.278	165.566	455.776	455.230	164.877	442.496	470.410	165.089	441.153	440.025	165.281
9967	19.93200	307.125	432.523	165.296	297.334	450.651	165.840	289.809	421.287	165.549	455.121	455.077	164.894	441.824	470.240	165.137	440.491	439.907	165.267
9968	19.93400	307.133	432.524	165.328	297.350	450.651	165.841	289.788	421.296	165.594	454.428	454.907	164.880	441.163	470.121	165.087	439.799	439.763	165.237
9969	19.93600	307.141	432.515	165.313	297.365	450.651	165.841	289.810	421.288	165.581	453.719	454.762	164.880	440.512	469.996	165.049	439.112	439.604	165.301
9970	19.93800	307.148	432.515	165.313	297.388	450.651	165.841	289.810	421.305	165.579	453.041	454.618	164.880	439.859	469.860	165.031	438.425	439.433	165.322
9971	19.94000	307.156	432.515	165.314	297.404	450.661	165.857	289.809	421.296	165.564	452.394	454.475	164.880	439.156	469.681	165.063	437.763	439.291	165.354
9972	19.94200	307.163	432.506	165.299	297.427	450.661	165.857	289.818	421.315	165.594	451.716	454.331	164.880	438.454	469.528	165.079	437.055	439.155	165.340
