NO_OF_FRAMES	1203
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 19:26:07.538	955301.15085320
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i inelastisk stöt 14.6g vs 34.4g
MARKER_NAMES	h34_3g	hx	hy	v14_6g	vx	vy
COLLISION_TIME	0
TRAJECTORY_TYPES	Mixed	Measured	Measured	Measured	Measured	Measured
Frame	Time	h34_3g X	h34_3g Y	h34_3g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v14_6g X	v14_6g Y	v14_6g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
9911	19.82000	551.051	611.940	169.215	562.980	621.161	169.174	541.589	625.176	169.549	515.896	365.485	165.490	510.665	343.964	165.955	538.303	359.246	165.177
9912	19.82200	550.855	611.726	169.258	562.642	621.123	169.166	541.155	624.806	169.569	515.787	365.660	165.457	510.685	344.096	165.945	538.235	359.597	165.146
9913	19.82400	550.593	611.490	169.249	562.289	621.068	169.157	540.751	624.469	169.534	515.649	365.861	165.403	510.698	344.220	165.953	538.140	359.922	165.171
9914	19.82600	550.363	611.296	169.230	561.890	621.057	169.134	540.340	624.069	169.569	515.470	366.041	165.324	510.724	344.369	165.940	538.020	360.250	165.189
9915	19.82800	550.149	611.055	169.225	561.549	620.967	169.152	539.919	623.694	169.622	515.312	366.225	165.339	510.745	344.509	165.913	537.901	360.583	165.160
9916	19.83000	549.941	610.833	169.221	561.172	620.946	169.146	539.498	623.331	169.600	515.193	366.385	165.375	510.752	344.639	165.872	537.809	360.915	165.137
9917	19.83200	549.732	610.619	169.233	560.798	620.883	169.180	539.037	622.925	169.586	515.091	366.532	165.439	510.756	344.771	165.863	537.732	361.249	165.142
9918	19.83400	549.483	610.380	169.257	560.407	620.842	169.173	538.717	622.562	169.626	514.945	366.691	165.475	510.783	344.903	165.854	537.619	361.586	165.141
9919	19.83600	549.249	610.187	169.207	560.070	620.780	169.147	538.303	622.188	169.620	514.797	366.865	165.443	510.800	345.045	165.858	537.512	361.915	165.158
9920	19.83800	549.021	609.937	169.248	559.643	620.698	169.180	537.870	621.763	169.637	514.665	367.059	165.406	510.806	345.188	165.894	537.436	362.274	165.112
9921	19.84000	548.870	609.735	169.214	559.277	620.659	169.142	537.479	621.398	169.617	514.530	367.250	165.372	510.844	345.349	165.927	537.331	362.622	165.126
9922	19.84200	548.588	609.477	169.268	558.916	620.587	169.130	537.088	620.993	169.605	514.373	367.425	165.373	510.870	345.490	165.932	537.237	362.959	165.159
9923	19.84400	548.404	609.284	169.249	558.472	620.496	169.177	536.722	620.593	169.643	514.230	367.586	165.407	510.882	345.631	165.904	537.166	363.295	165.164
9924	19.84600	548.132	609.042	169.275	558.123	620.468	169.124	536.341	620.222	169.605	514.106	367.748	165.471	510.906	345.787	165.876	537.105	363.655	165.117
9925	19.84800	547.966	608.840	169.241	557.693	620.350	169.184	535.914	619.788	169.638	513.989	367.909	165.505	510.923	345.929	165.880	536.954	363.973	165.191
9926	19.85000	547.765	608.592	169.250	557.324	620.313	169.175	535.539	619.390	169.615	513.834	368.075	165.491	510.943	346.062	165.903	536.855	364.290	165.231
9927	19.85200	547.525	608.377	169.263	556.906	620.219	169.194	535.160	618.998	169.638	513.726	368.275	165.440	510.963	346.215	165.954	536.700	364.623	165.204
9928	19.85400	547.332	608.174	169.260	556.513	620.157	169.197	534.755	618.557	169.686	513.598	368.468	165.438	510.979	346.366	165.975	536.609	364.977	165.205
9929	19.85600	547.079	607.951	169.257	556.114	620.082	169.186	534.420	618.165	169.650	513.460	368.624	165.411	511.012	346.515	165.963	536.454	365.310	165.178
9930	19.85800	546.903	607.724	169.235	555.735	619.989	169.205	534.056	617.759	169.672	513.299	368.785	165.445	511.036	346.660	165.890	536.341	365.623	165.230
9931	19.86000	546.674	607.491	169.217	555.323	619.919	169.161	533.686	617.326	169.675	513.172	368.944	165.480	511.095	346.834	165.858	536.283	366.001	165.180
9932	19.86200	546.471	607.269	169.245	554.936	619.808	169.179	533.333	616.935	169.670	513.067	369.099	165.528	511.126	347.008	165.826	536.229	366.362	165.168
9933	19.86400	546.239	607.072	169.259	554.528	619.710	169.179	532.977	616.486	169.672	512.996	369.277	165.527	511.144	347.169	165.860	536.131	366.682	165.204
9934	19.86600	546.028	606.832	169.284	554.118	619.600	169.195	532.601	616.079	169.664	512.853	369.474	165.447	511.153	347.324	165.941	536.031	367.013	165.256
9935	19.86800	545.791	606.604	169.263	553.705	619.519	169.167	532.271	615.654	169.656	512.696	369.665	165.413	511.177	347.459	165.995	535.934	367.390	165.174
9936	19.87000	545.599	606.381	169.261	553.294	619.383	169.196	531.936	615.221	169.692	512.540	369.832	165.399	511.204	347.592	166.020	535.732	367.715	165.196
9937	19.87200	545.370	606.168	169.243	552.889	619.301	169.169	531.541	614.787	169.637	512.374	369.999	165.417	511.227	347.739	165.978	535.569	368.051	165.232
9938	19.87400	545.159	605.948	169.269	552.441	619.191	169.185	531.225	614.344	169.719	512.230	370.151	165.469	511.285	347.930	165.911	535.462	368.373	165.232
9939	19.87600	544.948	605.707	169.295	552.049	619.085	169.168	530.869	613.912	169.664	512.128	370.311	165.503	511.314	348.157	165.867	535.367	368.733	165.184
9940	19.87800	544.718	605.467	169.291	551.614	618.967	169.199	530.528	613.469	169.685	512.048	370.472	165.504	511.330	348.359	165.844	535.222	369.084	165.155
9941	19.88000	544.501	605.265	169.226	551.158	618.824	169.210	530.216	613.035	169.723	511.953	370.658	165.485	511.393	348.522	165.876	535.143	369.379	165.215
9942	19.88200	544.287	605.035	169.207	550.785	618.705	169.181	529.846	612.594	169.653	511.811	370.856	165.404	511.469	348.641	165.898	535.075	369.731	165.152
9943	19.88400	544.065	604.812	169.265	550.336	618.579	169.195	529.509	612.135	169.703	511.638	371.046	165.372	511.499	348.759	165.955	534.952	370.121	165.113
9944	19.88600	543.841	604.563	169.276	549.915	618.435	169.177	529.196	611.720	169.681	511.476	371.207	165.406	511.533	348.909	165.977	534.830	370.433	165.134
9945	19.88800	543.589	604.350	169.258	549.439	618.326	169.162	528.849	611.233	169.685	511.317	371.367	165.473	511.575	349.135	165.937	534.653	370.744	165.226
9946	19.89000	543.413	604.137	169.241	549.029	618.183	169.174	528.518	610.793	169.675	511.190	371.519	165.526	511.622	349.388	165.875	534.534	371.125	165.167
9947	19.89200	543.184	603.909	169.220	548.575	618.064	169.174	528.211	610.366	169.671	511.087	371.678	165.529	511.659	349.590	165.853	534.364	371.465	165.160
9948	19.89400	542.955	603.667	169.278	548.127	617.921	169.186	527.901	609.889	169.691	510.988	371.844	165.483	511.672	349.730	165.826	534.163	371.773	165.220
9949	19.89600	542.715	603.436	169.290	547.720	617.767	169.184	527.547	609.448	169.682	510.902	372.040	165.479	511.696	349.847	165.885	534.077	372.116	165.285
9950	19.89800	542.518	603.216	169.255	547.274	617.608	169.162	527.279	608.987	169.676	510.684	372.237	165.431	511.715	349.984	165.972	533.981	372.476	165.206
9951	19.90000	542.326	602.993	169.254	546.810	617.452	169.192	526.961	608.545	169.700	510.531	372.423	165.445	511.736	350.174	166.082	533.846	372.838	165.156
