NO_OF_FRAMES	1047
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 19:28:50.355	955463.96763710
DATA_INCLUDED	3D
MARKER_NAMES	h34_3g	hx	hy	v22_9g	vx	vy
TRAJECTORY_TYPES	Measured	Measured	Mixed	Mixed	Measured	Measured
Frame	Time	h34_3g X	h34_3g Y	h34_3g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v22_9g X	v22_9g Y	v22_9g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
4567	9.13200	513.629	563.195	169.353	528.502	560.469	169.332	516.927	579.013	169.220	457.693	341.867	164.508	476.104	314.986	164.349	481.957	359.082	164.442
4568	9.13400	513.376	562.878	169.338	528.266	560.608	169.302	516.168	578.772	169.273	457.375	342.027	164.427	476.199	315.431	164.303	481.562	359.587	164.487
4569	9.13600	513.085	562.552	169.307	528.005	560.763	169.305	515.429	578.551	169.264	457.121	342.212	164.434	476.339	315.878	164.253	481.044	360.073	164.501
4570	9.13800	512.746	562.224	169.307	527.813	560.946	169.293	514.611	578.314	169.214	456.933	342.374	164.493	476.446	316.303	164.290	480.596	360.607	164.482
4571	9.14000	512.470	561.919	169.391	527.486	561.091	169.255	513.828	578.058	169.196	456.684	342.563	164.564	476.613	316.747	164.286	480.082	361.051	164.518
4572	9.14200	512.225	561.683	169.270	527.192	561.206	169.268	512.985	577.780	169.218	456.406	342.714	164.612	476.674	317.193	164.274	479.557	361.592	164.483
4573	9.14400	511.844	561.274	169.316	526.945	561.369	169.195	512.162	577.504	169.238	456.146	342.875	164.565	476.802	317.644	164.287	479.065	362.060	164.468
4574	9.14600	511.619	560.993	169.333	526.614	561.525	169.195	511.405	577.217	169.276	455.981	343.051	164.523	476.922	318.121	164.278	478.548	362.544	164.523
4575	9.14800	511.403	560.738	169.336	526.361	561.654	169.188	510.688	576.846	169.277	455.747	343.244	164.476	477.049	318.572	164.293	478.070	363.030	164.505
4576	9.15000	510.925	560.383	169.344	526.040	561.842	169.162	509.874	576.521	169.223	455.518	343.429	164.484	477.109	319.064	164.283	477.538	363.503	164.513
4577	9.15200	510.743	560.087	169.298	525.627	562.014	169.224	509.054	576.196	169.323	455.290	343.605	164.514	477.213	319.532	164.296	477.033	363.972	164.532
4578	9.15400	510.571	559.796	169.332	525.349	562.201	169.145	508.274	575.842	169.263	455.029	343.773	164.559	477.303	319.995	164.356	476.504	364.453	164.522
4579	9.15600	510.116	559.499	169.337	524.918	562.282	169.238	507.421	575.437	169.253	454.787	343.916	164.588	477.395	320.478	164.334	475.991	364.887	164.547
4580	9.15800	509.832	559.147	169.322	524.498	562.438	169.205	506.705	575.045	169.348	454.534	344.074	164.585	477.442	320.987	164.323	475.428	365.367	164.507
4581	9.16000	509.599	558.845	169.342	524.158	562.586	169.220	505.917	574.656	169.288	454.327	344.249	164.580	477.549	321.458	164.365	474.933	365.842	164.479
4582	9.16200	509.252	558.568	169.347	523.690	562.734	169.201	505.170	574.228	169.291	454.102	344.430	164.528	477.646	321.960	164.336	474.393	366.280	164.459
4583	9.16400	508.921	558.240	169.349	523.281	562.879	169.217	504.438	573.891	169.204	453.844	344.591	164.552	477.673	322.450	164.298	473.881	366.739	164.466
4584	9.16600	508.674	557.948	169.353	522.806	563.011	169.196	503.643	573.411	169.234	453.609	344.767	164.580	477.743	322.953	164.302	473.283	367.176	164.448
4585	9.16800	508.341	557.645	169.373	522.319	563.146	169.226	502.886	572.963	169.268	453.395	344.934	164.594	477.821	323.437	164.277	472.742	367.608	164.477
4586	9.17000	508.040	557.353	169.377	521.843	563.261	169.205	502.118	572.492	169.254	453.148	345.117	164.569	477.830	323.964	164.264	472.174	368.046	164.459
4587	9.17200	507.705	557.053	169.332	521.369	563.381	169.172	501.423	572.060	169.178	452.912	345.282	164.517	477.939	324.453	164.302	471.649	368.468	164.440
4588	9.17400	507.415	556.767	169.385	520.830	563.512	169.181	500.532	571.449	169.362	452.668	345.448	164.496	477.971	324.990	164.302	471.116	368.917	164.435
4589	9.17600	507.106	556.430	169.404	520.350	563.605	169.132	499.803	570.906	169.440	452.463	345.615	164.509	478.011	325.492	164.274	470.511	369.313	164.436
4590	9.17800	506.801	556.130	169.360	519.786	563.726	169.157	499.028	570.342	169.519	452.214	345.775	164.535	478.034	326.031	164.307	469.931	369.728	164.502
4591	9.18000	506.476	555.829	169.379	519.254	563.802	169.167	498.256	569.792	169.548	451.954	345.944	164.578	478.070	326.548	164.242	469.378	370.131	164.490
4592	9.18200	506.181	555.528	169.398	518.654	563.870	169.159	497.503	569.215	169.531	451.737	346.104	164.609	478.104	327.057	164.345	468.842	370.553	164.472
4593	9.18400	505.846	555.191	169.356	518.083	563.953	169.186	496.837	568.673	169.581	451.489	346.269	164.590	478.103	327.616	164.259	468.267	370.950	164.474
4594	9.18600	505.517	554.918	169.327	517.499	564.022	169.177	496.090	568.053	169.577	451.252	346.435	164.568	478.132	328.148	164.307	467.644	371.319	164.499
4595	9.18800	505.213	554.589	169.363	516.906	564.079	169.187	495.333	567.459	169.622	450.987	346.609	164.530	478.126	328.694	164.288	467.086	371.706	164.522
4596	9.19000	504.925	554.296	169.307	516.288	564.146	169.211	494.686	566.854	169.625	450.803	346.777	164.542	478.161	329.239	164.273	466.544	372.103	164.524
4597	9.19200	504.577	553.960	169.324	515.667	564.190	169.184	494.012	566.234	169.685	450.553	346.951	164.539	478.154	329.757	164.354	465.896	372.487	164.482
4598	9.19400	504.262	553.660	169.312	515.024	564.218	169.241	493.276	565.606	169.637	450.336	347.096	164.602	478.152	330.338	164.219	465.343	372.857	164.509
4599	9.19600	503.976	553.349	169.318	514.370	564.260	169.154	492.625	564.948	169.701	450.079	347.264	164.612	478.168	330.867	164.348	464.754	373.208	164.504
4600	9.19800	503.630	553.031	169.305	513.759	564.249	169.189	491.979	564.303	169.685	449.882	347.412	164.597	478.153	331.441	164.231	464.182	373.585	164.479
4601	9.20000	503.351	552.713	169.325	513.049	564.242	169.212	491.317	563.630	169.684	449.645	347.594	164.542	478.152	331.993	164.309	463.591	373.970	164.439
4602	9.20200	503.034	552.410	169.347	512.372	564.249	169.216	490.658	562.938	169.747	449.401	347.759	164.523	478.128	332.545	164.241	462.995	374.311	164.422
4603	9.20400	502.721	552.091	169.305	511.725	564.201	169.220	490.037	562.249	169.716	449.182	347.950	164.482	478.104	333.127	164.251	462.416	374.664	164.450
4604	9.20600	502.423	551.764	169.278	511.019	564.180	169.208	489.427	561.550	169.733	448.975	348.111	164.511	478.081	333.670	164.313	461.757	375.013	164.448
4605	9.20800	502.059	551.496	169.300	510.300	564.115	169.241	488.800	560.813	169.781	448.781	348.287	164.540	478.016	334.254	164.245	461.172	375.329	164.417
4606	9.21000	501.777	551.176	169.353	509.604	564.058	169.199	488.218	560.107	169.721	448.461	348.442	164.507	478.008	334.800	164.338	460.614	375.654	164.434
4607	9.21200	501.455	550.840	169.341	508.887	563.981	169.218	487.646	559.381	169.755	448.237	348.576	164.523	477.920	335.400	164.235	459.979	375.997	164.447
4608	9.21400	501.125	550.531	169.315	508.142	563.890	169.203	487.037	558.621	169.755	448.021	348.734	164.523	477.891	335.972	164.341	459.379	376.320	164.401
4609	9.21600	500.788	550.237	169.291	507.390	563.807	169.174	486.507	557.913	169.731	447.788	348.923	164.451	477.809	336.546	164.260	458.778	376.636	164.403
4610	9.21800	500.525	549.919	169.311	506.682	563.706	169.176	485.920	557.152	169.765	447.572	349.083	164.481	477.760	337.141	164.314	458.122	376.935	164.441
4611	9.22000	500.178	549.608	169.317	505.905	563.587	169.177	485.419	556.401	169.755	447.293	349.242	164.511	477.695	337.706	164.328	457.498	377.232	164.416
4612	9.22200	499.830	549.298	169.322	505.144	563.451	169.176	484.865	555.597	169.742	447.101	349.402	164.541	477.631	338.301	164.274	456.902	377.540	164.434
4613	9.22400	499.578	548.970	169.298	504.373	563.307	169.189	484.379	554.853	169.751	446.909	349.542	164.543	477.528	338.875	164.375	456.268	377.848	164.454
4614	9.22600	499.225	548.660	169.273	503.651	563.161	169.175	483.858	554.068	169.708	446.608	349.692	164.559	477.409	339.448	164.264	455.694	378.128	164.431
4615	9.22800	498.892	548.350	169.307	502.876	562.980	169.159	483.408	553.272	169.747	446.394	349.858	164.539	477.339	340.031	164.382	455.050	378.417	164.422
4616	9.23000	498.633	548.012	169.362	502.081	562.755	169.187	482.937	552.460	169.753	446.206	350.057	164.482	477.231	340.623	164.300	454.424	378.689	164.447
4617	9.23200	498.281	547.709	169.324	501.310	562.531	169.214	482.457	551.682	169.671	445.994	350.216	164.479	477.230	341.202	164.322	453.794	378.979	164.471
4618	9.23400	497.948	547.411	169.249	500.547	562.314	169.228	482.058	550.904	169.742	445.764	350.382	164.459	477.079	341.819	164.363	453.168	379.241	164.453
4619	9.23600	497.611	547.090	169.333	499.781	562.099	169.180	481.608	550.022	169.780	445.523	350.549	164.471	476.976	342.387	164.300	452.498	379.495	164.481
4620	9.23800	497.338	546.779	169.373	498.966	561.839	169.175	481.260	549.272	169.684	445.320	350.666	164.526	476.798	343.014	164.355	451.923	379.777	164.488
4621	9.24000	496.995	546.429	169.327	498.111	561.580	169.199	480.830	548.520	169.652	445.073	350.825	164.559	476.703	343.612	164.297	451.314	380.014	164.488
4622	9.24200	496.631	546.150	169.246	497.340	561.311	169.212	480.422	547.618	169.755	444.838	350.999	164.521	476.515	344.187	164.326	450.646	380.240	164.472
4623	9.24400	496.384	545.858	169.253	496.677	560.996	169.242	480.119	546.772	169.768	444.642	351.150	164.535	476.434	344.832	164.344	450.048	380.486	164.488
4624	9.24600	496.011	545.503	169.397	495.833	560.647	169.206	479.811	546.093	169.645	444.395	351.350	164.512	476.247	345.352	164.354	449.382	380.748	164.503
4625	9.24800	495.645	545.156	169.343	494.970	560.344	169.123	479.382	545.215	169.709	444.163	351.514	164.463	476.173	346.016	164.400	448.779	380.975	164.454
4626	9.25000	495.464	544.895	169.179	494.249	560.042	169.194	479.149	544.336	169.721	443.956	351.657	164.494	476.073	346.571	164.369	448.189	381.166	164.447
4627	9.25200	495.095	544.566	169.278	493.462	559.674	169.221	478.850	543.577	169.677	443.710	351.797	164.496	475.881	347.211	164.292	447.549	381.359	164.469
4628	9.25400	494.706	544.180	169.442	492.735	559.295	169.059	478.486	542.813	169.701	443.486	351.947	164.513	475.649	347.850	164.392	446.931	381.588	164.485
4629	9.25600	494.435	543.901	169.245	491.950	558.908	169.178	478.329	541.951	169.717	443.297	352.101	164.590	475.534	348.399	164.270	446.242	381.806	164.523
4630	9.25800	494.136	543.591	169.222	491.086	558.507	169.201	478.070	541.131	169.659	443.058	352.268	164.605	475.372	349.019	164.343	445.670	382.015	164.444
4631	9.26000	493.831	543.259	169.388	490.412	558.109	169.163	477.776	540.317	169.650	442.825	352.424	164.571	475.150	349.595	164.267	444.983	382.188	164.440
4632	9.26200	493.457	542.931	169.333	489.616	557.695	169.208	477.582	539.514	169.657	442.636	352.599	164.535	474.972	350.215	164.304	444.368	382.371	164.449
4633	9.26400	493.168	542.615	169.291	488.859	557.243	169.138	477.377	538.704	169.585	442.382	352.752	164.473	474.820	350.870	164.303	443.775	382.551	164.535
4634	9.26600	492.826	542.302	169.332	488.079	556.781	169.175	477.183	537.907	169.582	442.164	352.912	164.503	474.575	351.426	164.199	443.098	382.717	164.579
4635	9.26800	492.540	542.011	169.339	487.371	556.300	169.186	477.009	537.077	169.636	441.934	353.053	164.504	474.432	352.051	164.301	442.520	382.892	164.573
4636	9.27000	492.202	541.656	169.332	486.584	555.810	169.210	476.846	536.301	169.630	441.708	353.214	164.566	474.151	352.611	164.294	441.869	383.037	164.525
4637	9.27200	491.862	541.327	169.341	485.822	555.313	169.218	476.701	535.516	169.580	441.507	353.365	164.583	473.995	353.265	164.297	441.189	383.209	164.488
4638	9.27400	491.576	541.035	169.349	485.074	554.806	169.243	476.566	534.712	169.624	441.269	353.513	164.568	473.693	353.883	164.340	440.582	383.383	164.450
4639	9.27600	491.237	540.724	169.357	484.351	554.281	169.238	476.439	533.953	169.653	441.069	353.679	164.550	473.549	354.491	164.267	439.894	383.531	164.499
4640	9.27800	490.904	540.388	169.380	483.594	553.747	169.278	476.347	533.194	169.621	440.816	353.837	164.549	473.239	355.113	164.442	439.305	383.690	164.525
4641	9.28000	490.563	540.050	169.404	482.866	553.218	169.221	476.229	532.408	169.635	440.580	354.045	164.508	473.034	355.701	164.343	438.689	383.812	164.527
4642	9.28200	490.251	539.741	169.350	482.191	552.638	169.312	476.173	531.650	169.635	440.363	354.189	164.573	472.745	356.319	164.423	438.050	383.899	164.567
