NO_OF_FRAMES	957
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 20:49:17.962	960291.55419360
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i plastisk stöt 82.2 g vs 82.4 g #2
MARKER_NAMES	h82_4g	hx	hy	v82_2g	vx	vy
COLLISION_TIME	0.54
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	h82_4g X	h82_4g Y	h82_4g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v82_2g X	v82_2g Y	v82_2g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
22631	45.26000	553.053	558.922	179.652	547.701	584.136	179.623	527.761	553.431	179.706	475.759	395.778	179.317	490.875	417.630	179.870	454.462	410.199	179.493
22632	45.26200	552.775	558.604	179.527	546.936	583.690	179.622	527.624	552.642	179.686	475.698	395.839	179.322	490.513	417.902	179.879	454.248	409.970	179.487
22633	45.26400	552.480	558.227	179.671	546.226	583.271	179.669	527.411	551.790	179.651	475.659	395.911	179.342	490.167	418.159	179.885	453.997	409.739	179.450
22634	45.26600	552.196	557.912	179.709	545.469	582.782	179.650	527.252	550.978	179.697	475.621	395.962	179.335	489.784	418.419	179.882	453.749	409.458	179.482
22635	45.26800	551.998	557.638	179.571	544.765	582.367	179.633	527.065	550.165	179.714	475.568	396.032	179.325	489.387	418.698	179.875	453.510	409.185	179.497
22636	45.27000	551.652	557.244	179.683	543.987	581.861	179.674	526.967	549.365	179.685	475.521	396.085	179.348	489.000	418.936	179.949	453.284	408.930	179.541
22637	45.27200	551.364	556.923	179.734	543.269	581.399	179.643	526.864	548.539	179.701	475.467	396.137	179.341	488.652	419.172	179.931	453.048	408.692	179.520
22638	45.27400	551.177	556.651	179.678	542.489	580.881	179.701	526.741	547.763	179.690	475.421	396.199	179.347	488.267	419.425	179.912	452.786	408.392	179.524
22639	45.27600	550.846	556.273	179.618	541.756	580.388	179.664	526.673	546.963	179.663	475.358	396.252	179.370	487.883	419.704	179.937	452.570	408.119	179.539
22640	45.27800	550.537	555.918	179.698	541.052	579.900	179.648	526.588	546.182	179.665	475.312	396.296	179.379	487.465	419.938	179.921	452.371	407.872	179.536
22641	45.28000	550.307	555.642	179.706	540.330	579.359	179.659	526.503	545.391	179.653	475.265	396.357	179.386	487.104	420.135	179.981	452.172	407.599	179.520
22642	45.28200	550.060	555.309	179.632	539.613	578.836	179.702	526.340	544.575	179.740	475.204	396.409	179.378	486.679	420.334	179.968	451.942	407.307	179.508
22643	45.28400	549.740	554.918	179.713	538.880	578.305	179.667	526.312	543.824	179.697	475.153	396.470	179.353	486.312	420.563	179.997	451.734	407.043	179.507
22644	45.28600	549.446	554.608	179.718	538.178	577.781	179.710	526.232	543.031	179.719	475.094	396.530	179.327	485.928	420.814	179.947	451.540	406.762	179.540
22645	45.28800	549.245	554.329	179.645	537.468	577.215	179.675	526.190	542.256	179.744	475.056	396.583	179.319	485.492	421.022	179.950	451.341	406.463	179.543
22646	45.29000	548.947	553.927	179.683	536.752	576.650	179.700	526.092	541.462	179.799	475.019	396.635	179.311	485.120	421.199	179.982	451.175	406.196	179.482
22647	45.29200	548.611	553.592	179.700	536.040	576.080	179.699	526.054	540.699	179.776	474.959	396.705	179.300	484.700	421.391	179.985	450.982	405.897	179.486
