NO_OF_FRAMES	874
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:19:44.834	951318.46868910
DATA_INCLUDED	3D
MARKER_NAMES	v27_7g	vx	vy	h31_6g	hx	hy
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	v27_7g X	v27_7g Y	v27_7g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	
4886	9.77000	406.122	416.919	164.891	410.182	436.592	164.995	385.180	419.242	165.186	324.522	508.938	165.500	305.760	517.771	166.042	316.965	489.767	165.691
4887	9.77200	405.677	417.340	164.866	409.766	437.041	165.026	384.815	419.681	165.158	324.528	508.514	165.540	305.743	517.373	166.031	317.011	489.290	165.649
4888	9.77400	405.239	417.744	164.876	409.377	437.435	164.966	384.300	420.190	165.127	324.473	508.082	165.565	305.702	516.879	166.006	316.963	488.893	165.619
4889	9.77600	404.850	418.131	164.854	408.985	437.824	165.014	383.947	420.562	165.202	324.463	507.640	165.481	305.678	516.464	166.027	316.981	488.425	165.684
4890	9.77800	404.365	418.580	164.875	408.616	438.274	165.044	383.527	421.062	165.154	324.447	507.216	165.585	305.645	516.014	166.017	316.959	488.001	165.610
4891	9.78000	403.998	418.958	164.871	408.189	438.633	164.986	383.066	421.502	165.162	324.406	506.784	165.517	305.605	515.546	166.040	316.934	487.595	165.627
4892	9.78200	403.545	419.364	164.910	407.842	439.039	165.068	382.715	421.918	165.247	324.397	506.369	165.511	305.579	515.149	165.999	316.983	487.100	165.648
4893	9.78400	403.093	419.819	164.853	407.452	439.462	165.051	382.216	422.408	165.186	324.372	505.928	165.554	305.554	514.655	166.006	316.917	486.712	165.573
4894	9.78600	402.718	420.189	164.866	407.022	439.848	165.041	381.818	422.822	165.181	324.346	505.495	165.455	305.530	514.232	166.044	316.927	486.253	165.593
4895	9.78800	402.272	420.622	164.919	406.661	440.272	165.088	381.412	423.281	165.247	324.322	505.080	165.481	305.488	513.781	165.973	316.949	485.811	165.582
4896	9.79000	401.844	421.042	164.865	406.280	440.649	165.031	380.968	423.744	165.145	324.313	504.648	165.508	305.457	513.305	166.043	316.889	485.432	165.553
4897	9.79200	401.390	421.439	164.892	405.857	441.061	165.005	380.578	424.185	165.182	324.295	504.224	165.457	305.424	512.907	166.003	316.935	484.928	165.591
4898	9.79400	400.993	421.861	164.899	405.491	441.476	165.035	380.157	424.642	165.156	324.256	503.809	165.514	305.391	512.431	165.980	316.902	484.532	165.595
4899	9.79600	400.526	422.282	164.845	405.101	441.861	164.963	379.720	425.099	165.132	324.261	503.359	165.511	305.359	511.998	166.034	316.883	484.117	165.598
4900	9.79800	400.126	422.688	164.887	404.662	442.275	164.998	379.329	425.541	165.232	324.214	502.961	165.506	305.325	511.574	165.948	316.955	483.631	165.667
4901	9.80000	399.714	423.110	164.894	404.320	442.680	164.984	378.884	425.988	165.164	324.189	502.538	165.549	305.278	511.088	166.003	316.865	483.269	165.638
4902	9.80200	399.261	423.539	164.827	403.944	443.066	164.976	378.441	426.463	165.167	324.187	502.096	165.499	305.246	510.683	166.011	316.894	482.793	165.693
4903	9.80400	398.885	423.938	164.915	403.513	443.499	165.038	378.082	426.886	165.208	324.139	501.690	165.511	305.211	510.223	165.926	316.898	482.360	165.666
4904	9.80600	398.425	424.324	164.897	403.139	443.894	165.012	377.599	427.351	165.167	324.123	501.257	165.538	305.173	509.782	165.996	316.823	481.972	165.654
4905	9.80800	397.973	424.771	164.857	402.725	444.290	165.016	377.192	427.793	165.238	324.082	500.807	165.504	305.115	509.349	165.927	316.884	481.468	165.663
4906	9.81000	397.582	425.151	164.918	402.341	444.713	165.036	376.764	428.231	165.185	324.034	500.419	165.517	305.091	508.872	165.968	316.826	481.089	165.636
4907	9.81200	397.136	425.555	164.899	401.950	445.091	165.013	376.304	428.724	165.189	324.017	499.941	165.498	305.052	508.458	166.024	316.815	480.646	165.565
4908	9.81400	396.709	425.994	164.875	401.537	445.504	165.014	375.937	429.112	165.235	323.985	499.526	165.495	304.988	507.990	165.987	316.876	480.169	165.618
4909	9.81600	396.255	426.373	164.906	401.169	445.910	165.036	375.486	429.613	165.191	323.929	499.111	165.461	304.987	507.539	166.012	316.781	479.790	165.530
4910	9.81800	395.835	426.804	164.898	400.748	446.286	164.981	375.072	430.053	165.202	323.927	498.651	165.442	304.922	507.116	165.960	316.800	479.313	165.523
4911	9.82000	395.374	427.235	164.894	400.379	446.719	165.046	374.642	430.485	165.259	323.872	498.254	165.472	304.868	506.630	166.017	316.825	478.880	165.591
4912	9.82200	394.976	427.614	164.922	399.974	447.087	165.008	374.213	430.977	165.234	323.847	497.822	165.439	304.858	506.215	166.011	316.748	478.483	165.505
4913	9.82400	394.578	428.035	164.903	399.553	447.509	164.996	373.784	431.382	165.248	323.838	497.380	165.484	304.794	505.765	165.975	316.818	478.006	165.592
4914	9.82600	394.087	428.474	164.882	399.191	447.915	165.049	373.379	431.857	165.255	323.783	496.983	165.482	304.786	505.316	166.065	316.770	477.618	165.611
4915	9.82800	393.727	428.844	164.898	398.763	448.284	165.010	372.958	432.287	165.220	323.758	496.541	165.433	304.752	504.900	165.997	316.743	477.185	165.528
4916	9.83000	393.243	429.293	164.923	398.417	448.724	165.032	372.536	432.728	165.262	323.741	496.109	165.496	304.697	504.432	165.993	316.809	476.718	165.660
4917	9.83200	392.837	429.688	164.891	398.011	449.094	165.056	372.124	433.184	165.210	323.708	495.711	165.432	304.680	503.991	166.036	316.740	476.320	165.544
4918	9.83400	392.392	430.076	164.937	397.581	449.498	165.047	371.670	433.625	165.223	323.691	495.270	165.447	304.638	503.558	165.938	316.729	475.879	165.567
4919	9.83600	391.971	430.506	164.902	397.229	449.939	165.066	371.288	434.066	165.264	323.636	494.847	165.494	304.607	503.099	166.012	316.750	475.437	165.620
4920	9.83800	391.581	430.911	164.884	396.823	450.300	165.076	370.852	434.513	165.229	323.633	494.422	165.416	304.574	502.667	165.978	316.699	475.040	165.506
4921	9.84000	391.112	431.326	164.944	396.469	450.705	165.100	370.430	434.990	165.270	323.610	493.981	165.493	304.548	502.234	165.943	316.753	474.581	165.593
4922	9.84200	390.745	431.738	164.911	396.049	451.145	165.088	370.056	435.411	165.252	323.569	493.584	165.462	304.518	501.776	166.049	316.735	474.148	165.570
4923	9.84400	390.276	432.178	164.923	395.666	451.514	165.082	369.603	435.887	165.263	323.575	493.151	165.431	304.468	501.351	165.936	316.655	473.742	165.471
4924	9.84600	389.885	432.567	164.970	395.304	451.929	165.153	369.205	436.318	165.291	323.535	492.728	165.509	304.437	500.892	166.011	316.733	473.265	165.619
4925	9.84800	389.449	432.997	164.935	394.861	452.349	165.080	368.776	436.775	165.272	323.510	492.321	165.432	304.404	500.459	166.008	316.712	472.868	165.537
4926	9.85000	389.012	433.427	164.933	394.531	452.729	165.122	368.347	437.251	165.282	323.501	491.898	165.479	304.378	500.027	165.975	316.657	472.453	165.545
4927	9.85200	388.614	433.816	164.979	394.125	453.143	165.159	367.958	437.673	165.296	323.477	491.483	165.542	304.340	499.568	166.050	316.736	471.994	165.662
4928	9.85400	388.162	434.236	164.931	393.705	453.563	165.057	367.505	438.148	165.306	323.443	491.059	165.434	304.298	499.135	165.954	316.639	471.597	165.549
4929	9.85600	387.740	434.660	164.975	393.343	453.925	165.132	367.108	438.570	165.290	323.412	490.626	165.496	304.273	498.702	165.983	316.654	471.165	165.650
4930	9.85800	387.304	435.046	164.961	392.952	454.340	165.169	366.679	439.036	165.287	323.388	490.220	165.513	304.234	498.252	166.013	316.692	470.713	165.629
4931	9.86000	386.881	435.478	164.990	392.540	454.751	165.086	366.250	439.485	165.284	323.354	489.795	165.436	304.184	497.827	165.932	316.581	470.326	165.563
4932	9.86200	386.462	435.873	164.958	392.163	455.140	165.172	365.852	439.899	165.316	323.331	489.354	165.516	304.161	497.369	166.009	316.666	469.856	165.663
4933	9.86400	386.007	436.278	164.978	391.773	455.536	165.181	365.393	440.382	165.279	323.313	488.947	165.439	304.112	496.927	165.961	316.623	469.433	165.569
4934	9.86600	385.603	436.710	165.003	391.383	455.948	165.098	364.995	440.813	165.279	323.264	488.524	165.427	304.088	496.495	165.991	316.518	469.035	165.515
4935	9.86800	385.165	437.122	164.974	390.991	456.337	165.185	364.520	441.270	165.292	323.256	488.083	165.506	304.049	496.036	166.037	316.652	468.530	165.589
4936	9.87000	384.744	437.519	165.006	390.616	456.723	165.181	364.161	441.727	165.275	323.223	487.675	165.398	304.007	495.611	165.958	316.558	468.152	165.508
4937	9.87200	384.331	437.941	164.990	390.203	457.153	165.096	363.739	442.159	165.308	323.167	487.243	165.434	303.976	495.162	166.051	316.536	467.737	165.549
4938	9.87400	383.870	438.336	164.993	389.818	457.542	165.215	363.303	442.616	165.290	323.159	486.810	165.467	303.943	494.702	166.005	316.652	467.251	165.564
4939	9.87600	383.473	438.750	164.992	389.452	457.919	165.164	362.913	443.048	165.323	323.118	486.395	165.407	303.895	494.314	165.988	316.486	466.889	165.510
4940	9.87800	383.050	439.172	164.980	389.039	458.367	165.111	362.460	443.515	165.353	323.078	485.981	165.442	303.871	493.819	166.036	316.543	466.430	165.569
4941	9.88000	382.630	439.550	164.982	388.663	458.747	165.183	362.094	443.962	165.290	323.069	485.547	165.413	303.836	493.404	165.943	316.595	465.988	165.567
4942	9.88200	382.193	439.998	164.980	388.280	459.125	165.165	361.618	444.377	165.356	323.029	485.132	165.417	303.797	492.971	165.973	316.436	465.618	165.530
4943	9.88400	381.787	440.376	164.954	387.881	459.573	165.144	361.244	444.851	165.307	322.996	484.700	165.420	303.764	492.486	165.976	316.604	465.105	165.593
4944	9.88600	381.374	440.798	164.970	387.498	459.943	165.202	360.823	445.299	165.276	322.987	484.293	165.376	303.722	492.097	165.897	316.539	464.725	165.541
4945	9.88800	380.897	441.221	164.988	387.138	460.357	165.182	360.386	445.748	165.309	322.939	483.860	165.412	303.676	491.612	165.994	316.446	464.311	165.493
4946	9.89000	380.539	441.616	164.959	386.702	460.805	165.159	360.004	446.187	165.233	322.938	483.419	165.401	303.658	491.169	165.916	316.612	463.815	165.554
4947	9.89200	380.078	442.039	164.978	386.311	461.148	165.204	359.544	446.627	165.280	322.905	483.030	165.358	303.618	490.781	165.931	316.438	463.445	165.518
4948	9.89400	379.666	442.424	164.934	385.974	461.571	165.201	359.170	447.075	165.250	322.881	482.589	165.410	303.586	490.260	165.967	316.476	463.004	165.488
4949	9.89600	379.267	442.838	164.936	385.530	462.001	165.179	358.734	447.523	165.220	322.856	482.147	165.368	303.553	489.871	165.920	316.557	462.543	165.545
4950	9.89800	378.784	443.251	164.939	385.177	462.336	165.211	358.328	447.973	165.285	322.823	481.758	165.356	303.513	489.404	165.955	316.439	462.173	165.480
4951	9.90000	378.433	443.646	164.912	384.810	462.758	165.176	357.930	448.412	165.241	322.815	481.317	165.408	303.489	488.953	165.957	316.513	461.696	165.513
4952	9.90200	377.973	444.069	164.928	384.358	463.171	165.187	357.493	448.871	165.321	322.774	480.901	165.351	303.463	488.591	165.926	316.504	461.279	165.522
4953	9.90400	377.567	444.474	164.949	384.066	463.533	165.236	357.126	449.303	165.356	322.742	480.504	165.386	303.432	488.097	165.977	316.429	460.893	165.462
4954	9.90600	377.138	444.896	164.936	383.654	463.964	165.213	356.675	449.786	165.292	322.748	480.062	165.377	303.383	487.664	165.949	316.514	460.406	165.537
4955	9.90800	376.716	445.293	165.003	383.224	464.386	165.210	356.285	450.200	165.329	322.692	479.665	165.351	303.358	487.266	165.919	316.466	460.026	165.517
4956	9.91000	376.295	445.714	164.960	382.886	464.756	165.272	355.864	450.638	165.286	322.676	479.250	165.387	303.335	486.781	165.985	316.410	459.613	165.475
4957	9.91200	375.827	446.137	164.979	382.489	465.187	165.250	355.434	451.123	165.288	322.674	478.808	165.379	303.278	486.402	165.956	316.506	459.151	165.563
4958	9.91400	375.483	446.542	165.029	382.105	465.591	165.221	355.045	451.527	165.309	322.595	478.438	165.367	303.261	485.942	165.944	316.442	458.773	165.516
4959	9.91600	374.984	446.972	164.971	381.753	465.970	165.265	354.593	452.019	165.264	322.595	477.996	165.420	303.222	485.492	166.011	316.395	458.341	165.473
4960	9.91800	374.609	447.386	165.005	381.348	466.392	165.231	354.225	452.451	165.300	322.577	477.555	165.413	303.173	485.104	165.936	316.456	457.897	165.560
4961	9.92000	374.188	447.781	164.980	380.957	466.778	165.200	353.797	452.891	165.320	322.514	477.184	165.371	303.141	484.609	165.988	316.415	457.502	165.487
4962	9.92200	373.728	448.203	164.970	380.582	467.158	165.277	353.368	453.358	165.293	322.513	476.725	165.426	303.093	484.203	165.976	316.358	457.061	165.517
4963	9.92400	373.384	448.582	165.008	380.184	467.536	165.291	353.008	453.709	165.320	322.435	476.345	165.430	302.998	483.760	165.902	316.436	456.662	165.590
4964	9.92600	373.031	448.872	164.995	379.831	467.878	165.250	352.663	454.027	165.354	322.302	476.045	165.385	302.859	483.310	165.967	316.318	456.320	165.483
4965	9.92800	372.755	449.145	164.983	379.532	468.134	165.306	352.395	454.309	165.359	322.116	475.725	165.366	302.665	482.991	165.917	316.170	455.985	165.506
4966	9.93000	372.594	449.365	164.979	379.316	468.355	165.365	352.234	454.476	165.358	321.909	475.452	165.425	302.378	482.628	165.852	316.139	455.701	165.583
4967	9.93200	372.510	449.533	165.010	379.179	468.504	165.368	352.127	454.546	165.351	321.609	475.274	165.429	302.009	482.292	165.925	315.989	455.478	165.580
4968	9.93400	372.518	449.612	165.018	379.103	468.618	165.344	352.096	454.529	165.383	321.170	475.149	165.430	301.564	482.026	165.962	315.772	455.318	165.557
4969	9.93600	372.580	449.630	165.018	379.057	468.688	165.309	352.165	454.441	165.423	320.716	475.094	165.394	301.032	481.802	165.917	315.431	455.204	165.549
4970	9.93800	372.710	449.622	165.006	379.096	468.723	165.276	352.248	454.301	165.436	320.170	475.039	165.389	300.438	481.562	165.873	315.064	455.107	165.538
4971	9.94000	372.847	449.596	165.028	379.150	468.750	165.260	352.371	454.151	165.403	319.656	475.019	165.381	299.824	481.339	165.889	314.695	455.005	165.519
4972	9.94200	373.048	449.579	165.000	379.227	468.759	165.246	352.516	454.001	165.372	319.071	474.982	165.343	299.226	481.108	165.983	314.225	454.917	165.492
4973	9.94400	373.256	449.561	164.974	379.311	468.777	165.247	352.677	453.850	165.338	318.518	474.954	165.352	298.604	480.904	166.031	313.851	454.834	165.472
4974	9.94600	373.479	449.527	164.980	379.388	468.786	165.233	352.877	453.709	165.290	317.957	474.932	165.310	298.004	480.742	165.998	313.540	454.769	165.484
4975	9.94800	373.662	449.493	164.988	379.496	468.804	165.232	353.045	453.585	165.240	317.342	474.880	165.370	297.342	480.527	165.966	313.108	454.718	165.487
4976	9.95000	373.823	449.450	165.010	379.550	468.795	165.219	353.206	453.462	165.221	316.843	474.883	165.309	296.749	480.323	165.952	312.759	454.652	165.466
4977	9.95200	374.015	449.433	165.014	379.641	468.796	165.252	353.351	453.340	165.266	316.227	474.839	165.321	296.158	480.099	165.998	312.359	454.608	165.480
4978	9.95400	374.223	449.389	165.005	379.726	468.796	165.254	353.527	453.173	165.297	315.691	474.801	165.342	295.528	479.859	166.016	311.924	454.570	165.445
4979	9.95600	374.415	449.355	165.012	379.810	468.779	165.256	353.695	453.017	165.375	315.106	474.790	165.318	294.951	479.714	165.981	311.634	454.532	165.439
4980	9.95800	374.638	449.321	165.018	379.902	468.779	165.257	353.887	452.867	165.343	314.531	474.753	165.374	294.295	479.518	165.919	311.188	454.508	165.457
4981	9.96000	374.822	449.295	165.038	379.979	468.771	165.274	354.079	452.726	165.326	313.993	474.740	165.315	293.670	479.312	165.842	310.804	454.441	165.434
4982	9.96200	375.014	449.269	165.028	380.079	468.771	165.276	354.247	452.594	165.324	313.393	474.697	165.359	293.102	479.106	165.858	310.443	454.397	165.479
4983	9.96400	375.198	449.243	165.018	380.163	468.772	165.277	354.408	452.462	165.321	312.887	474.691	165.314	292.481	478.857	165.922	309.945	454.333	165.460
4984	9.96600	375.398	449.209	165.025	380.225	468.772	165.278	354.608	452.313	165.351	312.257	474.647	165.356	291.921	478.660	165.952	309.638	454.269	165.473
4985	9.96800	375.613	449.192	165.029	380.294	468.772	165.249	354.776	452.155	165.367	311.759	474.616	165.360	291.298	478.498	165.950	309.202	454.216	165.504
4986	9.97000	375.775	449.166	165.018	380.372	468.781	165.233	354.953	452.032	165.379	311.152	474.588	165.368	290.673	478.310	165.903	308.786	454.151	165.483
4987	9.97200	375.982	449.132	165.024	380.456	468.781	165.235	355.114	451.891	165.362	310.614	474.561	165.410	290.081	478.115	165.905	308.481	454.095	165.480
4988	9.97400	376.158	449.097	165.031	380.556	468.781	165.236	355.282	451.742	165.331	310.055	474.522	165.430	289.506	477.856	165.953	307.964	454.050	165.460
4989	9.97600	376.335	449.062	165.006	380.625	468.764	165.238	355.481	451.584	165.347	309.446	474.505	165.425	288.900	477.632	166.000	307.659	453.994	165.426
4990	9.97800	376.551	449.045	165.010	380.702	468.764	165.240	355.657	451.425	165.331	308.942	474.472	165.427	288.309	477.444	166.015	307.297	453.975	165.422
4991	9.98000	376.704	449.019	165.000	380.802	468.756	165.227	355.833	451.311	165.328	308.295	474.446	165.406	287.660	477.276	165.970	306.853	453.929	165.402
4992	9.98200	376.919	448.985	165.006	380.886	468.748	165.245	356.003	451.161	165.295	307.859	474.415	165.443	287.091	477.113	165.936	306.581	453.891	165.399
4993	9.98400	377.088	448.933	165.013	380.978	468.739	165.231	356.163	451.012	165.326	307.181	474.405	165.419	286.512	476.863	165.877	306.096	453.872	165.364
4994	9.98600	377.279	448.898	165.021	381.071	468.730	165.218	356.393	450.829	165.422	306.696	474.395	165.398	285.889	476.633	165.912	305.762	453.844	165.374
4995	9.98800	377.487	448.890	165.009	381.140	468.731	165.219	356.592	450.689	165.438	306.052	474.339	165.418	285.370	476.381	165.974	305.466	453.824	165.369
4996	9.99000	377.633	448.890	164.981	381.225	468.713	165.190	356.737	450.565	165.358	305.443	474.348	165.397	284.683	476.205	165.947	304.982	453.797	165.350
4997	9.99200	377.872	448.829	164.974	381.294	468.722	165.176	356.883	450.439	165.246	304.977	474.281	165.434	284.184	476.060	165.943	304.664	453.778	165.376
4998	9.99400	378.048	448.786	164.996	381.379	468.713	165.161	357.051	450.299	165.230	304.307	474.289	165.410	283.533	475.862	165.819	304.236	453.750	165.356
4999	9.99600	378.253	448.752	165.037	381.448	468.696	165.164	357.305	450.123	165.247	303.902	474.251	165.433	282.972	475.633	165.856	303.848	453.723	165.369
5000	9.99800	378.477	448.744	165.024	381.524	468.678	165.168	357.480	449.967	165.326	303.178	474.214	165.394	282.438	475.336	165.935	303.506	453.711	165.377
5001	10.00000	378.631	448.726	164.966	381.616	468.661	165.140	357.703	449.818	165.387	302.757	474.203	165.434	281.729	475.136	165.957	303.045	453.676	165.375
5002	10.00200	378.870	448.674	164.973	381.716	468.652	165.158	357.834	449.686	165.384	302.088	474.165	165.425	281.339	475.007	165.983	302.697	453.656	165.370
5003	10.00400	379.039	448.622	164.981	381.807	468.644	165.178	357.978	449.544	165.307	301.480	474.155	165.402	280.565	474.827	165.858	302.281	453.637	165.364
5004	10.00600	379.222	448.579	165.003	381.899	468.627	165.180	358.239	449.369	165.294	301.012	474.117	165.424	280.148	474.633	165.833	301.868	453.600	165.361
5005	10.00800	379.430	448.580	165.007	381.969	468.609	165.150	358.406	449.246	165.279	300.319	474.087	165.368	279.489	474.328	165.866	301.526	453.589	165.369
5006	10.01000	379.640	448.570	164.931	382.054	468.609	165.150	358.584	449.122	165.259	299.890	474.059	165.408	278.892	474.087	165.946	301.056	453.571	165.334
5007	10.01200	379.872	448.500	164.937	382.148	468.574	165.121	358.769	448.980	165.209	299.221	474.021	165.369	278.438	473.936	165.963	300.691	453.551	165.358
5008	10.01400	380.002	448.456	164.928	382.233	468.565	165.105	358.899	448.814	165.272	298.707	474.009	165.373	277.721	473.773	165.897	300.290	453.539	165.336
5009	10.01600	380.207	448.440	164.938	382.318	468.548	165.076	359.160	448.640	165.382	298.130	473.972	165.368	277.358	473.604	165.855	299.871	453.530	165.347
5010	10.01800	380.432	448.414	164.924	382.373	468.521	165.062	359.395	448.494	165.450	297.499	473.951	165.325	276.625	473.327	165.811	299.513	453.518	165.324
5011	10.02000	380.641	448.396	164.866	382.426	468.495	165.081	359.563	448.344	165.420	297.024	473.923	165.365	276.097	473.083	165.858	299.099	453.517	165.348
5012	10.02200	380.826	448.352	164.885	382.487	468.477	165.053	359.742	448.208	165.289	296.354	473.903	165.326	275.521	472.884	165.944	298.709	453.516	165.342
5013	10.02400	380.941	448.326	164.874	382.563	468.460	165.057	359.841	448.075	165.195	295.856	473.873	165.331	274.938	472.727	165.922	298.337	453.505	165.351
5014	10.02600	381.161	448.319	164.900	382.663	468.443	165.061	360.096	447.934	165.208	295.255	473.863	165.309	274.465	472.579	165.882	297.894	453.504	165.344
5015	10.02800	381.386	448.284	164.872	382.777	468.443	165.064	360.331	447.831	165.257	294.681	473.823	165.328	273.857	472.334	165.834	297.538	453.519	165.336
5016	10.03000	381.601	448.249	164.878	382.862	468.417	165.051	360.507	447.674	165.303	294.150	473.805	165.323	273.342	472.104	165.872	297.141	453.519	165.362
5017	10.03200	381.794	448.216	164.912	382.955	468.391	165.037	360.754	447.473	165.429	293.528	473.776	165.329	272.753	471.838	165.971	296.768	453.527	165.371
5018	10.03400	381.908	448.181	164.919	383.040	468.364	165.023	360.860	447.307	165.463	293.021	473.756	165.351	272.186	471.676	165.999	296.389	453.534	165.379
5019	10.03600	382.105	448.156	164.946	383.141	468.347	165.023	361.106	447.139	165.402	292.405	473.745	165.297	271.722	471.509	165.958	295.937	453.541	165.355
5020	10.03800	382.390	448.156	164.919	383.273	468.312	165.024	361.342	447.024	165.312	291.837	473.706	165.318	271.099	471.362	165.922	295.606	453.557	165.379
5021	10.04000	382.559	448.105	164.956	383.342	468.286	165.043	361.520	446.916	165.197	291.259	473.706	165.280	270.619	471.096	165.869	295.170	453.556	165.372
5022	10.04200	382.783	448.071	164.990	383.403	468.251	165.047	361.705	446.801	165.161	290.683	473.658	165.287	269.995	470.847	165.874	294.811	453.573	165.366
5023	10.04400	382.920	448.054	164.996	383.464	468.234	165.081	361.842	446.663	165.270	290.137	473.639	165.279	269.499	470.626	165.988	294.399	453.596	165.340
5024	10.04600	383.087	448.029	165.020	383.516	468.191	165.102	362.123	446.500	165.432	289.560	473.610	165.256	268.958	470.465	165.927	293.974	453.596	165.365
5025	10.04800	383.348	448.020	164.981	383.599	468.165	165.123	362.337	446.325	165.452	288.993	473.581	165.293	268.382	470.320	165.924	293.602	453.610	165.325
5026	10.05000	383.509	447.969	165.018	383.719	468.148	165.163	362.530	446.138	165.390	288.423	473.561	165.255	267.885	470.087	165.836	293.162	453.616	165.301
5027	10.05200	383.764	447.936	165.082	383.780	468.096	165.168	362.685	445.979	165.342	287.824	473.541	165.276	267.286	469.863	165.854	292.812	453.643	165.310
5028	10.05400	383.948	447.927	165.072	383.857	468.078	165.170	362.891	445.838	165.328	287.270	473.505	165.271	266.794	469.617	165.894	292.425	453.675	165.299
5029	10.05600	384.094	447.901	165.031	383.942	468.052	165.187	363.143	445.742	165.297	286.702	473.493	165.276	266.220	469.439	165.958	292.014	453.702	165.307
5030	10.05800	384.362	447.866	165.009	384.066	468.017	165.187	363.366	445.644	165.230	286.103	473.465	165.284	265.735	469.268	165.943	291.621	453.726	165.314
5031	10.06000	384.501	447.813	165.015	384.190	467.992	165.204	363.544	445.537	165.178	285.557	473.427	165.276	265.178	469.089	165.882	291.209	453.766	165.255
5032	10.06200	384.740	447.754	165.067	384.274	467.940	165.239	363.720	445.355	165.305	284.943	473.425	165.297	264.661	468.872	165.823	290.816	453.794	165.326
5033	10.06400	384.917	447.736	165.039	384.358	467.914	165.257	363.963	445.121	165.441	284.414	473.380	165.338	264.107	468.651	165.844	290.428	453.826	165.284
5034	10.06600	385.087	447.709	164.997	384.442	467.870	165.247	364.177	444.936	165.415	283.821	473.377	165.297	263.603	468.429	165.926	290.040	453.860	165.276
5035	10.06800	385.349	447.683	164.958	384.503	467.835	165.251	364.369	444.794	165.336	283.262	473.341	165.352	263.057	468.260	165.944	289.631	453.885	165.282
5036	10.07000	385.486	447.640	164.982	384.572	467.808	165.239	364.577	444.688	165.316	282.699	473.320	165.312	262.548	468.081	165.915	289.239	453.935	165.270
5037	10.07200	385.693	447.597	165.004	384.656	467.764	165.230	364.814	444.583	165.331	282.093	473.301	165.335	262.022	467.883	165.855	288.856	453.979	165.277
5038	10.07400	385.887	447.571	164.990	384.725	467.720	165.219	365.067	444.452	165.332	281.555	473.263	165.327	261.467	467.667	165.827	288.410	453.994	165.268
5039	10.07600	386.095	447.553	164.935	384.787	467.676	165.177	365.259	444.336	165.267	280.956	473.252	165.333	260.960	467.446	165.849	288.067	454.056	165.274
5040	10.07800	386.325	447.527	164.926	384.856	467.641	165.179	365.429	444.169	165.267	280.419	473.216	165.389	260.438	467.260	165.899	287.620	454.079	165.278
5041	10.08000	386.485	447.493	164.933	384.981	467.596	165.133	365.620	443.968	165.335	279.842	473.212	165.347	259.947	467.046	165.935	287.246	454.123	165.286
5042	10.08200	386.653	447.459	164.971	385.090	467.553	165.121	365.848	443.776	165.389	279.283	473.175	165.402	259.408	466.901	165.902	286.837	454.174	165.274
5043	10.08400	386.839	447.415	164.959	385.198	467.509	165.109	366.094	443.645	165.388	278.705	473.155	165.362	258.913	466.696	165.861	286.403	454.200	165.312
5044	10.08600	387.070	447.398	164.934	385.282	467.474	165.112	366.302	443.521	165.340	278.129	473.126	165.369	258.375	466.499	165.863	286.041	454.260	165.317
5045	10.08800	387.283	447.373	164.958	385.375	467.430	165.100	366.524	443.433	165.321	277.560	473.116	165.376	257.875	466.285	165.868	285.579	454.301	165.288
5046	10.09000	387.467	447.330	164.982	385.467	467.377	165.105	366.769	443.310	165.305	276.992	473.113	165.366	257.352	466.099	165.888	285.193	454.347	165.359
5047	10.09200	387.620	447.304	164.971	385.528	467.351	165.124	366.977	443.151	165.260	276.439	473.076	165.390	256.884	465.903	165.923	284.765	454.404	165.297
5048	10.09400	387.806	447.269	164.975	385.619	467.307	165.115	367.200	442.985	165.293	275.838	473.073	165.349	256.342	465.749	165.846	284.386	454.467	165.336
5049	10.09600	388.066	447.244	164.997	385.687	467.272	165.120	367.368	442.827	165.310	275.309	473.035	165.372	255.840	465.543	165.803	283.978	454.518	165.324
5050	10.09800	388.280	447.210	165.006	385.779	467.228	165.110	367.619	442.644	165.380	274.708	473.025	165.348	255.323	465.356	165.792	283.584	454.594	165.294
5051	10.10000	388.449	447.175	165.013	385.878	467.193	165.116	367.856	442.504	165.397	274.156	473.004	165.369	254.832	465.160	165.826	283.187	454.656	165.300
5052	10.10200	388.611	447.149	165.001	385.970	467.141	165.151	368.087	442.381	165.381	273.586	472.995	165.347	254.332	464.965	165.832	282.754	454.705	165.256
5053	10.10400	388.827	447.115	165.006	386.077	467.107	165.156	368.318	442.267	165.347	273.018	472.983	165.352	253.842	464.777	165.882	282.379	454.775	165.245
5054	10.10600	389.080	447.071	164.999	386.169	467.063	165.175	368.517	442.133	165.285	272.471	472.964	165.345	253.341	464.599	165.885	281.939	454.824	165.232
5055	10.10800	389.279	447.046	165.021	386.269	467.019	165.163	368.755	441.984	165.256	271.880	472.943	165.335	252.846	464.420	165.826	281.551	454.905	165.269
