NO_OF_FRAMES	994
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:21:38.805	951432.43934970
DATA_INCLUDED	3D
TITLE	Bevaring av energi i elastisk stöt 34.0 g vs (fjäderpuck) 31.6 g
MARKER_NAMES	v34_0g	vx	vy	h31_6g	hx	hy
COLLISION_TIME	0.91
TRAJECTORY_TYPES	Measured	Mixed	Mixed	Measured	Measured	Mixed
Frame	Time	v34_0g X	v34_0g Y	v34_0g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	
13008	26.01400	361.858	296.094	169.565	357.287	310.876	169.478	346.374	292.767	169.623	444.502	449.422	165.281	437.935	468.810	165.646	425.572	441.181	165.459
13009	26.01600	361.904	296.370	169.612	357.352	311.240	169.396	346.431	293.122	169.553	444.125	449.148	165.279	437.439	468.472	165.694	425.163	440.915	165.476
13010	26.01800	361.964	296.715	169.527	357.383	311.590	169.496	346.491	293.435	169.509	443.678	448.784	165.288	437.076	468.195	165.694	424.772	440.595	165.435
13011	26.02000	362.062	297.137	169.523	357.398	311.882	169.511	346.520	293.768	169.605	443.284	448.474	165.290	436.748	467.896	165.638	424.370	440.275	165.428
13012	26.02200	362.069	297.428	169.535	357.483	312.245	169.428	346.577	294.108	169.571	442.947	448.199	165.260	436.311	467.567	165.638	423.998	439.932	165.499
13013	26.02400	362.107	297.731	169.591	357.577	312.608	169.460	346.647	294.434	169.461	442.521	447.897	165.281	435.855	467.238	165.704	423.607	439.664	165.454
13014	26.02600	362.218	298.143	169.574	357.571	312.901	169.506	346.692	294.789	169.504	442.106	447.551	165.286	435.497	466.963	165.667	423.178	439.369	165.366
13015	26.02800	362.265	298.476	169.445	357.570	313.228	169.515	346.761	295.084	169.577	441.710	447.248	165.277	435.160	466.653	165.631	422.812	439.017	165.456
13016	26.03000	362.278	298.772	169.520	357.717	313.618	169.443	346.819	295.397	169.533	441.316	446.974	165.309	434.683	466.307	165.695	422.426	438.699	165.508
13017	26.03200	362.340	299.139	169.610	357.742	313.934	169.436	346.903	295.775	169.523	440.958	446.654	165.234	434.281	466.022	165.711	422.006	438.430	165.402
13018	26.03400	362.391	299.472	169.482	357.727	314.230	169.514	346.940	296.100	169.525	440.522	446.300	165.291	433.914	465.712	165.676	421.612	438.092	165.397
13019	26.03600	362.452	299.830	169.446	357.826	314.593	169.547	346.988	296.386	169.585	440.135	446.008	165.325	433.529	465.385	165.672	421.225	437.775	165.452
13020	26.03800	362.473	300.165	169.577	357.898	314.944	169.419	347.053	296.746	169.579	439.760	445.749	165.263	433.108	465.064	165.725	420.839	437.456	165.475
13021	26.04000	362.506	300.461	169.538	357.923	315.263	169.445	347.106	297.084	169.515	439.331	445.403	165.237	432.678	464.771	165.723	420.409	437.178	165.387
13022	26.04200	362.593	300.834	169.466	357.952	315.581	169.585	347.143	297.390	169.490	438.941	445.067	165.326	432.318	464.461	165.656	420.040	436.858	165.380
13023	26.04400	362.645	301.206	169.508	357.991	315.902	169.529	347.197	297.705	169.592	438.571	444.817	165.280	431.930	464.151	165.653	419.636	436.532	165.451
13024	26.04600	362.622	301.465	169.559	358.039	316.265	169.447	347.255	298.038	169.576	438.165	444.497	165.237	431.482	463.813	165.737	419.235	436.222	165.458
13025	26.04800	362.677	301.815	169.542	358.064	316.606	169.534	347.324	298.364	169.467	437.770	444.160	165.261	431.050	463.518	165.675	418.844	435.928	165.402
13026	26.05000	362.825	302.210	169.529	358.063	316.890	169.568	347.352	298.704	169.547	437.359	443.860	165.312	430.712	463.210	165.604	418.412	435.617	165.410
13027	26.05200	362.849	302.496	169.478	358.139	317.246	169.506	347.399	299.015	169.587	436.982	443.558	165.302	430.310	462.890	165.687	418.054	435.274	165.515
13028	26.05400	362.925	302.814	169.612	358.211	317.640	169.469	347.503	299.328	169.544	436.538	443.237	165.228	429.860	462.569	165.705	417.679	434.962	165.430
13029	26.05600	363.004	303.209	169.601	358.212	317.931	169.486	347.541	299.713	169.518	436.177	442.927	165.234	429.448	462.276	165.606	417.249	434.675	165.359
13030	26.05800	363.061	303.532	169.460	358.259	318.242	169.532	347.616	300.034	169.571	435.769	442.608	165.322	429.128	461.975	165.619	416.884	434.358	165.446
13031	26.06000	363.081	303.883	169.557	358.336	318.643	169.476	347.640	300.332	169.565	435.347	442.306	165.278	428.681	461.630	165.717	416.467	434.032	165.485
13032	26.06200	363.142	304.205	169.643	358.377	318.965	169.422	347.703	300.698	169.512	435.005	442.012	165.188	428.256	461.336	165.687	416.083	433.728	165.417
13033	26.06400	363.195	304.539	169.515	358.369	319.269	169.485	347.758	301.040	169.511	434.561	441.694	165.305	427.873	461.034	165.636	415.676	433.435	165.421
13034	26.06600	363.270	304.924	169.491	358.430	319.626	169.569	347.795	301.339	169.505	434.188	441.385	165.342	427.515	460.725	165.698	415.280	433.135	165.477
13035	26.06800	363.299	305.247	169.579	358.493	319.970	169.460	347.851	301.686	169.568	433.776	441.081	165.238	427.105	460.397	165.767	414.894	432.772	165.490
13036	26.07000	363.324	305.538	169.590	358.526	320.322	169.450	347.922	302.027	169.536	433.391	440.788	165.242	426.625	460.085	165.669	414.512	432.478	165.433
13037	26.07200	363.420	305.938	169.530	358.564	320.645	169.542	347.976	302.348	169.477	433.002	440.471	165.329	426.299	459.792	165.637	414.096	432.218	165.376
13038	26.07400	363.480	306.289	169.514	358.580	320.954	169.554	348.030	302.678	169.543	432.572	440.159	165.272	425.892	459.484	165.697	413.716	431.858	165.483
13039	26.07600	363.471	306.563	169.532	358.658	321.325	169.458	348.101	302.998	169.598	432.187	439.848	165.247	425.438	459.145	165.719	413.316	431.538	165.446
13040	26.07800	363.535	306.927	169.592	358.744	321.671	169.496	348.150	303.319	169.539	431.811	439.572	165.218	425.010	458.850	165.625	412.910	431.279	165.387
13041	26.08000	363.615	307.308	169.505	358.729	321.957	169.563	348.202	303.677	169.504	431.414	439.246	165.321	424.700	458.577	165.619	412.530	430.970	165.458
13042	26.08200	363.645	307.614	169.483	358.775	322.298	169.537	348.255	304.006	169.541	431.014	438.909	165.282	424.318	458.240	165.704	412.144	430.607	165.473
13043	26.08400	363.666	307.957	169.599	358.876	322.690	169.469	348.311	304.289	169.571	430.609	438.632	165.223	423.794	457.885	165.658	411.744	430.296	165.451
13044	26.08600	363.737	308.298	169.570	358.878	322.971	169.473	348.376	304.647	169.537	430.253	438.340	165.260	423.465	457.617	165.611	411.321	430.045	165.378
13045	26.08800	363.818	308.632	169.444	358.901	323.276	169.567	348.450	304.998	169.521	429.826	438.004	165.317	423.120	457.343	165.607	410.959	429.719	165.419
13046	26.09000	363.893	308.991	169.555	358.985	323.660	169.518	348.480	305.299	169.548	429.435	437.701	165.245	422.666	456.980	165.675	410.549	429.365	165.449
13047	26.09200	363.938	309.287	169.632	359.042	323.997	169.429	348.559	305.610	169.589	429.073	437.399	165.237	422.241	456.668	165.648	410.163	429.072	165.458
13048	26.09400	364.021	309.623	169.539	359.074	324.301	169.493	348.641	305.969	169.585	428.685	437.099	165.291	421.853	456.393	165.613	409.757	428.805	165.415
13049	26.09600	364.097	310.019	169.531	359.127	324.634	169.600	348.661	306.299	169.510	428.261	436.753	165.301	421.556	456.084	165.678	409.355	428.442	165.431
13050	26.09800	364.126	310.329	169.572	359.188	324.996	169.493	348.729	306.604	169.600	427.877	436.433	165.261	421.087	455.747	165.665	408.983	428.107	165.522
13051	26.10000	364.166	310.613	169.604	359.245	325.336	169.437	348.785	306.938	169.589	427.467	436.167	165.283	420.653	455.435	165.669	408.607	427.848	165.464
13052	26.10200	364.254	311.008	169.596	359.268	325.659	169.532	348.833	307.274	169.496	427.091	435.865	165.273	420.320	455.178	165.668	408.176	427.544	165.397
13053	26.10400	364.308	311.362	169.500	359.306	325.968	169.546	348.886	307.627	169.512	426.635	435.501	165.254	419.965	454.869	165.666	407.798	427.183	165.442
13054	26.10600	364.313	311.656	169.548	359.361	326.333	169.469	348.938	307.938	169.555	426.265	435.217	165.245	419.487	454.504	165.706	407.434	426.864	165.472
13055	26.10800	364.406	312.006	169.647	359.424	326.694	169.476	348.996	308.254	169.546	425.919	434.959	165.248	419.079	454.211	165.676	407.011	426.570	165.448
13056	26.11000	364.450	312.350	169.536	359.417	326.988	169.526	349.058	308.595	169.517	425.478	434.596	165.261	418.753	453.963	165.657	406.614	426.266	165.348
13057	26.11200	364.495	312.689	169.477	359.456	327.321	169.520	349.118	308.948	169.533	425.092	434.268	165.271	418.346	453.626	165.678	406.212	425.965	165.374
13058	26.11400	364.531	313.041	169.608	359.557	327.714	169.455	349.188	309.232	169.565	424.707	434.019	165.258	417.853	453.262	165.683	405.824	425.632	165.495
13059	26.11600	364.596	313.355	169.570	359.559	328.030	169.453	349.245	309.555	169.540	424.308	433.708	165.234	417.511	453.004	165.685	405.442	425.345	165.394
13060	26.11800	364.654	313.699	169.460	359.559	328.324	169.504	349.307	309.926	169.553	423.885	433.363	165.245	417.150	452.721	165.666	405.019	425.059	165.325
13061	26.12000	364.711	314.082	169.522	359.651	328.695	169.524	349.352	310.239	169.514	423.475	433.060	165.239	416.723	452.366	165.654	404.661	424.690	165.452
13062	26.12200	364.718	314.375	169.569	359.722	329.048	169.403	349.406	310.550	169.557	423.126	432.786	165.277	416.296	452.047	165.707	404.261	424.398	165.460
13063	26.12400	364.776	314.697	169.514	359.731	329.351	169.466	349.472	310.905	169.605	422.721	432.483	165.204	415.914	451.788	165.676	403.847	424.111	165.359
13064	26.12600	364.861	315.102	169.521	359.746	329.674	169.561	349.519	311.215	169.503	422.319	432.121	165.249	415.597	451.488	165.659	403.476	423.794	165.418
13065	26.12800	364.915	315.401	169.517	359.824	330.013	169.506	349.578	311.551	169.524	421.939	431.829	165.288	415.119	451.133	165.648	403.083	423.486	165.489
13066	26.13000	364.976	315.687	169.583	359.879	330.378	169.428	349.624	311.873	169.612	421.556	431.553	165.230	414.710	450.831	165.735	402.682	423.165	165.457
13067	26.13200	365.065	316.084	169.607	359.903	330.710	169.538	349.699	312.175	169.529	421.150	431.233	165.192	414.324	450.564	165.686	402.283	422.861	165.390
13068	26.13400	365.121	316.429	169.498	359.942	331.002	169.558	349.753	312.544	169.511	420.754	430.906	165.266	413.989	450.246	165.637	401.898	422.585	165.367
13069	26.13600	365.164	316.730	169.529	360.027	331.365	169.452	349.812	312.881	169.563	420.352	430.639	165.258	413.542	449.900	165.711	401.510	422.208	165.480
13070	26.13800	365.258	317.090	169.643	360.098	331.736	169.473	349.882	313.173	169.579	419.961	430.319	165.219	413.098	449.607	165.713	401.089	421.921	165.379
13071	26.14000	365.319	317.409	169.556	360.160	332.014	169.560	349.931	313.522	169.534	419.585	429.999	165.182	412.781	449.331	165.651	400.728	421.643	165.295
13072	26.14200	365.370	317.766	169.494	360.190	332.339	169.544	350.000	313.873	169.521	419.196	429.682	165.272	412.346	448.985	165.624	400.340	421.310	165.418
13073	26.14400	365.404	318.116	169.597	360.284	332.741	169.495	350.059	314.182	169.534	418.818	429.390	165.280	411.957	448.666	165.710	399.939	420.981	165.402
13074	26.14600	365.477	318.413	169.564	360.324	333.058	169.494	350.131	314.473	169.549	418.397	429.077	165.195	411.569	448.381	165.699	399.570	420.688	165.381
13075	26.14800	365.535	318.752	169.507	360.332	333.334	169.550	350.210	314.844	169.564	418.035	428.775	165.189	411.169	448.080	165.651	399.115	420.412	165.360
13076	26.15000	365.608	319.133	169.538	360.416	333.698	169.590	350.264	315.158	169.527	417.630	428.458	165.281	410.834	447.770	165.622	398.783	420.094	165.389
13077	26.15200	365.607	319.417	169.573	360.464	334.053	169.503	350.316	315.464	169.508	417.208	428.154	165.210	410.330	447.425	165.725	398.388	419.732	165.439
13078	26.15400	365.680	319.748	169.533	360.473	334.378	169.485	350.395	315.822	169.590	416.849	427.843	165.157	409.958	447.149	165.730	398.003	419.429	165.405
13079	26.15600	365.773	320.146	169.561	360.511	334.693	169.599	350.435	316.119	169.557	416.452	427.551	165.199	409.619	446.846	165.619	397.613	419.178	165.332
13080	26.15800	365.779	320.468	169.507	360.581	335.033	169.546	350.488	316.468	169.513	416.073	427.233	165.257	409.216	446.528	165.671	397.210	418.819	165.443
13081	26.16000	365.832	320.770	169.540	360.614	335.404	169.424	350.556	316.814	169.550	415.683	426.895	165.191	408.803	446.209	165.761	396.831	418.483	165.475
13082	26.16200	365.896	321.160	169.584	360.638	335.735	169.503	350.598	317.105	169.566	415.267	426.618	165.167	408.368	445.924	165.682	396.440	418.224	165.419
13083	26.16400	365.938	321.487	169.481	360.661	336.029	169.556	350.654	317.446	169.540	414.889	426.327	165.207	408.033	445.621	165.605	396.015	417.939	165.416
13084	26.16600	365.965	321.814	169.493	360.708	336.376	169.486	350.715	317.797	169.527	414.447	425.999	165.221	407.625	445.304	165.690	395.645	417.595	165.463
13085	26.16800	366.074	322.165	169.625	360.771	336.761	169.442	350.766	318.099	169.559	414.048	425.679	165.185	407.200	444.993	165.730	395.253	417.267	165.447
13086	26.17000	366.134	322.475	169.526	360.825	337.064	169.510	350.822	318.398	169.559	413.703	425.403	165.160	406.792	444.689	165.623	394.844	416.982	165.443
13087	26.17200	366.195	322.834	169.497	360.833	337.374	169.530	350.887	318.759	169.560	413.291	425.094	165.236	406.393	444.406	165.606	394.461	416.688	165.390
13088	26.17400	366.260	323.184	169.601	360.935	337.751	169.502	350.940	319.100	169.535	412.891	424.758	165.232	406.076	444.114	165.675	394.075	416.361	165.406
13089	26.17600	366.336	323.473	169.585	361.005	338.100	169.465	350.984	319.382	169.538	412.491	424.463	165.179	405.596	443.759	165.701	393.681	416.026	165.470
13090	26.17800	366.384	323.831	169.527	361.012	338.387	169.538	351.071	319.745	169.573	412.127	424.189	165.219	405.194	443.465	165.641	393.297	415.775	165.398
13091	26.18000	366.474	324.221	169.572	361.074	338.733	169.583	351.135	320.094	169.530	411.720	423.861	165.232	404.905	443.200	165.626	392.880	415.463	165.352
13092	26.18200	366.487	324.511	169.560	361.153	339.106	169.493	351.173	320.409	169.494	411.280	423.541	165.197	404.459	442.856	165.730	392.510	415.094	165.449
13093	26.18400	366.554	324.844	169.553	361.185	339.413	169.480	351.264	320.732	169.586	410.917	423.249	165.207	404.023	442.535	165.690	392.139	414.810	165.446
13094	26.18600	366.646	325.235	169.601	361.238	339.736	169.578	351.336	321.066	169.579	410.570	422.974	165.216	403.649	442.251	165.643	391.724	414.525	165.410
13095	26.18800	366.675	325.545	169.504	361.309	340.077	169.528	351.391	321.390	169.557	410.142	422.618	165.184	403.311	441.959	165.681	391.354	414.206	165.410
13096	26.19000	366.721	325.876	169.580	361.356	340.424	169.458	351.466	321.761	169.574	409.761	422.292	165.230	402.912	441.631	165.721	390.984	413.888	165.441
13097	26.19200	366.808	326.247	169.598	361.411	340.753	169.507	351.522	322.069	169.588	409.399	422.042	165.190	402.437	441.302	165.697	390.566	413.580	165.517
13098	26.19400	366.857	326.567	169.515	361.457	341.049	169.594	351.578	322.376	169.571	409.007	421.740	165.183	402.135	441.035	165.653	390.183	413.283	165.406
13099	26.19600	366.892	326.911	169.525	361.496	341.405	169.508	351.634	322.727	169.560	408.607	421.386	165.184	401.789	440.743	165.654	389.775	412.998	165.370
13100	26.19800	366.954	327.267	169.580	361.552	341.772	169.470	351.715	323.060	169.524	408.204	421.101	165.180	401.301	440.380	165.698	389.433	412.623	165.550
13101	26.20000	366.996	327.579	169.514	361.591	342.084	169.523	351.769	323.352	169.543	407.842	420.818	165.205	400.883	440.077	165.691	389.035	412.344	165.435
13102	26.20200	367.058	327.931	169.506	361.614	342.375	169.545	351.826	323.678	169.553	407.452	420.489	165.155	400.568	439.812	165.675	388.635	412.040	165.371
13103	26.20400	367.156	328.271	169.595	361.677	342.758	169.471	351.895	324.064	169.537	407.051	420.161	165.170	400.205	439.511	165.697	388.279	411.706	165.437
13104	26.20600	367.191	328.568	169.564	361.748	343.119	169.453	351.940	324.344	169.510	406.678	419.870	165.213	399.708	439.129	165.710	387.879	411.397	165.482
13105	26.20800	367.286	328.918	169.525	361.756	343.393	169.480	352.002	324.665	169.570	406.271	419.585	165.175	399.348	438.853	165.684	387.486	411.066	165.406
13106	26.21000	367.345	329.308	169.573	361.810	343.739	169.525	352.098	325.026	169.574	405.880	419.264	165.140	399.029	438.587	165.671	387.063	410.808	165.384
13107	26.21200	367.376	329.588	169.547	361.888	344.115	169.470	352.122	325.348	169.522	405.500	418.947	165.203	398.609	438.242	165.679	386.678	410.533	165.395
13108	26.21400	367.465	329.932	169.556	361.927	344.430	169.442	352.181	325.677	169.567	405.091	418.672	165.213	398.144	437.914	165.720	386.299	410.130	165.499
13109	26.21600	367.542	330.312	169.591	361.974	344.743	169.527	352.245	326.013	169.591	404.714	418.343	165.164	397.753	437.638	165.694	385.876	409.860	165.401
13110	26.21800	367.580	330.617	169.543	361.997	345.096	169.526	352.317	326.335	169.540	404.330	418.041	165.160	397.439	437.364	165.696	385.522	409.593	165.366
13111	26.22000	367.619	330.946	169.588	362.091	345.443	169.457	352.339	326.694	169.515	403.935	417.733	165.237	396.990	437.018	165.705	385.135	409.225	165.497
13112	26.22200	367.706	331.327	169.623	362.122	345.772	169.507	352.423	327.005	169.561	403.533	417.431	165.233	396.559	436.690	165.749	384.736	408.913	165.450
13113	26.22400	367.738	331.630	169.545	362.161	346.103	169.589	352.504	327.312	169.545	403.128	417.118	165.152	396.192	436.424	165.738	384.358	408.637	165.431
13114	26.22600	367.774	331.991	169.553	362.186	346.432	169.493	352.543	327.656	169.554	402.773	416.826	165.165	395.849	436.130	165.676	383.928	408.361	165.411
13115	26.22800	367.837	332.356	169.623	362.272	346.799	169.456	352.619	328.000	169.563	402.347	416.509	165.226	395.413	435.785	165.719	383.550	408.015	165.400
13116	26.23000	367.886	332.660	169.545	362.310	347.103	169.528	352.687	328.315	169.531	401.934	416.195	165.144	394.969	435.475	165.728	383.180	407.663	165.468
13117	26.23200	367.949	333.029	169.534	362.334	347.412	169.548	352.737	328.624	169.547	401.564	415.885	165.126	394.638	435.208	165.717	382.756	407.412	165.400
13118	26.23400	367.976	333.367	169.595	362.397	347.778	169.479	352.799	328.985	169.553	401.169	415.603	165.185	394.234	434.888	165.645	382.373	407.126	165.334
13119	26.23600	368.034	333.663	169.535	362.490	348.130	169.478	352.860	329.300	169.520	400.807	415.284	165.217	393.832	434.561	165.685	382.002	406.749	165.452
13120	26.23800	368.095	334.015	169.530	362.506	348.407	169.538	352.905	329.599	169.523	400.406	414.947	165.186	393.448	434.260	165.745	381.622	406.439	165.440
13121	26.24000	368.148	334.386	169.552	362.545	348.733	169.555	352.977	329.945	169.564	400.014	414.670	165.134	393.042	433.957	165.670	381.209	406.199	165.445
13122	26.24200	368.234	334.658	169.544	362.601	349.119	169.517	353.032	330.285	169.511	399.652	414.378	165.179	392.712	433.655	165.628	380.823	405.852	165.406
13123	26.24400	368.300	335.019	169.550	362.663	349.450	169.457	353.078	330.592	169.496	399.196	414.033	165.196	392.286	433.328	165.704	380.453	405.526	165.455
13124	26.24600	368.384	335.383	169.591	362.678	349.736	169.531	353.145	330.931	169.557	398.827	413.739	165.147	391.867	433.035	165.713	380.075	405.217	165.503
13125	26.24800	368.429	335.694	169.497	362.764	350.108	169.559	353.235	331.272	169.533	398.480	413.464	165.156	391.515	432.723	165.625	379.652	404.930	165.409
13126	26.25000	368.500	336.032	169.558	362.811	350.455	169.464	353.265	331.605	169.499	398.094	413.154	165.172	391.096	432.413	165.631	379.284	404.652	165.327
13127	26.25200	368.594	336.413	169.594	362.858	350.772	169.471	353.325	331.951	169.541	397.671	412.791	165.160	390.726	432.095	165.725	378.935	404.266	165.434
13128	26.25400	368.627	336.709	169.536	362.911	351.122	169.583	353.442	332.243	169.563	397.301	412.507	165.157	390.304	431.792	165.686	378.511	403.972	165.418
13129	26.25600	368.693	337.070	169.544	362.952	351.452	169.490	353.506	332.575	169.527	396.929	412.249	165.168	389.920	431.472	165.614	378.135	403.704	165.351
13130	26.25800	368.766	337.426	169.602	363.007	351.800	169.426	353.560	332.939	169.566	396.516	411.913	165.168	389.611	431.206	165.635	377.741	403.385	165.355
13131	26.26000	368.821	337.741	169.571	363.061	352.140	169.524	353.635	333.246	169.552	396.106	411.584	165.156	389.148	430.889	165.727	377.349	403.069	165.449
13132	26.26200	368.868	338.101	169.549	363.061	352.450	169.548	353.700	333.561	169.521	395.735	411.328	165.196	388.752	430.577	165.671	376.994	402.750	165.454
13133	26.26400	368.896	338.456	169.608	363.141	352.798	169.483	353.747	333.915	169.546	395.381	411.035	165.177	388.370	430.301	165.611	376.569	402.474	165.438
13134	26.26600	368.954	338.760	169.532	363.210	353.178	169.495	353.816	334.241	169.561	394.951	410.697	165.148	388.032	430.009	165.652	376.201	402.180	165.390
13135	26.26800	369.000	339.106	169.576	363.226	353.472	169.552	353.847	334.564	169.511	394.565	410.371	165.196	387.591	429.682	165.698	375.830	401.830	165.522
13136	26.27000	369.068	339.485	169.583	363.250	353.797	169.540	353.925	334.912	169.587	394.208	410.114	165.208	387.149	429.361	165.627	375.414	401.528	165.493
13137	26.27200	369.093	339.781	169.525	363.337	354.182	169.503	353.965	335.236	169.569	393.772	409.801	165.158	386.824	429.077	165.618	375.046	401.266	165.379
13138	26.27400	369.172	340.135	169.551	363.375	354.508	169.492	354.021	335.569	169.535	393.388	409.465	165.161	386.451	428.785	165.657	374.607	400.933	165.476
13139	26.27600	369.209	340.506	169.576	363.391	354.792	169.536	354.065	335.915	169.578	392.968	409.173	165.209	385.962	428.431	165.688	374.244	400.606	165.498
13140	26.27800	369.272	340.811	169.532	363.446	355.171	169.547	354.114	336.232	169.578	392.584	408.889	165.204	385.554	428.120	165.666	373.868	400.311	165.451
13141	26.28000	369.345	341.147	169.561	363.518	355.520	169.485	354.177	336.564	169.545	392.217	408.550	165.112	385.232	427.844	165.639	373.414	400.017	165.405
13142	26.28200	369.422	341.503	169.621	363.571	355.812	169.511	354.216	336.899	169.542	391.808	408.231	165.146	384.808	427.491	165.669	373.068	399.730	165.342
13143	26.28400	369.454	341.799	169.564	363.602	356.150	169.580	354.275	337.210	169.594	391.451	407.933	165.240	384.320	427.145	165.684	372.690	399.354	165.462
13144	26.28600	369.505	342.159	169.543	363.688	356.500	169.519	354.370	337.549	169.513	391.029	407.637	165.128	383.985	426.887	165.661	372.288	399.042	165.421
13145	26.28800	369.594	342.523	169.585	363.728	356.831	169.461	354.465	337.869	169.575	390.645	407.316	165.098	383.694	426.612	165.666	371.890	398.808	165.350
13146	26.29000	369.649	342.820	169.559	363.773	357.170	169.529	354.486	338.220	169.541	390.305	407.026	165.178	383.202	426.240	165.666	371.527	398.448	165.438
13147	26.29200	369.702	343.165	169.574	363.843	357.497	169.551	354.586	338.512	169.563	389.856	406.725	165.178	382.807	425.939	165.694	371.148	398.104	165.463
13148	26.29400	369.788	343.536	169.599	363.876	357.827	169.461	354.651	338.844	169.530	389.488	406.395	165.133	382.458	425.671	165.653	370.749	397.846	165.442
13149	26.29600	369.860	343.850	169.539	363.938	358.197	169.462	354.727	339.192	169.607	389.118	406.102	165.117	382.073	425.369	165.616	370.354	397.544	165.417
13150	26.29800	369.905	344.186	169.572	363.976	358.509	169.519	354.796	339.515	169.560	388.733	405.803	165.181	381.672	425.015	165.647	369.977	397.241	165.388
13151	26.30000	369.994	344.558	169.600	364.017	358.841	169.490	354.859	339.858	169.542	388.369	405.474	165.169	381.262	424.714	165.675	369.607	396.888	165.429
13152	26.30200	370.020	344.854	169.543	364.087	359.202	169.476	354.913	340.194	169.573	387.954	405.180	165.120	380.917	424.465	165.666	369.236	396.596	165.448
13153	26.30400	370.090	345.206	169.540	364.141	359.529	169.499	354.976	340.502	169.561	387.614	404.896	165.120	380.538	424.118	165.614	368.838	396.335	165.365
13154	26.30600	370.142	345.562	169.602	364.172	359.831	169.540	355.029	340.844	169.543	387.214	404.587	165.169	380.121	423.783	165.678	368.491	395.965	165.410
13155	26.30800	370.174	345.884	169.526	364.221	360.183	169.543	355.100	341.190	169.588	386.767	404.258	165.125	379.721	423.517	165.701	368.067	395.657	165.460
13156	26.31000	370.231	346.236	169.523	364.305	360.542	169.498	355.146	341.488	169.564	386.413	403.965	165.108	379.386	423.242	165.676	367.690	395.388	165.396
13157	26.31200	370.323	346.593	169.615	364.313	360.844	169.539	355.210	341.829	169.513	386.028	403.682	165.137	378.982	422.922	165.639	367.258	395.076	165.354
13158	26.31400	370.347	346.889	169.559	364.352	361.172	169.593	355.255	342.175	169.559	385.637	403.345	165.143	378.560	422.596	165.716	366.890	394.783	165.339
13159	26.31600	370.425	347.232	169.542	364.424	361.531	169.548	355.325	342.483	169.549	385.243	403.017	165.129	378.195	422.321	165.727	366.527	394.432	165.444
13160	26.31800	370.513	347.613	169.582	364.502	361.863	169.492	355.381	342.797	169.519	384.849	402.750	165.127	377.813	422.027	165.671	366.112	394.130	165.415
13161	26.32000	370.553	347.911	169.558	364.525	362.192	169.545	355.435	343.169	169.545	384.495	402.466	165.126	377.444	421.706	165.634	365.751	393.860	165.320
13162	26.32200	370.592	348.255	169.573	364.571	362.529	169.583	355.488	343.486	169.548	384.066	402.120	165.115	376.994	421.389	165.696	365.381	393.519	165.438
13163	26.32400	370.678	348.651	169.579	364.629	362.868	169.510	355.593	343.793	169.535	383.671	401.819	165.119	376.619	421.114	165.705	364.957	393.218	165.473
13164	26.32600	370.727	348.932	169.557	364.689	363.211	169.499	355.670	344.149	169.596	383.294	401.554	165.146	376.235	420.801	165.620	364.581	392.923	165.397
13165	26.32800	370.780	349.269	169.591	364.766	363.524	169.588	355.717	344.449	169.602	382.925	401.242	165.101	375.842	420.517	165.613	364.157	392.648	165.413
13166	26.33000	370.855	349.631	169.606	364.799	363.829	169.520	355.770	344.747	169.578	382.518	400.940	165.102	375.470	420.244	165.688	363.795	392.416	165.377
13167	26.33200	370.912	349.867	169.578	364.831	364.101	169.491	355.834	345.037	169.571	382.148	400.719	165.139	375.081	420.023	165.724	363.417	392.163	165.484
13168	26.33400	370.943	350.033	169.564	364.855	364.295	169.491	355.865	345.223	169.585	381.815	400.613	165.151	374.704	419.887	165.654	363.055	392.047	165.479
13169	26.33600	370.913	350.095	169.567	364.823	364.368	169.541	355.841	345.267	169.592	381.499	400.594	165.148	374.400	419.833	165.652	362.786	391.933	165.537
13170	26.33800	370.844	350.052	169.589	364.662	364.299	169.582	355.787	345.159	169.549	381.247	400.655	165.149	374.081	419.896	165.720	362.571	391.942	165.547
13171	26.34000	370.704	349.937	169.594	364.440	364.121	169.576	355.709	344.927	169.497	381.056	400.828	165.092	373.767	420.037	165.762	362.448	392.021	165.550
13172	26.34200	370.561	349.763	169.626	364.207	363.866	169.600	355.552	344.608	169.462	380.887	401.137	165.096	373.468	420.257	165.779	362.349	392.181	165.588
13173	26.34400	370.399	349.482	169.645	363.976	363.566	169.586	355.460	344.283	169.476	380.770	401.509	165.141	373.171	420.552	165.643	362.257	392.392	165.588
13174	26.34600	370.254	349.176	169.540	363.754	363.234	169.495	355.367	343.867	169.442	380.564	401.826	165.158	372.853	420.868	165.635	362.156	392.637	165.523
13175	26.34800	370.154	348.894	169.528	363.493	362.898	169.486	355.265	343.485	169.545	380.430	402.223	165.149	372.582	421.187	165.723	362.072	392.875	165.536
13176	26.35000	370.016	348.630	169.542	363.246	362.564	169.508	355.159	343.100	169.585	380.291	402.654	165.137	372.281	421.519	165.648	362.004	393.104	165.533
13177	26.35200	369.793	348.286	169.554	362.969	362.201	169.487	355.028	342.660	169.603	380.147	402.971	165.125	372.019	421.878	165.585	361.945	393.357	165.480
