NO_OF_FRAMES	5700
NO_OF_CAMERAS	2
NO_OF_MARKERS	15
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 21:15:25.973	961859.55993530
DATA_INCLUDED	3D
MARKER_NAMES	a396_1g	ax	ay	b31_6g	bx	by	c27_7g	cx	cy	d14_6g	dx	dy	e5_9g	ex	ey
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	a396_1g X	a396_1g Y	a396_1g Z	ax X	ax Y	ax Z	ay X	ay Y	ay Z	b31_6g X	b31_6g Y	b31_6g Z	bx X	bx Y	bx Z	by X	by Y	by Z	c27_7g X	c27_7g Y	c27_7g Z	cx X	cx Y	cx Z	cy X	cy Y	cy Z	d14_6g X	d14_6g Y	d14_6g Z	dx X	dx Y	dx Z	dy X	dy Y	dy Z	e5_9g X	e5_9g Y	e5_9g Z	ex X	ex Y	ex Z	ey X	ey Y	ey Z	
33359	66.71600	269.816	604.705	172.722	288.492	576.953	170.615	299.136	622.792	170.125	187.933	507.968	165.373	194.038	488.094	165.998	206.720	515.615	165.628	439.816	732.561	165.486	443.126	712.610	165.527	460.028	737.763	165.184	30.561	225.815	165.687	9.955	217.242	166.176	38.502	203.729	165.644	192.709	138.487	162.327	177.140	125.959	165.666	206.115	124.441	166.005
33360	66.71800	269.815	604.722	172.722	289.936	578.005	170.610	298.111	624.360	170.117	188.712	507.590	165.410	194.614	487.683	165.896	207.601	515.069	165.618	439.472	732.453	165.491	442.458	712.413	165.544	459.764	737.337	165.249	30.326	225.606	165.713	9.595	217.227	166.155	38.133	203.456	165.628	192.744	139.370	162.348	177.282	126.693	165.659	206.217	125.406	165.979
33361	66.72000	269.799	604.748	172.707	291.350	579.136	170.594	297.018	625.869	170.091	189.527	507.247	165.415	195.134	487.247	165.957	208.505	514.472	165.612	439.104	732.339	165.478	441.769	712.264	165.491	459.451	736.945	165.209	30.097	225.384	165.711	9.331	217.188	166.194	37.635	203.146	165.670	192.744	140.238	162.376	177.396	127.435	165.664	206.367	126.392	165.928
33362	66.72200	269.767	604.783	172.678	292.674	580.335	170.643	295.841	627.314	170.105	190.325	506.950	165.404	195.689	486.879	165.983	209.394	513.908	165.603	438.735	732.215	165.479	441.203	712.130	165.474	459.168	736.491	165.173	29.829	225.165	165.723	8.950	217.188	166.134	37.167	202.836	165.679	192.743	141.096	162.393	177.543	128.165	165.658	206.514	127.369	165.865
33363	66.72400	269.766	604.808	172.663	293.967	581.595	170.710	294.595	628.723	170.118	191.130	506.625	165.378	196.233	486.477	165.896	210.279	513.337	165.642	438.398	732.087	165.513	440.541	711.950	165.494	458.847	736.080	165.272	29.592	224.930	165.692	8.584	217.193	166.106	36.751	202.532	165.641	192.795	141.973	162.436	177.651	128.919	165.729	206.641	128.350	165.835
33364	66.72600	269.764	604.835	172.617	295.152	582.919	170.674	293.248	630.071	170.107	191.915	506.256	165.399	196.770	486.078	165.989	211.188	512.748	165.589	438.036	731.943	165.541	439.846	711.786	165.521	458.552	735.728	165.178	29.311	224.712	165.687	8.308	217.141	166.133	36.152	202.220	165.628	192.766	142.856	162.427	177.772	129.658	165.788	206.767	129.332	165.806
33365	66.72800	269.733	604.872	172.590	296.245	584.393	170.630	291.872	631.322	170.137	192.746	505.942	165.421	197.326	485.671	165.951	212.085	512.177	165.599	437.667	731.836	165.545	439.179	711.629	165.565	458.256	735.179	165.249	29.066	224.511	165.694	7.987	217.142	166.157	35.799	201.974	165.620	192.812	143.731	162.440	177.914	130.410	165.861	206.911	130.324	165.791
33366	66.73000	269.717	604.899	172.576	297.294	585.900	170.652	290.411	632.511	170.143	193.561	505.635	165.426	197.913	485.300	165.914	212.957	511.599	165.562	437.299	731.712	165.546	438.553	711.485	165.588	457.893	734.859	165.162	28.886	224.276	165.698	7.656	217.144	166.132	35.240	201.643	165.586	192.816	144.603	162.420	178.033	131.171	165.862	207.028	131.302	165.731
33367	66.73200	269.700	604.944	172.533	298.235	587.478	170.647	288.896	633.603	170.158	194.319	505.263	165.383	198.387	484.895	165.909	213.826	511.043	165.601	436.924	731.580	165.530	437.971	711.369	165.575	457.626	734.390	165.234	28.590	224.053	165.678	7.352	217.100	166.153	34.828	201.386	165.627	192.815	145.478	162.434	178.186	131.910	165.923	207.155	132.295	165.718
33368	66.73400	269.690	604.980	172.473	299.100	589.065	170.599	287.327	634.636	170.151	195.141	504.939	165.390	198.998	484.532	165.940	214.682	510.446	165.565	436.609	731.466	165.517	437.293	711.256	165.498	457.305	733.964	165.187	28.347	223.824	165.711	7.079	217.085	166.202	34.408	201.089	165.572	192.853	146.348	162.416	178.274	132.693	165.950	207.282	133.288	165.705
33369	66.73600	269.690	605.034	172.447	299.874	590.693	170.630	285.705	635.614	170.169	195.974	504.645	165.444	199.485	484.137	165.898	215.556	509.910	165.574	436.142	731.266	165.567	436.656	711.136	165.432	456.925	733.593	165.172	28.134	223.604	165.725	6.692	217.078	166.161	33.909	200.847	165.635	192.850	147.236	162.391	178.428	133.441	165.940	207.395	134.302	165.719
33370	66.73800	269.659	605.079	172.435	300.539	592.367	170.587	284.021	636.477	170.191	196.750	504.302	165.418	200.079	483.755	165.898	216.421	509.305	165.555	435.891	731.164	165.510	436.081	711.000	165.448	456.649	733.111	165.290	27.876	223.394	165.751	6.426	217.080	166.152	33.421	200.526	165.553	192.855	148.102	162.394	178.539	134.215	165.988	207.535	135.309	165.753
33371	66.74000	269.635	605.152	172.379	301.169	594.073	170.643	282.305	637.246	170.187	197.543	503.957	165.361	200.619	483.427	165.874	217.303	508.724	165.551	435.517	731.066	165.502	435.353	710.828	165.455	456.341	732.750	165.096	27.649	223.170	165.718	6.133	217.081	166.162	33.013	200.272	165.593	192.895	148.983	162.392	178.659	134.987	166.004	207.604	136.301	165.794
33372	66.74200	269.613	605.187	172.382	301.659	595.836	170.581	280.560	637.951	170.223	198.337	503.634	165.399	201.120	483.006	165.903	218.177	508.136	165.562	435.068	730.989	165.434	434.722	710.681	165.514	455.890	732.242	165.275	27.380	222.941	165.717	5.883	217.040	166.203	32.488	199.968	165.616	192.882	149.856	162.376	178.793	135.749	166.009	207.706	137.314	165.862
33373	66.74400	269.598	605.240	172.386	302.098	597.585	170.657	278.782	638.523	170.258	199.166	503.315	165.471	201.694	482.636	165.836	219.043	507.556	165.558	434.868	730.920	165.415	434.160	710.588	165.551	455.635	731.898	165.169	27.158	222.731	165.711	5.524	217.053	166.136	32.031	199.692	165.600	192.913	150.733	162.395	178.898	136.526	166.007	207.849	138.325	165.932
33374	66.74600	269.582	605.268	172.343	302.436	599.406	170.616	276.982	639.009	170.286	199.982	502.970	165.383	202.254	482.337	165.859	219.911	506.978	165.587	434.492	730.793	165.448	433.463	710.479	165.553	455.345	731.425	165.191	26.907	222.514	165.707	5.227	217.056	166.144	31.503	199.419	165.594	192.933	151.611	162.362	179.016	137.283	165.980	207.939	139.330	165.989
33375	66.74800	269.536	605.341	172.319	302.670	601.154	170.729	275.136	639.435	170.293	200.825	502.655	165.375	202.755	481.906	165.873	220.751	506.388	165.537	434.073	730.610	165.531	432.831	710.402	165.568	454.827	731.006	165.214	26.711	222.304	165.735	4.942	217.016	166.136	31.104	199.160	165.525	192.945	152.490	162.381	179.130	138.042	165.902	208.056	140.338	166.028
33376	66.75000	269.514	605.404	172.309	302.760	603.041	170.558	273.229	639.777	170.292	201.630	502.323	165.460	203.275	481.539	165.839	221.634	505.810	165.567	433.759	730.440	165.655	432.165	710.357	165.534	454.634	730.616	165.177	26.493	222.081	165.718	4.656	217.006	166.114	30.677	198.918	165.611	192.968	153.356	162.389	179.251	138.820	165.901	208.161	141.332	166.022
33377	66.75200	269.523	605.445	172.357	302.788	604.833	170.631	271.396	639.959	170.375	202.389	501.955	165.421	203.928	481.285	165.878	222.473	505.194	165.502	433.379	730.316	165.627	431.521	710.256	165.555	454.151	730.142	165.252	26.235	221.862	165.730	4.362	217.043	166.140	30.159	198.615	165.620	192.990	154.233	162.358	179.387	139.579	165.825	208.252	142.321	166.037
33378	66.75400	269.494	605.497	172.392	302.813	606.656	170.735	269.488	640.074	170.453	203.171	501.647	165.302	204.449	480.876	165.810	223.344	504.642	165.578	433.058	730.178	165.619	430.880	710.135	165.575	453.784	729.779	165.171	25.987	221.639	165.745	4.056	217.030	166.139	29.735	198.363	165.643	192.978	155.102	162.367	179.519	140.333	165.768	208.358	143.299	166.040
33379	66.75600	269.448	605.550	172.365	302.615	608.531	170.616	267.576	640.078	170.441	204.048	501.346	165.438	204.944	480.489	165.859	224.191	504.007	165.514	432.685	730.126	165.548	430.206	710.019	165.561	453.540	729.290	165.274	25.775	221.427	165.774	3.842	217.014	166.156	29.182	198.092	165.588	192.991	155.986	162.370	179.644	141.096	165.725	208.485	144.328	166.025
33380	66.75800	269.346	605.607	172.277	302.389	610.338	170.695	265.718	639.974	170.379	204.866	500.977	165.554	205.530	480.228	165.862	225.016	503.480	165.604	432.349	730.007	165.486	429.644	709.929	165.566	453.010	728.906	165.192	25.574	221.214	165.770	3.589	217.036	166.189	28.883	197.905	165.628	193.028	156.881	162.335	179.777	141.860	165.682	208.593	145.320	165.991
33381	66.76000	269.283	605.662	172.219	301.999	612.136	170.691	263.914	639.803	170.511	205.619	500.629	165.371	206.122	479.869	165.781	225.847	502.838	165.526	431.975	729.855	165.524	429.016	709.827	165.587	452.689	728.474	165.239	25.333	220.973	165.758	3.202	217.018	166.169	28.319	197.610	165.615	193.034	157.749	162.346	179.921	142.627	165.673	208.716	146.310	165.959
33382	66.76200	269.222	605.706	172.206	301.628	613.953	170.730	262.037	639.518	170.482	206.460	500.349	165.331	206.567	479.462	165.808	226.676	502.312	165.555	431.597	729.762	165.538	428.334	709.755	165.564	452.343	728.008	165.335	25.025	220.745	165.740	2.959	217.022	166.178	27.875	197.362	165.637	193.054	158.640	162.332	180.046	143.397	165.663	208.816	147.325	165.901
33383	66.76400	269.156	605.757	172.271	301.080	615.689	170.777	260.184	639.133	170.518	207.257	499.994	165.497	207.097	479.195	165.850	227.517	501.662	165.525	431.257	729.619	165.565	427.744	709.691	165.560	451.894	727.620	165.234	24.833	220.547	165.781	2.794	217.027	166.189	27.391	197.083	165.622	193.077	159.513	162.325	180.219	144.189	165.713	208.902	148.323	165.850
33384	66.76600	269.128	605.810	172.307	300.456	617.451	170.811	258.395	638.687	170.599	208.015	499.618	165.445	207.669	478.861	165.752	228.337	501.099	165.524	430.866	729.504	165.553	427.071	709.626	165.556	451.549	727.185	165.313	24.562	220.327	165.761	2.434	217.003	166.188	26.913	196.881	165.642	193.082	160.393	162.299	180.348	144.967	165.717	209.037	149.320	165.801
33385	66.76800	269.090	605.863	172.311	299.714	619.167	170.824	256.582	638.121	170.537	208.828	499.353	165.341	208.221	478.505	165.745	229.167	500.518	165.554	430.530	729.396	165.559	426.396	709.551	165.565	451.156	726.761	165.291	24.318	220.088	165.766	2.100	217.002	166.145	26.489	196.631	165.571	193.089	161.277	162.306	180.490	145.733	165.762	209.147	150.358	165.772
33386	66.77000	269.061	605.934	172.318	298.928	620.861	170.796	254.869	637.457	170.612	209.675	499.036	165.394	208.745	478.197	165.785	229.960	499.938	165.491	430.178	729.264	165.543	425.814	709.502	165.597	450.741	726.379	165.238	24.113	219.869	165.765	1.882	217.012	166.103	25.935	196.345	165.506	193.095	162.151	162.302	180.636	146.533	165.793	209.243	151.388	165.762
33387	66.77200	269.016	605.995	172.338	298.043	622.472	170.838	253.141	636.740	170.615	210.519	498.613	165.513	209.316	477.882	165.812	230.792	499.367	165.569	429.817	729.113	165.555	425.145	709.436	165.621	450.373	725.904	165.376	23.927	219.665	165.776	1.721	217.013	166.116	25.493	196.124	165.535	193.110	163.046	162.324	180.774	147.301	165.839	209.352	152.394	165.780
33388	66.77400	268.972	606.056	172.358	297.057	624.067	170.816	251.437	635.882	170.635	211.239	498.306	165.364	209.865	477.548	165.777	231.574	498.752	165.447	429.472	728.996	165.575	424.502	709.369	165.648	449.936	725.523	165.265	23.641	219.432	165.792	1.361	216.975	166.105	25.096	195.879	165.579	193.131	163.927	162.301	180.911	148.107	165.851	209.436	153.400	165.799
33389	66.77600	268.936	606.109	172.393	295.994	625.581	170.835	249.825	634.955	170.651	212.070	498.083	165.357	210.427	477.255	165.814	232.438	498.171	165.541	429.148	728.862	165.590	423.880	709.320	165.678	449.547	725.090	165.314	23.358	219.234	165.748	1.082	216.994	166.104	24.622	195.679	165.648	193.122	164.812	162.311	181.044	148.890	165.891	209.528	154.424	165.812
33390	66.77800	268.884	606.160	172.427	294.856	627.060	170.851	248.250	633.975	170.661	212.849	497.702	165.509	210.994	476.944	165.812	233.223	497.546	165.464	428.752	728.754	165.596	423.243	709.273	165.676	449.108	724.654	165.366	23.163	219.018	165.747	0.859	217.030	166.085	24.066	195.391	165.568	193.154	165.697	162.323	181.174	149.669	165.899	209.623	155.435	165.864
33391	66.78000	268.832	606.204	172.446	293.624	628.478	170.847	246.735	632.890	170.663	213.635	497.285	165.456	211.482	476.610	165.839	234.059	497.012	165.606	428.407	728.632	165.566	422.616	709.243	165.678	448.722	724.272	165.286	22.969	218.794	165.765	0.605	217.001	166.075	23.670	195.194	165.559	193.187	166.581	162.335	181.329	150.474	165.914	209.716	156.453	165.899
33392	66.78200	268.787	606.282	172.466	292.338	629.844	170.808	245.280	631.718	170.659	214.481	497.047	165.367	212.005	476.339	165.847	234.824	496.395	165.453	428.056	728.506	165.570	421.973	709.205	165.663	448.326	723.818	165.365	22.733	218.564	165.799	0.376	216.991	166.123	23.152	194.976	165.554	193.168	167.468	162.348	181.455	151.250	165.943	209.833	157.492	165.960
33393	66.78400	268.725	606.326	172.453	290.946	631.113	170.807	243.887	630.502	170.667	215.351	496.758	165.406	212.577	476.047	165.762	235.608	495.843	165.501	427.688	728.382	165.571	421.338	709.167	165.648	447.854	723.426	165.298	22.484	218.347	165.812	0.107	216.994	166.161	22.765	194.799	165.620	193.206	168.349	162.329	181.615	152.041	165.914	209.907	158.496	165.952
33394	66.78600	268.666	606.368	172.502	289.544	632.319	170.784	242.566	629.236	170.611	216.108	496.305	165.468	213.206	475.728	165.788	236.392	495.209	165.411	427.359	728.250	165.555	420.725	709.143	165.699	447.469	722.993	165.319	22.265	218.149	165.804	-0.135	217.047	166.150	22.251	194.526	165.635	193.214	169.228	162.363	181.752	152.821	165.924	209.992	159.525	166.002
33395	66.78800	268.622	606.402	172.534	288.052	633.457	170.756	241.301	627.862	170.609	216.920	496.008	165.429	213.712	475.406	165.800	237.209	494.621	165.493	427.000	728.125	165.558	420.059	709.125	165.655	447.006	722.568	165.355	22.004	217.923	165.753	-0.398	217.018	166.141	21.857	194.302	165.653	193.203	170.122	162.358	181.894	153.603	165.884	210.091	160.529	165.995
33396	66.79000	268.577	606.454	172.538	286.505	634.532	170.736	240.136	626.426	170.620	217.647	495.766	165.359	214.215	475.134	165.747	238.062	494.053	165.545	426.633	728.013	165.514	419.422	709.110	165.691	446.587	722.184	165.307	21.798	217.705	165.753	-0.561	217.018	166.156	21.236	194.080	165.643	193.225	170.993	162.329	182.043	154.385	165.844	210.173	161.540	165.970
33397	66.79200	268.531	606.507	172.542	284.912	635.511	170.723	239.038	624.967	170.586	218.508	495.361	165.417	214.769	474.873	165.710	238.794	493.414	165.483	426.273	727.895	165.534	418.810	709.078	165.726	446.132	721.714	165.352	21.579	217.494	165.782	-0.810	217.032	166.206	20.842	193.880	165.606	193.256	171.874	162.365	182.191	155.180	165.818	210.259	162.559	165.927
33398	66.79400	268.472	606.569	172.562	283.281	636.390	170.745	238.031	623.418	170.578	219.371	494.980	165.488	215.390	474.551	165.765	239.567	492.925	165.455	425.920	727.744	165.547	418.174	709.076	165.716	445.688	721.345	165.338	21.366	217.274	165.797	-1.056	217.040	166.214	20.410	193.688	165.626	193.252	172.746	162.337	182.341	155.973	165.792	210.350	163.574	165.936
33399	66.79600	268.403	606.630	172.549	281.586	637.195	170.682	237.108	621.826	170.553	220.147	494.738	165.450	215.936	474.254	165.791	240.306	492.292	165.398	425.559	727.620	165.548	417.546	709.070	165.739	445.257	720.936	165.380	21.129	217.060	165.842	-1.332	217.053	166.168	19.952	193.454	165.628	193.288	173.635	162.304	182.490	156.761	165.787	210.443	164.599	165.876
33400	66.79800	268.343	606.691	172.569	279.854	637.946	170.645	236.237	620.218	170.500	220.912	494.426	165.383	216.411	474.004	165.740	241.149	491.740	165.543	425.208	727.487	165.533	416.941	709.050	165.727	444.796	720.496	165.383	20.847	216.835	165.825	-1.502	217.062	166.196	19.509	193.226	165.647	193.304	174.521	162.323	182.632	157.543	165.749	210.531	165.618	165.836
33401	66.80000	268.268	606.750	172.618	278.083	638.539	170.621	235.507	618.517	170.535	221.734	493.994	165.427	216.962	473.749	165.716	241.925	491.042	165.441	424.871	727.346	165.531	416.307	709.057	165.704	444.359	720.127	165.369	20.672	216.621	165.775	-1.683	217.052	166.198	18.958	193.007	165.657	193.308	175.416	162.323	182.810	158.345	165.790	210.614	166.639	165.828
33402	66.80200	268.186	606.809	172.666	276.311	639.077	170.622	234.822	616.815	170.404	222.522	493.698	165.482	217.556	473.456	165.755	242.649	490.568	165.503	424.504	727.231	165.520	415.687	709.062	165.713	443.884	719.703	165.377	20.477	216.417	165.834	-1.938	217.052	166.237	18.581	192.828	165.676	193.332	176.298	162.311	182.979	159.148	165.780	210.713	167.662	165.822
33403	66.80400	268.109	606.853	172.653	274.461	639.548	170.553	234.221	615.092	170.401	223.345	493.425	165.397	218.137	473.156	165.781	243.489	489.923	165.432	424.160	727.116	165.508	415.066	709.042	165.699	443.438	719.297	165.387	20.218	216.181	165.839	-2.175	217.036	166.235	18.084	192.622	165.635	193.337	177.170	162.287	183.110	159.950	165.821	210.796	168.684	165.817
33404	66.80600	268.032	606.914	172.641	272.627	639.870	170.516	233.718	613.315	170.396	224.203	493.037	165.393	218.665	472.913	165.744	244.193	489.365	165.439	423.792	726.991	165.510	414.454	709.064	165.712	442.977	718.908	165.402	19.965	215.941	165.860	-2.436	217.067	166.184	17.592	192.431	165.570	193.342	178.054	162.277	183.272	160.758	165.844	210.879	169.723	165.806
33405	66.80800	267.933	607.001	172.645	270.768	640.175	170.446	233.371	611.511	170.314	225.004	492.694	165.464	219.186	472.677	165.720	244.972	488.730	165.383	423.424	726.884	165.516	413.841	709.069	165.720	442.478	718.488	165.376	19.759	215.731	165.855	-2.609	217.065	166.200	17.174	192.204	165.526	193.350	178.925	162.305	183.419	161.566	165.868	210.962	170.757	165.816
33406	66.81000	267.856	607.034	172.644	268.966	640.323	170.526	233.231	609.706	170.365	225.756	492.399	165.427	219.763	472.405	165.730	245.745	488.158	165.373	423.102	726.759	165.518	413.237	709.076	165.697	442.002	718.089	165.405	19.529	215.514	165.820	-2.788	217.051	166.169	16.725	192.045	165.549	193.364	179.815	162.277	183.593	162.377	165.924	211.031	171.790	165.826
33407	66.81200	267.766	607.072	172.719	267.035	640.363	170.552	232.878	607.904	170.292	226.550	492.058	165.346	220.324	472.124	165.755	246.499	487.622	165.424	422.710	726.625	165.533	412.616	709.106	165.726	441.525	717.710	165.405	19.326	215.295	165.773	-3.015	217.041	166.197	16.216	191.824	165.547	193.385	180.704	162.250	183.740	163.196	165.962	211.116	172.824	165.838
33408	66.81400	267.560	607.103	172.676	265.167	640.307	170.517	232.756	606.071	170.228	227.375	491.725	165.434	220.898	471.858	165.747	247.225	486.961	165.386	422.366	726.493	165.517	412.017	709.129	165.737	441.057	717.320	165.420	19.076	215.085	165.801	-3.224	217.048	166.206	15.884	191.646	165.552	193.399	181.583	162.262	183.911	164.020	165.981	211.193	173.868	165.863
33409	66.81600	267.476	607.123	172.648	263.306	640.153	170.488	232.747	604.307	170.237	228.192	491.400	165.475	221.436	471.641	165.755	247.986	486.408	165.439	421.998	726.369	165.519	411.421	709.143	165.732	440.574	716.917	165.399	18.881	214.867	165.816	-3.480	217.080	166.168	15.280	191.429	165.525	193.400	182.471	162.288	184.053	164.837	165.988	211.276	174.891	165.864
